Date,Entries,Exits,Day_of_Week,Year,Month,Weekday,Holiday,HolidayName,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,has_rain,precip,precipprob,has_snow,precipcover,snow,snowdepth,windspeed,cloudcover,visibility
2024-09-18,459840,460377,Wednesday,2024,9,1,0,,75.7,70.0,72.5,75.7,70.0,72.5,1,0.226,100,0,41.67,0.0,0.0,15.9,96.6,8.7
2024-09-17,462601,463133,Tuesday,2024,9,1,0,,79.9,69.0,72.9,79.9,69.0,72.9,1,0.108,100,0,25.0,0.0,0.0,15.9,95.5,9.0
2024-09-16,381647,382847,Monday,2024,9,1,0,,78.7,63.6,70.7,78.7,63.6,70.7,0,0.0,0,0,0.0,0.0,0.0,14.3,86.2,9.9
2024-09-15,230401,231401,Sunday,2024,9,0,0,,83.1,63.9,72.8,82.7,63.9,72.9,0,0.0,0,0,0.0,0.0,0.0,14.1,64.8,9.9
2024-09-14,308296,309703,Saturday,2024,9,0,0,,84.7,64.7,74.6,83.9,64.7,74.4,0,0.0,0,0,0.0,0.0,0.0,13.5,39.9,9.8
2024-09-13,402285,403506,Friday,2024,9,1,0,,82.9,65.8,73.6,84.4,65.8,73.9,0,0.0,0,0,0.0,0.0,0.0,10.8,80.1,9.8
2024-09-12,461476,461936,Thursday,2024,9,1,0,,82.0,66.0,73.5,81.0,66.0,73.3,0,0.0,0,0,0.0,0.0,0.0,11.0,43.2,9.8
2024-09-11,469335,469563,Wednesday,2024,9,1,0,,84.8,64.0,74.4,84.3,64.0,74.3,0,0.0,0,0,0.0,0.0,0.0,10.0,31.5,9.9
2024-09-10,464722,465500,Tuesday,2024,9,1,0,,85.8,58.7,72.3,83.8,58.7,71.8,0,0.0,0,0,0.0,0.0,0.0,11.0,22.7,9.9
2024-09-09,377818,378378,Monday,2024,9,1,0,,79.8,56.0,67.2,79.8,56.0,67.2,0,0.0,0,0,0.0,0.0,0.0,11.0,31.4,9.9
2024-09-08,194900,195459,Sunday,2024,9,0,0,,74.7,56.4,65.6,74.7,56.4,65.6,0,0.0,0,0,0.0,0.0,0.0,13.4,34.8,9.9
2024-09-07,274656,275671,Saturday,2024,9,0,0,,74.9,64.1,68.6,74.9,64.1,68.6,1,0.012,100,0,8.33,0.0,0.0,18.3,65.9,9.8
2024-09-06,357576,358184,Friday,2024,9,1,0,,78.2,65.4,71.3,78.2,65.4,71.3,0,0.0,0,0,0.0,0.0,0.0,8.2,71.9,9.9
2024-09-05,421953,422122,Thursday,2024,9,1,0,,78.9,60.6,70.1,78.9,60.6,70.1,0,0.0,0,0,0.0,0.0,0.0,9.1,53.3,9.9
2024-09-04,427747,427633,Wednesday,2024,9,1,0,,77.9,58.4,68.4,77.9,58.4,68.4,1,0.002,100,0,4.17,0.0,0.0,9.8,71.0,9.9
2024-09-03,409778,410875,Tuesday,2024,9,1,0,,76.8,60.6,68.4,76.8,60.6,68.4,0,0.0,0,0,0.0,0.0,0.0,14.2,26.9,9.9
2024-09-02,182939,182788,Monday,2024,9,1,1,Labor Day,80.7,68.6,75.1,80.1,68.6,75.1,0,0.0,0,0,0.0,0.0,0.0,15.1,58.4,9.9
2024-09-01,228259,228552,Sunday,2024,9,0,0,,84.7,72.8,77.1,88.9,72.8,78.0,1,0.02,100,0,12.5,0.0,0.0,13.2,84.8,9.9
2024-08-31,258077,258971,Saturday,2024,8,0,0,,81.1,71.6,75.3,85.0,71.6,76.0,1,0.012,100,0,8.33,0.0,0.0,10.7,98.2,9.8
2024-08-30,343824,343970,Friday,2024,8,1,0,,74.9,71.9,73.3,74.9,71.9,73.3,1,0.245,100,0,20.83,0.0,0.0,12.3,99.2,8.0
2024-08-29,392202,392582,Thursday,2024,8,1,0,,91.1,73.9,82.6,100.5,73.9,86.6,1,0.5,100,0,25.0,0.0,0.0,14.5,73.9,9.2
2024-08-28,421938,421953,Wednesday,2024,8,1,0,,100.0,75.6,86.3,103.4,75.6,89.3,0,0.0,0,0,0.0,0.0,0.0,14.4,70.3,9.9
2024-08-27,432653,432745,Tuesday,2024,8,1,0,,91.9,72.5,81.8,92.7,72.5,82.3,0,0.0,0,0,0.0,0.0,0.0,10.6,40.5,9.4
2024-08-26,355460,356254,Monday,2024,8,1,0,,88.2,69.9,77.7,92.4,69.9,79.3,1,0.144,100,0,8.33,0.0,0.0,28.6,67.5,9.6
2024-08-25,195850,196485,Sunday,2024,8,0,0,,87.2,65.3,76.1,87.5,65.3,76.4,0,0.0,0,0,0.0,0.0,0.0,13.3,34.4,9.9
2024-08-24,268982,269266,Saturday,2024,8,0,0,,84.0,65.0,74.1,83.4,65.0,74.1,0,0.0,0,0,0.0,0.0,0.0,12.8,39.1,9.9
2024-08-23,339421,339715,Friday,2024,8,1,0,,83.0,61.2,72.6,81.2,61.2,72.2,0,0.0,0,0,0.0,0.0,0.0,13.1,27.2,9.9
2024-08-22,384758,385190,Thursday,2024,8,1,0,,78.7,57.3,69.3,78.7,57.3,69.3,0,0.0,0,0,0.0,0.0,0.0,9.7,35.0,9.9
2024-08-21,405128,404730,Wednesday,2024,8,1,0,,76.8,58.8,68.0,76.8,58.8,68.0,0,0.0,0,0,0.0,0.0,0.0,14.6,42.8,9.9
2024-08-20,403268,403462,Tuesday,2024,8,1,0,,74.7,66.0,70.5,74.7,66.0,70.5,0,0.0,0,0,0.0,0.0,0.0,17.0,68.7,9.9
2024-08-19,319020,318972,Monday,2024,8,1,0,,86.0,73.7,78.7,87.6,73.7,79.4,1,0.011,100,0,4.17,0.0,0.0,18.3,79.5,9.9
2024-08-18,179297,179524,Sunday,2024,8,0,0,,87.1,72.9,78.3,94.4,72.9,79.8,0,0.0,0,0,0.0,0.0,0.0,13.4,64.2,9.7
2024-08-17,230878,231400,Saturday,2024,8,0,0,,84.7,71.7,77.5,90.5,71.7,78.8,1,0.182,100,0,16.67,0.0,0.0,19.4,84.9,9.8
2024-08-16,327719,327496,Friday,2024,8,1,0,,87.2,70.4,79.4,88.9,70.4,80.2,0,0.0,0,0,0.0,0.0,0.0,13.1,75.8,9.7
2024-08-15,378809,378750,Thursday,2024,8,1,0,,88.8,68.7,78.6,88.1,68.7,78.5,0,0.0,0,0,0.0,0.0,0.0,12.5,35.1,9.7
2024-08-14,391288,391572,Wednesday,2024,8,1,0,,84.8,67.8,76.6,84.7,67.8,76.6,0,0.0,0,0,0.0,0.0,0.0,15.9,33.1,9.5
2024-08-13,388721,388572,Tuesday,2024,8,1,0,,84.7,68.8,77.0,83.7,68.8,76.7,0,0.0,0,0,0.0,0.0,0.0,9.4,62.6,9.9
2024-08-12,321350,321382,Monday,2024,8,1,0,,84.6,68.6,76.7,83.5,68.6,76.5,0,0.0,0,0,0.0,0.0,0.0,15.8,59.6,9.8
2024-08-11,192347,193190,Sunday,2024,8,0,0,,84.6,71.0,76.9,83.5,71.0,76.8,0,0.0,0,0,0.0,0.0,0.0,14.1,62.3,9.8
2024-08-10,242980,243836,Saturday,2024,8,0,0,,89.8,74.0,82.1,92.5,74.0,83.7,1,0.389,100,0,4.17,0.0,0.0,10.2,61.0,9.9
2024-08-09,288433,288340,Friday,2024,8,1,0,,82.9,78.0,80.5,90.2,78.0,83.9,1,1.741,100,0,45.83,0.0,0.0,23.5,90.8,8.6
2024-08-08,361123,360403,Thursday,2024,8,1,0,,80.8,75.7,78.7,86.9,75.7,79.1,1,0.882,100,0,50.0,0.0,0.0,12.4,96.5,8.4
2024-08-07,399034,398744,Wednesday,2024,8,1,0,,88.6,76.8,81.6,96.7,76.8,85.0,1,0.012,100,0,8.33,0.0,0.0,12.4,89.0,9.9
2024-08-06,410467,410186,Tuesday,2024,8,1,0,,92.2,78.9,84.5,102.7,78.9,90.9,0,0.0,0,0,0.0,0.0,0.0,16.7,57.7,9.9
2024-08-05,337413,338197,Monday,2024,8,1,0,,93.0,74.6,83.6,99.7,74.6,87.1,0,0.0,0,0,0.0,0.0,0.0,15.7,48.5,9.9
2024-08-04,198881,199728,Sunday,2024,8,0,0,,89.1,74.0,79.8,95.1,74.0,82.1,0,0.0,0,0,0.0,0.0,0.0,12.5,74.1,9.9
2024-08-03,256145,257137,Saturday,2024,8,0,0,,92.9,75.6,82.2,102.0,75.6,85.9,1,0.158,100,0,12.5,0.0,0.0,21.5,63.8,9.7
2024-08-02,369006,369483,Friday,2024,8,1,0,,98.1,80.4,88.2,106.1,85.3,95.2,0,0.0,0,0,0.0,0.0,0.0,17.2,59.8,9.9
2024-08-01,405109,405172,Thursday,2024,8,1,0,,95.2,74.5,85.3,101.4,74.5,89.4,0,0.0,0,0,0.0,0.0,0.0,10.6,47.8,9.9
2024-07-31,413098,412525,Wednesday,2024,7,1,0,,92.2,74.8,80.0,100.6,74.8,82.5,1,0.359,100,0,16.67,0.0,0.0,18.1,77.0,9.5
2024-07-30,416428,416910,Tuesday,2024,7,1,0,,87.9,75.7,79.6,94.7,75.7,81.3,1,0.039,100,0,4.17,0.0,0.0,16.3,91.2,9.9
2024-07-29,370811,371420,Monday,2024,7,1,0,,92.2,74.4,81.7,97.9,74.4,84.4,1,0.245,100,0,8.33,0.0,0.0,13.7,54.7,9.9
2024-07-28,200180,200904,Sunday,2024,7,0,0,,89.8,69.3,80.3,89.4,69.3,80.3,0,0.0,0,0,0.0,0.0,0.0,12.3,21.3,9.9
2024-07-27,277256,278693,Saturday,2024,7,0,0,,88.8,68.5,79.1,87.0,68.5,78.7,0,0.0,0,0,0.0,0.0,0.0,7.9,28.3,9.8
2024-07-26,363000,363803,Friday,2024,7,1,0,,83.9,73.7,77.8,82.9,73.7,77.6,0,0.0,0,0,0.0,0.0,0.0,14.1,84.0,9.8
2024-07-25,427639,427993,Thursday,2024,7,1,0,,85.7,75.7,79.1,90.5,75.7,80.3,1,0.548,100,0,12.5,0.0,0.0,12.5,85.1,9.8
2024-07-24,448390,448111,Wednesday,2024,7,1,0,,87.1,75.6,80.0,94.5,75.6,82.5,1,0.004,100,0,8.33,0.0,0.0,9.8,91.5,9.9
2024-07-23,444935,445481,Tuesday,2024,7,1,0,,89.1,73.2,80.9,91.0,73.2,82.0,1,0.076,100,0,12.5,0.0,0.0,14.4,78.7,9.8
2024-07-22,353581,353621,Monday,2024,7,1,0,,82.8,75.4,78.7,89.3,75.4,80.2,1,1.168,100,0,33.33,0.0,0.0,15.3,91.2,8.9
2024-07-21,208416,209096,Sunday,2024,7,0,0,,92.3,71.5,81.5,94.2,71.5,83.3,1,0.005,100,0,8.33,0.0,0.0,14.3,62.2,9.8
2024-07-20,282067,283278,Saturday,2024,7,0,0,,86.7,74.8,78.3,89.0,74.8,78.9,1,0.023,100,0,12.5,0.0,0.0,10.3,86.3,9.8
2024-07-19,382258,382886,Friday,2024,7,1,0,,88.7,74.4,80.2,88.8,74.4,80.4,0,0.0,0,0,0.0,0.0,0.0,12.1,69.1,9.9
2024-07-18,420398,421091,Thursday,2024,7,1,0,,87.8,75.8,81.3,88.9,75.8,82.0,0,0.0,0,0,0.0,0.0,0.0,11.5,81.1,9.9
2024-07-17,413210,413586,Wednesday,2024,7,1,0,,99.0,78.9,88.3,104.4,78.9,91.6,1,0.448,100,0,12.5,0.0,0.0,14.4,82.8,9.7
2024-07-16,419149,418006,Tuesday,2024,7,1,0,,102.7,79.6,90.8,108.9,79.6,95.9,0,0.0,0,0,0.0,0.0,0.0,19.2,52.5,9.8
2024-07-15,346412,346136,Monday,2024,7,1,0,,100.9,80.8,89.7,106.0,84.3,93.9,0,0.0,0,0,0.0,0.0,0.0,16.4,53.6,9.9
2024-07-14,187568,188773,Sunday,2024,7,0,0,,98.9,78.5,88.3,104.4,78.5,92.9,0,0.0,0,0,0.0,0.0,0.0,10.6,33.4,9.9
2024-07-13,282301,283375,Saturday,2024,7,0,0,,94.7,74.7,82.5,98.6,74.7,85.2,1,0.047,100,0,4.17,0.0,0.0,10.8,68.3,9.9
2024-07-12,350458,350704,Friday,2024,7,1,0,,82.8,75.9,79.5,87.5,75.9,80.8,1,0.131,100,0,33.33,0.0,0.0,12.8,91.8,9.5
2024-07-11,421484,421880,Thursday,2024,7,1,0,,91.9,74.9,84.3,91.9,74.9,84.8,0,0.0,0,0,0.0,0.0,0.0,13.4,63.7,9.9
2024-07-10,418495,418675,Wednesday,2024,7,1,0,,96.9,80.9,87.7,109.3,87.8,97.4,1,0.144,100,0,8.33,0.0,0.0,20.3,76.4,9.8
2024-07-09,421242,421187,Tuesday,2024,7,1,0,,97.9,78.7,88.1,110.0,78.7,95.4,0,0.0,0,0,0.0,0.0,0.0,12.3,67.5,9.9
2024-07-08,359294,359430,Monday,2024,7,1,0,,96.9,79.5,88.0,104.6,79.5,92.6,0,0.0,0,0,0.0,0.0,0.0,14.7,74.9,9.9
2024-07-07,187547,188168,Sunday,2024,7,0,0,,95.1,80.9,88.9,95.8,82.0,89.6,0,0.0,0,0,0.0,0.0,0.0,13.6,79.8,9.9
2024-07-06,237829,238640,Saturday,2024,7,0,0,,97.8,80.9,89.9,103.1,84.9,96.3,0,0.0,0,0,0.0,0.0,0.0,14.5,61.5,9.9
2024-07-05,313043,315822,Friday,2024,7,1,0,,97.2,76.9,85.5,108.2,76.9,91.4,0,0.0,0,0,0.0,0.0,0.0,12.8,73.6,8.7
2024-07-04,447153,464740,Thursday,2024,7,1,1,Independence Day,92.0,73.9,81.0,98.1,73.9,83.4,1,0.244,100,0,12.5,0.0,0.0,12.2,83.6,9.3
2024-07-03,428299,429172,Wednesday,2024,7,1,0,,87.9,69.9,78.5,88.3,69.9,78.9,0,0.0,0,0,0.0,0.0,0.0,13.7,56.8,9.9
2024-07-02,432720,433376,Tuesday,2024,7,1,0,,86.0,65.8,76.6,84.3,65.8,76.1,0,0.0,0,0,0.0,0.0,0.0,12.6,46.6,9.9
2024-07-01,378765,379041,Monday,2024,7,1,0,,81.9,65.1,74.4,81.4,65.1,74.3,0,0.0,0,0,0.0,0.0,0.0,21.4,60.9,9.8
2024-06-30,185758,186153,Sunday,2024,6,0,0,,93.1,81.6,85.8,102.9,83.9,93.9,1,0.145,100,0,16.67,0.0,0.0,16.9,83.7,9.9
2024-06-29,265971,267277,Saturday,2024,6,0,0,,91.3,71.7,82.0,99.7,71.7,86.1,0,0.0,0,0,0.0,0.0,0.0,16.0,76.2,9.9
2024-06-28,374427,374997,Friday,2024,6,1,0,,84.6,70.9,77.6,84.2,70.9,77.6,0,0.0,0,0,0.0,0.0,0.0,15.5,52.2,9.9
2024-06-27,443381,443269,Thursday,2024,6,1,0,,91.0,72.9,80.4,89.7,72.9,80.4,1,0.12,100,0,16.67,0.0,0.0,11.0,70.1,9.8
2024-06-26,443068,442980,Wednesday,2024,6,1,0,,97.9,71.9,85.4,100.3,71.9,87.4,1,0.39,100,0,8.33,0.0,0.0,28.6,74.1,9.7
2024-06-25,437883,437408,Tuesday,2024,6,1,0,,92.0,69.3,81.8,90.2,69.3,81.1,0,0.0,0,0,0.0,0.0,0.0,15.0,44.2,9.9
2024-06-24,358226,358057,Monday,2024,6,1,0,,89.9,78.1,85.0,90.6,78.1,85.3,0,0.0,0,0,0.0,0.0,0.0,22.4,51.0,9.9
2024-06-23,187022,187357,Sunday,2024,6,0,0,,97.8,80.9,89.1,103.2,84.0,93.8,0,0.0,0,0,0.0,0.0,0.0,17.6,66.7,9.9
2024-06-22,274565,275033,Saturday,2024,6,0,0,,98.9,76.6,87.4,105.2,76.6,91.4,0,0.0,0,0,0.0,0.0,0.0,13.5,15.3,9.8
2024-06-21,351843,352291,Friday,2024,6,1,0,,94.9,72.5,83.6,98.3,72.5,85.9,0,0.0,0,0,0.0,0.0,0.0,14.3,33.3,9.8
2024-06-20,422006,423962,Thursday,2024,6,1,0,,90.8,72.3,81.1,92.4,72.3,81.9,0,0.0,0,0,0.0,0.0,0.0,11.0,74.7,9.9
2024-06-19,280155,281266,Wednesday,2024,6,1,1,Juneteenth National Independence Day,90.9,71.4,80.7,91.6,71.4,81.2,0,0.0,0,0,0.0,0.0,0.0,12.5,71.1,9.9
2024-06-18,449543,449710,Tuesday,2024,6,1,0,,92.6,74.6,82.3,98.4,74.6,84.1,0,0.0,0,0,0.0,0.0,0.0,13.7,51.1,9.9
2024-06-17,360903,361096,Monday,2024,6,1,0,,89.8,70.6,80.4,95.1,70.6,82.6,0,0.0,0,0,0.0,0.0,0.0,14.4,45.7,9.9
2024-06-16,204205,204695,Sunday,2024,6,0,0,,87.8,65.9,77.8,86.5,65.9,77.5,0,0.0,0,0,0.0,0.0,0.0,13.2,48.2,9.9
2024-06-15,282260,282944,Saturday,2024,6,0,0,,86.9,67.9,77.4,84.9,67.9,76.8,0,0.0,0,0,0.0,0.0,0.0,15.5,35.6,9.9
2024-06-14,398629,398839,Friday,2024,6,1,0,,90.1,72.8,81.4,91.8,72.8,82.2,1,0.003,100,0,8.33,0.0,0.0,19.9,62.9,9.8
2024-06-13,445217,445595,Thursday,2024,6,1,0,,89.2,68.4,78.6,92.6,68.4,79.9,0,0.0,0,0,0.0,0.0,0.0,14.4,39.1,9.9
2024-06-12,483383,483707,Wednesday,2024,6,1,0,,82.7,60.4,72.4,82.0,60.4,72.4,0,0.0,0,0,0.0,0.0,0.0,11.1,46.1,9.9
2024-06-11,466355,466684,Tuesday,2024,6,1,0,,74.9,64.0,69.4,74.9,64.0,69.4,1,0.011,100,0,4.17,0.0,0.0,15.5,65.0,9.9
2024-06-10,380194,380487,Monday,2024,6,1,0,,82.1,64.6,74.3,80.6,64.6,74.1,0,0.0,0,0,0.0,0.0,0.0,17.9,64.5,9.9
2024-06-09,259311,259961,Sunday,2024,6,0,0,,83.0,70.6,76.7,83.2,70.6,76.6,0,0.0,0,0,0.0,0.0,0.0,20.8,76.5,9.9
2024-06-08,418090,417606,Saturday,2024,6,0,0,,83.9,64.7,75.9,82.3,64.7,75.5,0,0.0,0,0,0.0,0.0,0.0,15.9,39.3,9.9
2024-06-07,430068,430039,Friday,2024,6,1,0,,86.9,72.7,79.3,84.6,72.7,78.5,0,0.0,0,0,0.0,0.0,0.0,22.2,60.1,9.9
2024-06-06,463605,463824,Thursday,2024,6,1,0,,85.8,74.9,79.7,91.3,74.9,81.4,0,0.0,0,0,0.0,0.0,0.0,16.8,79.2,9.9
2024-06-05,452764,452421,Wednesday,2024,6,1,0,,82.1,71.8,76.2,86.4,71.8,76.8,1,0.425,100,0,12.5,0.0,0.0,14.4,92.1,9.1
2024-06-04,457486,457397,Tuesday,2024,6,1,0,,87.9,69.5,78.8,89.7,69.5,79.7,0,0.0,0,0,0.0,0.0,0.0,19.0,50.0,9.7
2024-06-03,383766,384024,Monday,2024,6,1,0,,84.5,70.0,77.5,85.9,70.0,77.9,1,0.011,100,0,4.17,0.0,0.0,8.9,71.1,9.9
2024-06-02,193266,193837,Sunday,2024,6,0,0,,81.1,64.3,73.1,81.9,64.3,73.2,0,0.0,0,0,0.0,0.0,0.0,18.1,84.6,9.9
2024-06-01,255733,256636,Saturday,2024,6,0,0,,81.0,58.5,70.4,80.1,58.5,70.3,0,0.0,0,0,0.0,0.0,0.0,13.8,48.7,9.9
2024-05-31,373692,373722,Friday,2024,5,1,0,,75.7,56.4,67.4,75.7,56.4,67.4,0,0.0,0,0,0.0,0.0,0.0,14.6,19.9,9.9
2024-05-30,437918,438106,Thursday,2024,5,1,0,,74.9,57.7,67.0,74.9,57.7,67.0,0,0.0,0,0,0.0,0.0,0.0,16.0,47.5,9.9
2024-05-29,433264,433111,Wednesday,2024,5,1,0,,77.9,60.0,66.3,77.9,60.0,66.3,1,0.018,100,0,12.5,0.0,0.0,10.5,55.1,9.6
2024-05-28,417994,418195,Tuesday,2024,5,1,0,,81.9,64.6,72.9,81.2,64.6,72.8,1,0.014,100,0,12.5,0.0,0.0,22.2,53.4,9.6
2024-05-27,185054,184839,Monday,2024,5,1,1,Memorial Day,81.0,69.0,73.9,85.2,69.0,74.2,1,0.033,100,0,16.67,0.0,0.0,17.7,84.2,9.7
2024-05-26,243424,244121,Sunday,2024,5,0,0,,85.8,68.8,77.5,88.8,68.8,78.8,1,0.032,100,0,16.67,0.0,0.0,18.6,72.4,9.8
2024-05-25,283758,284349,Saturday,2024,5,0,0,,87.0,68.7,78.0,87.3,68.7,78.6,1,0.017,100,0,8.33,0.0,0.0,12.5,73.2,9.8
2024-05-24,368762,368752,Friday,2024,5,1,0,,86.7,69.8,77.6,85.8,69.8,77.6,1,0.011,100,0,4.17,0.0,0.0,10.7,79.4,9.9
2024-05-23,413817,414084,Thursday,2024,5,1,0,,85.6,72.7,77.3,88.2,72.7,77.9,1,0.022,100,0,8.33,0.0,0.0,10.9,82.7,9.6
2024-05-22,459999,460633,Wednesday,2024,5,1,0,,86.1,64.5,75.6,90.8,64.5,77.1,0,0.0,0,0,0.0,0.0,0.0,12.4,56.0,9.9
2024-05-21,467680,467576,Tuesday,2024,5,1,0,,82.1,62.3,72.2,83.0,62.3,72.3,0,0.0,0,0,0.0,0.0,0.0,12.3,49.5,9.7
2024-05-20,388833,389414,Monday,2024,5,1,0,,79.7,60.0,68.2,79.7,60.0,68.2,0,0.0,0,0,0.0,0.0,0.0,8.8,82.4,9.7
2024-05-19,219848,220469,Sunday,2024,5,0,0,,75.6,62.8,68.1,75.6,62.8,68.1,0,0.0,0,0,0.0,0.0,0.0,6.9,87.0,8.6
2024-05-18,241903,242002,Saturday,2024,5,0,0,,64.8,61.9,63.3,64.8,61.9,63.3,1,0.555,100,0,58.33,0.0,0.0,8.1,97.7,7.9
2024-05-17,378327,377941,Friday,2024,5,1,0,,69.0,64.0,66.2,69.0,64.0,66.2,0,0.0,0,0,0.0,0.0,0.0,10.8,89.2,9.9
2024-05-16,452672,452718,Thursday,2024,5,1,0,,80.7,58.7,69.9,80.8,58.7,69.9,0,0.0,0,0,0.0,0.0,0.0,17.0,56.8,9.9
2024-05-15,450993,449786,Wednesday,2024,5,1,0,,66.8,60.9,63.7,66.8,60.9,63.7,1,0.119,100,0,45.83,0.0,0.0,12.3,98.7,8.4
2024-05-14,439483,438798,Tuesday,2024,5,1,0,,69.1,61.6,65.0,69.1,61.6,65.0,1,0.209,100,0,33.33,0.0,0.0,10.7,91.9,9.4
2024-05-13,375812,375668,Monday,2024,5,1,0,,75.8,51.8,64.0,75.8,51.8,64.0,0,0.0,0,0,0.0,0.0,0.0,14.4,38.3,9.8
2024-05-12,185009,185417,Sunday,2024,5,0,0,,66.8,50.9,59.2,66.8,50.9,59.2,1,0.566,100,0,16.67,0.0,0.0,14.5,77.1,9.7
2024-05-11,262714,262858,Saturday,2024,5,0,0,,65.8,48.4,56.4,65.8,46.0,55.9,1,0.101,100,0,16.67,0.0,0.0,12.3,76.6,9.6
2024-05-10,352510,352133,Friday,2024,5,1,0,,62.7,51.9,57.2,62.7,51.9,57.2,1,0.149,100,0,37.5,0.0,0.0,14.0,98.6,7.6
2024-05-09,425840,425757,Thursday,2024,5,1,0,,74.2,63.8,69.9,74.2,63.8,69.9,1,0.041,100,0,8.33,0.0,0.0,12.3,89.1,9.9
2024-05-08,473597,472987,Wednesday,2024,5,1,0,,87.1,67.8,77.5,86.4,67.8,77.6,0,0.0,0,0,0.0,0.0,0.0,14.9,83.4,9.8
2024-05-07,463407,462889,Tuesday,2024,5,1,0,,78.7,67.8,72.3,78.7,67.8,72.3,1,0.022,100,0,8.33,0.0,0.0,11.1,86.7,8.8
2024-05-06,357526,363699,Monday,2024,5,1,0,,75.7,67.7,71.0,75.7,67.7,71.0,1,0.011,100,0,4.17,0.0,0.0,7.9,97.4,9.4
2024-05-05,188183,188612,Sunday,2024,5,0,0,,71.8,53.9,62.6,71.8,53.9,62.6,1,0.57,100,0,54.17,0.0,0.0,7.9,98.8,8.3
2024-05-04,251851,251484,Saturday,2024,5,0,0,,55.0,52.9,54.1,55.0,52.9,54.1,1,0.776,100,0,41.67,0.0,0.0,10.7,100.0,6.8
2024-05-03,387301,386961,Friday,2024,5,1,0,,74.7,56.0,68.2,74.7,56.0,68.2,0,0.0,0,0,0.0,0.0,0.0,15.6,69.6,9.9
2024-05-02,433521,433058,Thursday,2024,5,1,0,,89.8,63.6,75.8,88.3,63.6,75.5,0,0.0,0,0,0.0,0.0,0.0,11.1,33.7,9.9
2024-05-01,449466,448876,Wednesday,2024,5,1,0,,83.8,65.0,73.9,82.1,65.0,73.5,0,0.0,0,0,0.0,0.0,0.0,12.0,47.1,9.9
2024-04-30,439146,438743,Tuesday,2024,4,1,0,,82.4,65.0,73.9,82.6,65.0,73.9,0,0.0,0,0,0.0,0.0,0.0,15.5,68.3,9.9
2024-04-29,361931,361162,Monday,2024,4,1,0,,88.3,62.7,75.2,88.9,62.7,75.3,0,0.0,0,0,0.0,0.0,0.0,13.0,35.8,9.9
2024-04-28,231866,231669,Sunday,2024,4,0,0,,83.1,55.8,67.0,83.3,55.8,67.1,0,0.0,0,0,0.0,0.0,0.0,10.0,62.1,9.8
2024-04-27,263956,263717,Saturday,2024,4,0,0,,60.1,51.9,55.7,60.1,51.9,55.7,1,0.032,100,0,8.33,0.0,0.0,10.0,97.3,9.7
2024-04-26,398151,397445,Friday,2024,4,1,0,,64.9,45.5,55.2,64.9,41.5,54.2,0,0.0,0,0,0.0,0.0,0.0,15.4,69.1,9.9
2024-04-25,464811,463792,Thursday,2024,4,1,0,,60.7,51.8,56.5,60.7,51.8,56.5,0,0.0,0,0,0.0,0.0,0.0,14.0,84.2,9.9
2024-04-24,463002,462462,Wednesday,2024,4,1,0,,74.0,60.0,65.9,74.0,60.0,65.9,0,0.0,0,0,0.0,0.0,0.0,18.1,75.0,9.9
2024-04-23,455659,453588,Tuesday,2024,4,1,0,,71.9,43.7,58.5,71.9,41.4,58.1,0,0.0,0,0,0.0,0.0,0.0,15.7,43.0,9.9
2024-04-22,361250,360946,Monday,2024,4,1,0,,64.0,42.0,53.5,64.0,36.6,51.5,0,0.0,0,0,0.0,0.0,0.0,13.3,27.2,9.9
2024-04-21,197898,197618,Sunday,2024,4,0,0,,61.0,44.2,51.9,61.0,38.5,50.4,0,0.0,0,0,0.0,0.0,0.0,15.3,81.4,9.9
2024-04-20,352697,352058,Saturday,2024,4,0,0,,73.8,55.9,62.8,73.8,55.9,62.8,1,0.014,100,0,8.33,0.0,0.0,18.7,79.4,9.9
2024-04-19,381086,379814,Friday,2024,4,1,0,,57.6,51.9,54.9,57.6,51.9,54.9,1,0.012,100,0,4.17,0.0,0.0,10.1,99.9,9.9
2024-04-18,438510,437962,Thursday,2024,4,1,0,,78.1,58.5,66.5,78.1,58.5,66.5,0,0.0,0,0,0.0,0.0,0.0,13.7,70.3,9.1
2024-04-17,442953,442374,Wednesday,2024,4,1,0,,73.1,58.7,64.7,73.1,58.7,64.7,0,0.0,0,0,0.0,0.0,0.0,12.3,88.4,9.9
2024-04-16,434483,433662,Tuesday,2024,4,1,0,,74.1,56.9,66.9,74.1,56.9,66.9,0,0.0,0,0,0.0,0.0,0.0,16.2,49.1,9.9
2024-04-15,374760,373858,Monday,2024,4,1,0,,82.3,62.9,71.7,81.8,62.9,71.7,1,0.135,100,0,8.33,0.0,0.0,9.9,75.0,9.9
2024-04-14,237820,237912,Sunday,2024,4,0,0,,81.0,48.1,66.0,80.0,45.9,65.7,0,0.0,0,0,0.0,0.0,0.0,22.5,25.3,9.9
2024-04-13,327536,327718,Saturday,2024,4,0,0,,67.9,55.0,61.1,67.9,55.0,61.1,0,0.0,0,0,0.0,0.0,0.0,28.9,52.6,9.9
2024-04-12,386692,386110,Friday,2024,4,1,0,,67.8,60.9,64.5,67.8,60.9,64.5,1,0.107,100,0,20.83,0.0,0.0,26.0,84.7,9.8
2024-04-11,433734,433115,Thursday,2024,4,1,0,,71.9,61.2,66.4,71.9,61.2,66.4,0,0.0,0,0,0.0,0.0,0.0,18.0,93.7,9.8
