days__datetime,days_day_of_week,days__tempmax,days__tempmin,days__temp,days__feelslikemax,days__feelslikemin,days__feelslike,days_has_rain,days__precip,days__precipprob,days_has_snow,days__precipcover,days__snow,days__snowdepth,days__windspeed,days__cloudcover,days__visibility
2023-08-03,Thursday,78.8,67.8,72.2,78.8,67.8,72.2,1,0.043,100,0,25.0,,,22.4,85.1,9.3
2023-08-04,Friday,80.6,66.7,72.9,83.0,66.7,73.0,1,0.035,100,0,16.67,,,19.0,84.6,8.5
2023-08-05,Saturday,86.7,71.2,78.1,88.5,71.2,78.9,0,0.0,0,0,0.0,,,8.7,61.4,9.8
2023-08-06,Sunday,87.0,72.3,78.4,94.3,72.3,80.3,1,0.472,100,0,20.83,,,14.5,76.4,9.0
2023-08-07,Monday,87.9,72.8,77.9,98.4,72.8,80.1,1,0.362,100,0,16.67,,,34.8,88.0,9.6
2023-08-08,Tuesday,85.7,71.8,78.1,85.6,71.8,78.1,1,0.495,100,0,8.33,,,23.5,54.2,9.6
2023-08-09,Wednesday,85.7,70.6,78.9,87.2,70.6,79.5,0,0.0,0,0,0.0,,,13.3,39.0,9.9
2023-08-10,Thursday,82.8,73.7,77.7,86.4,73.7,78.6,1,0.1,100,0,8.33,,,15.0,79.4,9.5
2023-08-11,Friday,86.8,69.5,78.8,87.8,69.5,79.7,0,0.0,0,0,0.0,,,9.1,56.1,9.9
2023-08-12,Saturday,90.9,73.4,81.1,93.6,73.4,83.8,0,0.0,0,0,0.0,,,15.2,64.4,9.9
2023-08-13,Sunday,91.0,77.6,83.8,93.1,77.6,85.7,0,0.0,0,0,0.0,,,16.3,68.3,9.9
2023-08-14,Monday,90.9,73.5,80.3,99.5,73.5,82.1,1,0.453,100,0,12.5,,,13.3,80.1,9.5
2023-08-15,Tuesday,88.1,76.7,80.3,98.4,76.7,82.6,1,0.386,100,0,16.67,,,12.3,78.5,9.3
2023-08-16,Wednesday,86.9,70.9,78.9,88.1,70.9,79.5,1,0.001,100,0,4.17,,,11.8,57.5,9.9
2023-08-17,Thursday,89.5,71.3,80.4,95.7,71.3,83.3,0,0.0,0,0,0.0,,,12.7,59.2,9.9
2023-08-18,Friday,83.8,72.7,78.2,86.0,72.7,78.4,1,0.001,100,0,4.17,,,16.0,57.8,9.8
2023-08-19,Saturday,82.9,63.3,73.4,81.5,63.3,73.2,0,0.0,0,0,0.0,,,11.0,14.0,9.9
2023-08-20,Sunday,87.1,66.0,76.7,88.0,66.0,77.4,0,0.0,0,0,0.0,,,12.2,19.6,9.9
2023-08-21,Monday,90.9,72.6,81.9,95.1,72.6,84.0,0,0.0,0,0,0.0,,,10.8,76.4,9.8
2023-08-22,Tuesday,83.6,72.9,78.5,85.0,72.9,78.5,0,0.0,0,0,0.0,,,15.8,68.2,9.7
2023-08-23,Wednesday,82.1,63.4,73.8,81.3,63.4,73.7,0,0.0,0,0,0.0,,,13.2,45.0,9.9
2023-08-24,Thursday,80.7,70.7,75.3,83.4,70.7,75.5,0,0.0,0,0,0.0,,,14.2,91.9,9.9
2023-08-25,Friday,92.0,74.6,80.6,98.6,74.6,82.9,1,0.444,100,0,12.5,,,17.7,81.6,9.7
2023-08-26,Saturday,90.9,74.8,82.6,95.6,74.8,85.2,1,0.001,100,0,4.17,,,14.6,55.6,9.8
2023-08-27,Sunday,87.7,74.4,80.6,90.5,74.4,81.7,0,0.0,0,0,0.0,,,14.2,79.2,9.9
2023-08-28,Monday,77.9,73.6,75.7,77.9,73.6,75.7,1,0.011,100,0,4.17,,,10.7,89.5,9.9
2023-08-29,Tuesday,80.8,72.9,76.3,84.6,72.9,76.7,1,0.003,100,0,8.33,,,13.8,94.9,9.3
2023-08-30,Wednesday,85.9,74.7,79.3,86.3,74.7,79.3,0,0.0,0,0,0.0,,,16.4,85.4,9.8
2023-08-31,Thursday,82.4,66.6,73.7,80.5,66.6,73.5,0,0.0,0,0,0.0,,,18.9,52.0,9.9
2023-09-01,Friday,80.6,60.5,71.2,80.1,60.5,71.1,0,0.0,0,0,0.0,,,10.8,15.3,9.9
2023-09-02,Saturday,84.8,62.1,72.8,85.0,62.1,72.9,0,0.0,0,0,0.0,,,12.9,19.9,9.9
2023-09-03,Sunday,96.6,67.5,81.3,98.1,67.5,82.6,0,0.0,0,0,0.0,,,10.5,25.6,9.9
2023-09-04,Monday,97.7,74.7,85.6,100.8,74.7,87.8,0,0.0,0,0,0.0,,,12.4,60.6,9.9
2023-09-05,Tuesday,96.9,76.5,85.9,100.7,76.5,89.0,0,0.0,0,0,0.0,,,12.2,53.6,9.9
2023-09-06,Wednesday,96.8,75.1,85.9,100.4,75.1,89.3,0,0.0,0,0,0.0,,,7.7,40.6,9.9
2023-09-07,Thursday,95.0,77.4,84.4,104.4,77.4,88.3,0,0.0,0,0,0.0,,,11.6,51.8,9.6
2023-09-08,Friday,91.9,72.8,81.3,97.6,72.8,83.4,1,0.394,100,0,20.83,,,13.5,78.6,9.7
2023-09-09,Saturday,85.8,69.9,74.4,91.8,69.9,75.0,1,0.627,100,0,41.67,,,20.1,79.0,9.4
2023-09-10,Sunday,79.9,71.5,75.0,79.9,71.5,75.0,1,0.148,100,0,37.5,,,5.6,87.3,9.7
2023-09-11,Monday,87.6,71.0,78.1,89.9,71.0,78.8,1,0.061,100,0,20.83,,,11.6,73.7,9.8
2023-09-12,Tuesday,86.8,71.4,78.9,89.2,71.4,80.6,1,0.007,100,0,4.17,,,11.5,65.7,9.9
2023-09-13,Wednesday,82.8,70.9,76.6,83.3,70.9,76.7,0,0.0,0,0,0.0,,,12.4,77.5,9.9
2023-09-14,Thursday,80.6,65.6,73.3,80.0,65.6,73.3,1,0.001,100,0,4.17,,,14.4,35.2,9.9
2023-09-15,Friday,76.7,58.5,67.9,76.7,58.5,67.9,0,0.0,0,0,0.0,,,15.7,14.2,9.9
2023-09-16,Saturday,80.7,57.5,69.2,79.9,57.5,69.1,0,0.0,0,0,0.0,,,15.4,12.1,9.9
2023-09-17,Sunday,76.7,61.3,67.8,76.7,61.3,67.8,1,0.036,100,0,16.67,,,15.3,72.1,9.9
2023-09-18,Monday,78.6,62.8,69.6,78.6,62.8,69.6,1,0.021,100,0,20.83,,,17.9,68.3,9.9
2023-09-19,Tuesday,79.1,61.4,69.5,79.1,61.4,69.5,0,0.0,0,0,0.0,,0.0,16.1,27.3,9.9
2023-09-20,Wednesday,79.8,58.3,69.1,79.8,58.3,69.1,0,0.0,0,0,0.0,,,7.5,46.9,9.9
2023-09-21,Thursday,79.7,60.3,69.7,79.7,60.3,69.7,0,0.0,0,0,0.0,,,7.8,66.7,9.9
2023-09-22,Friday,73.7,61.6,67.2,73.7,61.6,67.2,1,0.003,100,0,8.33,,,20.8,86.3,9.9
2023-09-23,Saturday,64.0,58.8,61.7,64.0,58.8,61.7,1,1.441,100,0,95.83,,,27.5,97.6,5.4
2023-09-24,Sunday,69.0,63.9,66.2,69.0,63.9,66.2,1,0.771,100,0,70.83,,,20.3,99.3,7.2
2023-09-25,Monday,69.9,61.8,65.6,69.9,61.8,65.6,1,0.014,100,0,12.5,,,13.4,94.9,9.3
2023-09-26,Tuesday,61.8,58.9,60.6,61.8,58.9,60.6,1,0.042,100,0,16.67,,,12.5,99.7,6.7
2023-09-27,Wednesday,70.6,58.7,62.8,70.6,58.7,62.8,0,0.0,0,0,0.0,,,12.4,73.8,9.9
2023-09-28,Thursday,69.7,54.8,62.3,69.7,54.8,62.3,0,0.0,0,0,0.0,,,16.0,83.8,9.8
2023-09-29,Friday,69.8,61.9,65.6,69.8,61.9,65.6,0,0.0,0,0,0.0,,,12.2,99.9,8.9
2023-09-30,Saturday,75.5,64.8,68.7,75.5,64.8,68.7,0,0.0,0,0,0.0,,,14.0,92.4,9.9
2023-10-01,Sunday,81.8,61.6,71.1,82.1,61.6,71.1,0,0.0,0,0,0.0,,,14.4,18.1,9.9
2023-10-02,Monday,83.5,62.6,72.3,84.1,62.6,72.4,0,0.0,0,0,0.0,,,7.7,21.4,9.9
2023-10-03,Tuesday,84.4,64.3,73.3,84.3,64.3,73.4,0,0.0,0,0,0.0,,,7.4,31.7,9.7
2023-10-04,Wednesday,81.9,63.5,71.3,82.6,63.5,71.3,0,0.0,0,0,0.0,,,8.8,21.1,9.2
2023-10-05,Thursday,78.9,61.2,69.3,78.9,61.2,69.3,0,0.0,0,0,0.0,,,10.1,59.2,9.7
2023-10-06,Friday,78.0,68.7,72.1,78.0,68.7,72.1,0,0.0,0,0,0.0,,,6.6,85.1,9.8
2023-10-07,Saturday,70.6,55.0,64.1,70.6,55.0,64.1,1,0.083,100,0,25.0,,,19.4,55.0,9.6
2023-10-08,Sunday,63.9,46.7,55.3,63.9,43.9,54.7,0,0.0,0,0,0.0,,,19.4,42.8,9.9
2023-10-09,Monday,63.8,45.5,55.1,63.8,41.0,54.0,0,0.0,0,0,0.0,,,13.5,72.1,9.9
2023-10-10,Tuesday,69.2,48.4,59.0,69.2,45.5,58.7,0,0.0,0,0,0.0,,,9.2,64.6,9.9
2023-10-11,Wednesday,71.7,50.7,61.0,71.7,50.7,61.0,0,0.0,0,0,0.0,,,10.0,47.3,9.9
2023-10-12,Thursday,74.0,51.5,62.9,74.0,51.5,62.9,0,0.0,0,0,0.0,,,7.5,36.2,9.8
2023-10-13,Friday,71.6,55.2,62.6,71.6,55.2,62.6,0,0.0,0,0,0.0,,,10.2,37.7,9.9
2023-10-14,Saturday,61.9,56.6,59.3,61.9,56.6,59.3,1,0.469,100,0,62.5,,,16.7,98.0,7.9
2023-10-15,Sunday,61.7,50.9,55.4,61.7,50.9,55.4,1,0.043,100,0,16.67,,,20.3,69.4,9.5
2023-10-16,Monday,63.6,47.4,54.6,63.6,43.3,53.9,0,0.0,0,0,0.0,,,15.5,54.6,9.9
2023-10-17,Tuesday,63.0,51.1,56.4,63.0,51.1,56.4,0,0.0,0,0,0.0,,,13.7,76.9,9.9
2023-10-18,Wednesday,64.7,48.3,56.5,64.7,47.7,56.4,0,0.0,0,0,0.0,,,10.0,70.6,9.9
2023-10-19,Thursday,70.0,49.1,58.7,70.0,49.1,58.7,0,0.0,0,0,0.0,,,14.4,49.4,9.9
2023-10-20,Friday,66.1,56.5,60.6,66.1,56.5,60.6,1,0.044,100,0,25.0,,,12.3,92.3,9.8
2023-10-21,Saturday,66.6,55.7,59.7,66.6,55.7,59.7,1,0.001,100,0,4.17,,,23.0,77.0,9.9
2023-10-22,Sunday,64.6,49.4,56.8,64.6,48.0,56.7,0,0.0,0,0,0.0,,,21.9,53.5,9.9
2023-10-23,Monday,64.7,44.6,53.8,64.7,40.2,52.2,0,0.0,0,0,0.0,,,14.0,1.0,9.9
2023-10-24,Tuesday,69.9,43.3,55.3,69.9,43.3,55.3,0,0.0,0,0,0.0,,,10.1,11.0,9.9
2023-10-25,Wednesday,76.9,49.7,61.4,76.9,47.0,61.1,0,0.0,0,0,0.0,,,9.8,40.9,9.9
2023-10-26,Thursday,77.1,56.3,65.2,77.1,56.3,65.2,0,0.0,0,0,0.0,,,7.8,58.6,9.9
2023-10-27,Friday,81.7,61.7,68.6,81.6,61.7,68.6,0,0.0,0,0,0.0,,,9.8,66.8,9.9
2023-10-28,Saturday,85.6,60.7,71.1,85.5,60.7,71.1,0,0.0,0,0,0.0,,,10.1,50.1,9.9
2023-10-29,Sunday,77.0,64.1,69.3,77.0,64.1,69.3,1,0.039,100,0,8.33,,,10.7,90.2,9.8
2023-10-30,Monday,79.2,54.9,62.9,79.2,54.9,62.9,1,0.035,100,0,8.33,,,22.7,79.8,9.9
2023-10-31,Tuesday,53.8,44.2,50.6,53.8,41.8,49.3,1,0.001,100,0,4.17,,,15.4,79.2,9.9
2023-11-01,Wednesday,49.8,39.5,44.2,43.9,33.6,38.3,0,0.0,0,0,0.0,,,22.2,42.1,9.9
2023-11-02,Thursday,51.9,33.5,43.6,51.9,27.2,39.9,0,0.0,0,0,0.0,,,11.9,20.5,9.9
2023-11-03,Friday,60.1,37.4,48.0,60.1,32.4,45.4,0,0.0,0,0,0.0,,,12.4,12.2,9.9
2023-11-04,Saturday,69.0,40.1,53.5,69.0,40.1,52.8,0,0.0,0,0,0.0,,,8.8,54.2,9.9
2023-11-05,Sunday,71.8,43.4,56.4,71.8,43.4,56.4,0,0.0,0,0,0.0,,,12.4,32.4,9.9
2023-11-06,Monday,65.0,47.2,55.7,65.0,43.0,55.1,0,0.0,0,0,0.0,,,8.8,71.7,9.9
2023-11-07,Tuesday,72.4,55.6,63.5,72.4,55.6,63.5,0,0.0,0,0,0.0,,,12.3,75.4,9.8
2023-11-08,Wednesday,65.6,48.5,56.0,65.6,44.5,55.8,0,0.0,0,0,0.0,,,12.6,41.8,9.9
2023-11-09,Thursday,73.7,49.4,60.5,73.7,46.9,60.4,1,0.003,100,0,8.33,,,13.3,64.7,9.6
2023-11-10,Friday,57.7,42.5,49.4,57.7,39.1,47.8,1,0.156,100,0,25.0,,,12.3,81.1,9.5
2023-11-11,Saturday,60.0,38.4,48.1,60.0,34.9,47.2,0,0.0,0,0,0.0,,,10.2,38.5,9.8
2023-11-12,Sunday,52.7,40.6,45.5,52.7,36.8,42.8,0,0.0,0,0,0.0,,,12.5,54.2,9.9
2023-11-13,Monday,55.1,35.3,44.9,55.1,30.2,42.9,0,0.0,0,0,0.0,,,13.3,18.1,9.9
2023-11-14,Tuesday,60.8,40.7,50.7,60.8,36.8,49.7,0,0.0,0,0,0.0,,,14.0,22.5,9.9
2023-11-15,Wednesday,59.0,39.1,49.1,59.0,36.1,47.9,0,0.0,0,0,0.0,,,13.2,85.3,9.9
2023-11-16,Thursday,69.2,40.8,54.0,69.2,36.8,53.2,0,0.0,0,0,0.0,,,9.2,41.3,9.9
2023-11-17,Friday,70.1,46.6,58.0,70.1,46.6,58.0,1,0.005,100,0,4.17,,,14.0,67.3,9.8
2023-11-18,Saturday,60.1,46.9,55.1,60.1,40.5,54.1,1,0.019,100,0,12.5,,,19.7,38.3,9.9
2023-11-19,Sunday,60.8,39.3,49.7,60.8,37.5,48.9,0,0.0,0,0,0.0,,,12.6,1.1,9.9
2023-11-20,Monday,50.9,39.5,44.9,50.9,34.0,41.9,0,0.0,0,0,0.0,,,10.8,56.8,9.9
2023-11-21,Tuesday,59.0,39.3,48.1,59.0,35.2,45.6,1,1.813,100,0,62.5,,,16.2,97.6,6.7
2023-11-22,Wednesday,60.7,48.7,53.6,60.7,47.0,53.3,1,0.214,100,0,12.5,,,20.6,78.6,9.4
2023-11-23,Thursday,57.7,44.2,50.1,57.7,39.5,47.7,0,0.0,0,0,0.0,,,15.8,14.6,9.9
2023-11-24,Friday,55.7,40.4,47.4,55.7,34.9,44.6,0,0.0,0,0,0.0,,,17.5,60.5,9.9
2023-11-25,Saturday,43.9,33.6,38.7,43.9,24.9,33.9,0,0.0,0,0,0.0,,,15.2,51.6,9.9
2023-11-26,Sunday,46.9,35.3,41.5,46.1,29.8,39.5,1,0.139,100,0,33.33,,,8.0,92.3,7.8
2023-11-27,Monday,49.9,36.8,43.0,44.8,29.7,38.3,1,0.004,100,0,4.17,,,20.4,27.6,9.9
2023-11-28,Tuesday,42.2,28.9,35.7,34.5,19.7,27.8,1,0.001,100,0,4.17,,,25.0,55.9,9.9
2023-11-29,Wednesday,39.9,25.6,32.9,33.5,18.1,26.5,0,0.0,0,0,0.0,,,10.1,56.4,9.9
2023-11-30,Thursday,54.1,31.7,42.1,54.1,27.1,38.9,0,0.0,0,0,0.0,,,10.5,56.3,9.9
2023-12-01,Friday,51.0,39.4,45.6,51.0,37.5,43.0,1,0.123,100,0,20.83,,,10.7,78.6,8.7
2023-12-02,Saturday,53.2,46.2,49.6,53.2,44.1,49.1,1,0.022,100,0,8.33,,,6.5,95.3,3.7
2023-12-03,Sunday,56.0,50.1,52.9,56.0,50.1,52.9,1,0.809,100,0,37.5,,,7.0,96.1,4.0
2023-12-04,Monday,55.7,42.6,49.8,55.7,39.9,48.7,0,0.0,0,0,0.0,,,15.0,79.9,9.7
2023-12-05,Tuesday,50.0,40.6,45.0,50.0,35.6,41.9,0,0.0,0,0,0.0,,,10.0,74.6,9.9
2023-12-06,Wednesday,44.8,38.0,42.1,38.7,33.3,36.2,0,0.0,0,0,0.0,,,17.8,81.6,9.9
2023-12-07,Thursday,46.1,34.6,40.8,44.5,29.8,36.9,0,0.0,0,0,0.0,,,14.3,79.2,9.9
2023-12-08,Friday,57.7,37.4,45.8,57.7,37.4,45.4,0,0.0,0,0,0.0,,,9.0,60.5,9.8
2023-12-09,Saturday,56.2,37.3,46.7,56.2,33.4,45.7,0,0.0,0,0,0.0,,,6.8,54.6,9.8
2023-12-10,Sunday,62.9,44.9,55.9,62.9,37.0,55.2,1,1.052,100,0,54.17,,,22.4,95.0,7.3
2023-12-11,Monday,48.8,35.0,40.7,44.1,26.8,34.3,1,0.562,100,1,29.17,,,19.9,56.4,9.0
2023-12-12,Tuesday,47.0,30.8,38.8,41.9,25.0,34.2,0,0.0,0,0,0.0,,,12.3,25.1,9.9
2023-12-13,Wednesday,51.9,33.6,41.8,51.9,29.7,38.0,0,0.0,0,0,0.0,,,14.3,41.6,9.9
2023-12-14,Thursday,48.6,29.5,38.9,47.0,22.8,36.1,0,0.0,0,0,0.0,,,7.6,17.4,9.9
2023-12-15,Friday,60.9,33.5,45.0,60.9,28.3,42.9,0,0.0,0,0,0.0,,,11.5,12.2,9.9
2023-12-16,Saturday,58.9,36.6,45.9,58.9,34.1,45.1,0,0.0,0,0,0.0,,,8.6,62.9,9.9
2023-12-17,Sunday,55.2,41.9,49.3,55.2,37.2,47.5,1,1.56,100,0,33.33,,,17.0,98.5,4.8
2023-12-18,Monday,56.0,40.9,50.9,56.0,33.8,49.1,1,0.815,100,0,33.33,,,26.4,88.3,8.7
2023-12-19,Tuesday,42.1,32.9,38.6,35.4,26.4,31.2,0,0.0,0,0,0.0,,,21.1,44.3,9.9
2023-12-20,Wednesday,47.8,28.8,37.4,44.1,22.4,32.7,0,0.0,0,0,0.0,,,10.1,27.6,9.9
2023-12-21,Thursday,47.8,31.9,40.3,44.9,28.7,37.6,0,0.0,0,0,0.0,,,10.9,77.5,9.9
2023-12-22,Friday,49.0,35.7,42.1,47.9,31.8,40.3,0,0.0,0,0,0.0,,,8.5,80.2,9.8
2023-12-23,Saturday,48.8,36.6,43.1,47.1,33.2,41.2,0,0.0,0,0,0.0,,,7.6,89.6,9.9
2023-12-24,Sunday,50.1,41.8,45.3,50.1,37.7,44.3,1,0.012,100,0,8.33,,,6.4,89.0,9.8
2023-12-25,Monday,60.9,40.6,48.2,60.9,37.6,46.6,0,0.0,0,0,0.0,,,6.5,76.4,9.2
2023-12-26,Tuesday,48.9,44.8,46.7,47.9,40.3,44.0,1,0.096,100,0,33.33,,,8.7,99.8,6.8
2023-12-27,Wednesday,56.1,47.0,50.4,56.1,42.3,48.6,1,1.046,100,0,79.17,,,10.0,99.8,6.6
2023-12-28,Thursday,56.8,51.1,53.2,56.8,51.1,53.2,1,0.041,100,0,16.67,,,9.9,97.1,7.8
2023-12-29,Friday,53.9,46.1,50.1,53.9,40.6,48.4,0,0.0,0,0,0.0,,,16.1,87.4,9.9
2023-12-30,Saturday,49.8,37.0,44.4,46.1,32.5,39.8,0,0.0,0,0,0.0,,,17.3,85.6,9.9
2023-12-31,Sunday,49.9,39.7,44.6,46.1,35.0,40.5,0,0.0,0,0,0.0,,,13.7,80.7,9.9
