days__datetime,days_day_of_week,days__tempmax,days__tempmin,days__temp,days__feelslikemax,days__feelslikemin,days__feelslike,days_has_rain,days__precip,days__precipprob,days_has_snow,days__precipcover,days__snow,days__snowdepth,days__windspeed,days__cloudcover,days__visibility
2021-07-16,Friday,92.9,77.6,85.4,97.1,77.6,88.9,0,0.0,0,0,0.0,0.0,0.0,15.3,52.1,9.9
2021-07-17,Saturday,92.9,78.5,84.6,104.0,78.5,90.0,1,0.003,100,0,4.17,0.0,0.0,20.0,66.4,9.9
2021-07-18,Sunday,83.0,73.9,78.1,83.4,73.9,78.2,0,0.0,0,0,0.0,0.0,0.0,17.1,73.0,9.9
2021-07-19,Monday,88.9,72.0,79.9,89.2,72.0,80.6,0,0.0,0,0,0.0,0.0,0.0,10.3,73.8,9.9
2021-07-20,Tuesday,92.8,72.3,82.4,93.8,72.3,83.4,0,0.0,0,0,0.0,0.0,0.0,10.8,13.6,9.4
2021-07-21,Wednesday,88.7,75.3,81.2,93.8,75.3,82.4,1,0.407,100,0,8.33,0.0,0.0,19.1,41.6,8.8
2021-07-22,Thursday,83.7,68.7,76.2,82.0,68.7,75.9,0,0.0,0,0,0.0,0.0,0.0,13.8,62.0,9.9
2021-07-23,Friday,85.7,67.3,76.4,83.7,67.3,75.9,0,0.0,0,0,0.0,0.0,0.0,9.8,65.0,9.9
2021-07-24,Saturday,85.7,69.2,77.4,87.0,69.2,77.7,1,0.015,100,0,8.33,0.0,0.0,15.5,80.7,9.8
2021-07-25,Sunday,88.3,73.9,80.5,94.8,73.9,83.8,0,0.0,0,0,0.0,0.0,0.0,14.3,86.4,9.9
2021-07-26,Monday,96.0,74.6,82.6,98.5,74.6,84.5,1,0.271,100,0,8.33,0.0,0.0,13.8,75.3,9.6
2021-07-27,Tuesday,94.8,72.6,82.7,95.6,72.6,83.6,1,0.067,100,0,4.17,0.0,0.0,10.8,40.6,9.8
2021-07-28,Wednesday,92.8,75.3,83.1,93.6,75.3,83.9,1,0.403,100,0,4.17,0.0,0.0,12.4,40.4,9.8
2021-07-29,Thursday,87.1,73.7,79.2,92.8,73.7,81.6,1,0.207,100,0,8.33,0.0,0.0,14.1,85.5,9.8
2021-07-30,Friday,89.6,75.6,82.5,89.7,75.6,82.9,0,0.0,0,0,0.0,0.0,0.0,15.0,54.3,9.9
2021-07-31,Saturday,80.8,69.6,74.7,81.2,69.6,74.7,0,0.0,0,0,0.0,0.0,0.0,11.9,82.8,9.9
2021-08-01,Sunday,80.5,70.8,74.4,82.9,70.8,74.5,1,0.418,100,0,45.83,0.0,0.0,13.2,92.2,9.3
2021-08-02,Monday,82.5,66.4,73.9,81.9,66.4,73.9,0,0.0,0,0,0.0,0.0,0.0,13.4,38.5,9.9
2021-08-03,Tuesday,80.7,67.4,73.8,81.0,67.4,73.9,0,0.0,0,0,0.0,0.0,0.0,10.1,86.3,9.9
2021-08-04,Wednesday,81.8,68.5,74.2,81.4,68.5,74.1,0,0.0,0,0,0.0,0.0,0.0,13.0,60.3,9.9
2021-08-05,Thursday,86.9,66.0,76.3,85.9,66.0,76.2,0,0.0,0,0,0.0,0.0,0.0,9.9,49.7,9.9
2021-08-06,Friday,89.7,70.4,79.5,90.2,70.4,80.0,0,0.0,0,0,0.0,0.0,0.0,14.4,70.0,9.9
2021-08-07,Saturday,76.8,69.5,72.5,76.8,69.5,72.5,1,0.256,100,0,25.0,0.0,0.0,9.4,92.1,9.8
2021-08-08,Sunday,90.6,68.7,77.9,90.5,68.7,78.4,0,0.0,0,0,0.0,0.0,0.0,11.2,50.9,9.8
2021-08-09,Monday,90.5,73.5,80.1,98.1,73.5,82.5,1,0.01,100,0,8.33,0.0,0.0,15.7,72.6,9.9
2021-08-10,Tuesday,92.9,75.8,81.7,103.1,75.8,84.5,1,0.618,100,0,8.33,0.0,0.0,23.5,54.5,9.8
2021-08-11,Wednesday,94.9,74.7,81.3,104.1,74.7,84.2,1,0.069,100,0,12.5,0.0,0.0,12.6,63.2,9.9
2021-08-12,Thursday,96.0,73.7,83.8,104.1,73.7,89.1,0,0.0,0,0,0.0,0.0,0.0,15.4,40.4,9.9
2021-08-13,Friday,96.0,74.7,84.7,102.5,74.7,89.4,1,0.1,100,0,16.67,0.0,0.0,15.3,78.2,9.9
2021-08-14,Saturday,91.8,73.7,82.2,98.6,73.7,85.2,0,0.0,0,0,0.0,0.0,0.0,10.1,82.8,9.9
2021-08-15,Sunday,82.7,72.8,77.3,83.8,72.8,77.6,1,2.463,100,0,33.33,0.0,0.0,12.9,92.1,9.3
2021-08-16,Monday,82.7,73.3,76.8,87.3,73.3,77.1,1,0.699,100,0,41.67,0.0,0.0,9.9,97.2,9.5
2021-08-17,Tuesday,87.0,72.8,80.0,96.2,72.8,83.6,1,0.623,100,0,20.83,0.0,0.0,10.0,89.6,9.6
2021-08-18,Wednesday,87.0,78.8,82.4,97.3,78.8,87.9,1,0.326,100,0,20.83,0.0,0.0,20.0,82.5,9.8
2021-08-19,Thursday,90.9,75.6,82.8,95.8,75.6,85.3,1,0.024,100,0,16.67,0.0,0.0,12.9,77.1,9.9
2021-08-20,Friday,83.5,71.0,77.3,86.0,71.0,77.8,1,2.137,100,0,37.5,0.0,0.0,13.1,91.8,8.4
2021-08-21,Saturday,85.7,74.4,79.9,90.1,74.4,81.7,1,0.105,100,0,12.5,0.0,0.0,9.5,83.8,9.9
2021-08-22,Sunday,82.9,73.6,78.2,87.3,73.6,79.7,1,0.09,100,0,8.33,0.0,0.0,8.7,68.5,9.9
2021-08-23,Monday,92.7,73.7,83.3,97.1,73.7,85.9,1,0.001,100,0,4.17,0.0,0.0,16.5,66.2,9.8
2021-08-24,Tuesday,92.6,75.6,83.6,98.2,75.6,86.6,1,0.019,100,0,4.17,0.0,0.0,14.4,47.4,9.8
2021-08-25,Wednesday,92.5,74.5,83.0,100.7,74.5,86.5,1,0.044,100,0,8.33,0.0,0.0,9.8,43.2,9.8
2021-08-26,Thursday,90.2,75.5,80.3,100.2,75.5,83.2,1,0.516,100,0,16.67,0.0,0.0,14.9,80.7,8.9
2021-08-27,Friday,91.2,75.3,80.7,101.1,75.3,83.4,1,0.292,100,0,12.5,0.0,0.0,13.1,56.7,9.1
2021-08-28,Saturday,90.7,75.5,81.8,99.5,75.5,85.2,1,0.001,100,0,4.17,0.0,0.0,14.0,56.5,9.0
2021-08-29,Sunday,82.9,72.9,77.7,86.9,72.9,78.8,0,0.0,0,0,0.0,0.0,0.0,10.8,88.9,9.7
2021-08-30,Monday,92.6,74.4,80.6,99.8,74.4,83.0,1,0.001,100,0,4.17,0.0,0.0,15.7,63.0,9.1
2021-08-31,Tuesday,85.8,74.5,80.1,90.5,74.5,82.4,0,0.0,0,0,0.0,0.0,0.0,8.7,79.1,9.6
2021-09-01,Wednesday,83.6,67.8,76.8,89.2,67.8,77.7,1,1.177,100,0,37.5,0.0,0.0,24.2,93.1,9.3
2021-09-02,Thursday,78.9,62.8,71.0,78.9,62.8,71.0,1,0.1,100,0,4.17,0.0,0.0,16.7,25.7,9.9
2021-09-03,Friday,78.8,58.4,69.3,78.8,58.4,69.3,0,0.0,0,0,0.0,0.0,0.0,9.9,19.1,9.7
2021-09-04,Saturday,79.8,62.2,70.4,79.8,62.2,70.4,0,0.0,0,0,0.0,0.0,0.0,9.9,53.9,9.9
2021-09-05,Sunday,77.1,68.7,73.0,77.1,68.7,73.0,0,0.0,0,0,0.0,0.0,0.0,10.0,85.7,9.9
2021-09-06,Monday,85.8,70.9,77.4,84.1,70.9,77.0,1,0.025,100,0,12.5,0.0,0.0,15.5,59.5,9.9
2021-09-07,Tuesday,85.8,65.3,74.8,84.7,65.3,74.8,0,0.0,0,0,0.0,0.0,0.0,15.1,32.1,9.9
2021-09-08,Wednesday,87.0,67.6,76.3,92.7,67.6,77.7,0,0.0,0,0,0.0,0.0,0.0,14.7,48.9,9.9
2021-09-09,Thursday,78.7,68.8,72.8,78.7,68.8,72.8,1,0.249,100,0,25.0,0.0,0.0,14.2,87.5,9.5
2021-09-10,Friday,76.8,62.8,69.9,76.8,62.8,69.9,0,0.0,0,0,0.0,0.0,0.0,16.9,30.0,9.9
2021-09-11,Saturday,79.0,60.2,69.7,79.0,60.2,69.7,0,0.0,0,0,0.0,0.0,0.0,12.3,44.9,9.9
2021-09-12,Sunday,84.8,64.6,74.1,86.1,64.6,74.4,0,0.0,0,0,0.0,0.0,0.0,17.8,21.3,9.9
2021-09-13,Monday,89.0,70.5,79.7,91.9,70.5,80.5,0,0.0,0,0,0.0,0.0,0.0,12.7,52.6,9.6
2021-09-14,Tuesday,88.8,72.4,79.9,93.5,72.4,82.0,0,0.0,0,0,0.0,0.0,0.0,10.0,70.4,8.9
2021-09-15,Wednesday,89.8,72.9,79.9,91.0,72.9,81.2,0,0.0,0,0,0.0,0.0,0.0,17.7,71.0,9.9
2021-09-16,Thursday,82.8,72.8,75.7,86.8,72.8,76.2,1,0.765,100,0,29.17,0.0,0.0,10.0,92.9,9.5
2021-09-17,Friday,80.6,72.9,75.6,84.0,72.9,75.9,1,0.014,100,0,12.5,0.0,0.0,10.8,87.5,9.3
2021-09-18,Saturday,84.8,70.5,75.9,89.4,70.5,77.1,0,0.0,0,0,0.0,0.0,0.0,7.9,59.6,9.1
2021-09-19,Sunday,82.8,70.9,75.8,83.9,70.9,76.1,0,0.0,0,0,0.0,0.0,0.0,12.0,29.0,9.8
2021-09-20,Monday,79.8,63.5,71.5,79.8,63.5,71.5,0,0.0,0,0,0.0,0.0,0.0,12.4,65.0,9.9
2021-09-21,Tuesday,80.8,64.8,72.9,82.4,64.8,73.1,0,0.0,0,0,0.0,0.0,0.0,12.4,79.6,9.9
2021-09-22,Wednesday,79.9,71.7,75.1,79.9,71.7,75.1,1,0.357,100,0,37.5,0.0,0.0,20.2,91.7,9.6
2021-09-23,Thursday,75.7,61.8,70.2,75.7,61.8,70.2,1,1.223,100,0,37.5,0.0,0.0,20.7,89.6,8.4
2021-09-24,Friday,74.7,55.5,65.2,74.7,55.5,65.2,0,0.0,0,0,0.0,0.0,0.0,14.3,21.1,9.9
2021-09-25,Saturday,75.6,56.7,66.0,75.6,56.7,66.0,0,0.0,0,0,0.0,0.0,0.0,10.7,44.9,9.9
2021-09-26,Sunday,76.6,59.7,68.0,76.6,59.7,68.0,0,0.0,0,0,0.0,0.0,0.0,17.9,30.5,9.9
2021-09-27,Monday,79.0,57.3,67.9,79.0,57.3,67.9,0,0.0,0,0,0.0,0.0,0.0,15.6,23.4,9.9
2021-09-28,Tuesday,81.6,62.6,72.4,82.3,62.6,72.5,0,0.0,0,0,0.0,0.0,0.0,12.1,53.6,9.9
2021-09-29,Wednesday,72.9,60.8,66.7,72.9,60.8,66.7,0,0.0,0,0,0.0,0.0,0.0,15.0,46.8,9.9
2021-09-30,Thursday,74.7,55.4,64.7,74.7,55.4,64.7,0,0.0,0,0,0.0,0.0,0.0,13.1,24.7,9.9
2021-10-01,Friday,72.9,54.6,63.6,72.9,54.6,63.6,0,0.0,0,0,0.0,0.0,0.0,8.6,25.0,9.9
2021-10-02,Saturday,78.2,56.3,66.4,78.2,56.3,66.4,0,0.0,0,0,0.0,0.0,0.0,10.8,53.1,9.9
2021-10-03,Sunday,82.2,62.5,71.4,83.7,62.5,71.7,0,0.0,0,0,0.0,0.0,0.0,13.2,65.6,8.7
2021-10-04,Monday,82.2,69.9,74.8,83.9,69.9,75.2,0,0.0,0,0,0.0,0.0,0.0,10.9,84.7,9.9
2021-10-05,Tuesday,82.8,68.6,73.2,85.0,68.6,73.6,1,0.001,100,0,4.17,0.0,0.0,16.6,76.2,9.3
2021-10-06,Wednesday,71.8,67.6,69.7,71.8,67.6,69.7,1,0.023,100,0,12.5,0.0,0.0,10.0,97.9,8.0
2021-10-07,Thursday,78.6,64.8,70.0,78.6,64.8,70.0,0,0.0,0,0,0.0,0.0,0.0,7.6,85.6,9.9
2021-10-08,Friday,77.0,66.0,70.9,77.0,66.0,70.9,0,0.0,0,0,0.0,0.0,0.0,7.8,84.8,9.9
2021-10-09,Saturday,73.1,64.7,69.0,73.1,64.7,69.0,0,0.0,0,0,0.0,0.0,0.0,13.3,92.1,9.9
2021-10-10,Sunday,72.9,64.9,68.6,72.9,64.9,68.6,1,0.043,100,0,20.83,0.0,0.0,16.1,99.1,8.7
2021-10-11,Monday,68.9,64.8,67.1,68.9,64.8,67.1,1,0.001,100,0,4.17,0.0,0.0,13.2,98.9,9.7
2021-10-12,Tuesday,71.7,64.0,67.5,71.7,64.0,67.5,1,0.055,100,0,12.5,0.0,0.0,8.8,98.4,8.8
2021-10-13,Wednesday,73.8,65.7,69.1,73.8,65.7,69.1,1,0.001,100,0,4.17,0.0,0.0,7.8,92.4,9.3
2021-10-14,Thursday,80.7,62.0,70.5,81.2,62.0,70.6,0,0.0,0,0,0.0,0.0,0.0,9.1,60.2,9.0
2021-10-15,Friday,80.1,64.2,70.6,81.8,64.2,70.6,0,0.0,0,0,0.0,0.0,0.0,9.0,66.5,9.9
2021-10-16,Saturday,80.8,58.6,68.0,82.7,58.6,68.1,1,0.289,100,0,16.67,0.0,0.0,18.2,69.0,9.3
2021-10-17,Sunday,64.8,52.6,58.1,64.8,52.6,58.1,0,0.0,0,0,0.0,0.0,0.0,19.2,47.4,9.9
2021-10-18,Monday,69.0,47.5,58.0,69.0,43.9,57.6,0,0.0,0,0,0.0,0.0,0.0,20.6,22.0,9.9
2021-10-19,Tuesday,73.8,47.2,60.2,73.8,44.9,60.1,0,0.0,0,0,0.0,0.0,0.0,13.2,0.0,9.9
2021-10-20,Wednesday,76.9,53.9,64.9,76.9,53.9,64.9,0,0.0,0,0,0.0,0.0,0.0,12.8,20.0,9.9
2021-10-21,Thursday,74.0,52.4,63.7,74.0,52.4,63.7,0,0.0,0,0,0.0,0.0,0.0,11.6,27.7,9.9
2021-10-22,Friday,69.8,58.5,65.4,69.8,58.5,65.4,0,0.0,0,0,0.0,0.0,0.0,13.7,64.7,9.9
2021-10-23,Saturday,67.7,54.6,60.6,67.7,54.6,60.6,0,0.0,0,0,0.0,0.0,0.0,11.1,78.0,9.9
2021-10-24,Sunday,69.9,54.6,61.2,69.9,54.6,61.2,0,0.0,0,0,0.0,0.0,0.0,11.1,80.4,9.9
2021-10-25,Monday,79.9,61.8,67.5,79.9,61.8,67.5,1,1.315,100,0,25.0,0.0,0.0,14.4,85.3,8.9
2021-10-26,Tuesday,65.8,53.8,60.1,65.8,53.8,60.1,1,0.308,100,0,12.5,0.0,0.0,25.6,85.3,9.7
2021-10-27,Wednesday,70.9,52.9,60.4,70.9,52.9,60.4,0,0.0,0,0,0.0,0.0,0.0,21.4,53.1,9.9
2021-10-28,Thursday,67.7,51.5,59.2,67.7,51.5,59.2,0,0.0,0,0,0.0,0.0,0.0,11.1,60.5,9.9
2021-10-29,Friday,61.9,56.8,59.4,61.9,56.8,59.4,1,1.234,100,0,75.0,0.0,0.0,21.5,99.8,6.8
2021-10-30,Saturday,62.7,55.7,59.0,62.7,55.7,59.0,1,0.074,100,0,20.83,0.0,0.0,14.4,91.6,9.4
2021-10-31,Sunday,67.8,52.0,58.4,67.8,52.0,58.4,0,0.0,0,0,0.0,0.0,0.0,16.9,69.8,9.7
2021-11-01,Monday,61.9,50.2,56.2,61.9,50.2,56.2,0,0.0,0,0,0.0,0.0,0.0,16.6,34.1,9.9
2021-11-02,Tuesday,51.6,45.7,48.8,51.6,43.5,47.4,1,0.107,100,0,29.17,0.0,0.0,12.0,87.9,9.8
2021-11-03,Wednesday,52.9,37.8,45.9,52.9,36.0,43.8,0,0.0,0,0,0.0,0.0,0.0,14.8,37.7,9.9
2021-11-04,Thursday,53.6,38.5,45.6,53.6,33.7,43.9,0,0.0,0,0,0.0,0.0,0.0,6.5,83.2,9.9
2021-11-05,Friday,55.0,35.3,44.9,55.0,29.2,42.6,0,0.0,0,0,0.0,0.0,0.0,12.3,50.0,9.9
2021-11-06,Saturday,56.8,33.9,45.4,56.8,27.3,43.0,0,0.0,0,0,0.0,0.0,0.0,11.3,72.7,9.9
2021-11-07,Sunday,59.8,38.6,48.1,59.8,33.5,45.7,0,0.0,0,0,0.0,0.0,0.0,12.2,73.8,9.9
2021-11-08,Monday,69.9,43.2,54.6,69.9,38.2,53.1,0,0.0,0,0,0.0,0.0,0.0,12.3,16.1,9.9
2021-11-09,Tuesday,71.4,42.7,55.7,71.4,42.7,55.6,0,0.0,0,0,0.0,0.0,0.0,9.7,21.0,9.9
2021-11-10,Wednesday,72.0,49.3,59.9,72.0,48.7,59.9,0,0.0,0,0,0.0,0.0,0.0,14.5,32.1,9.9
2021-11-11,Thursday,68.0,47.5,57.8,68.0,44.0,57.1,0,0.0,0,0,0.0,0.0,0.0,14.8,62.0,9.5
2021-11-12,Friday,64.9,50.3,59.4,64.9,50.3,59.4,1,0.604,100,0,33.33,0.0,0.0,16.0,58.4,8.9
2021-11-13,Saturday,53.0,39.5,47.9,53.0,35.5,45.9,1,0.011,100,0,4.17,0.0,0.0,16.8,42.0,9.8
2021-11-14,Sunday,47.8,33.6,42.4,43.7,27.6,37.8,0,0.0,0,0,0.0,0.0,0.0,13.9,66.4,9.9
2021-11-15,Monday,51.1,39.8,45.5,51.1,35.1,40.9,0,0.0,0,0,0.0,0.0,0.0,20.3,65.8,9.9
2021-11-16,Tuesday,53.9,36.8,45.3,53.9,32.3,43.4,0,0.0,0,0,0.0,0.0,0.0,8.8,63.8,9.9
2021-11-17,Wednesday,64.1,39.7,50.2,64.1,35.6,49.3,0,0.0,0,0,0.0,0.0,0.0,9.2,48.9,9.9
2021-11-18,Thursday,74.0,48.7,60.2,74.0,41.8,59.8,1,0.061,100,0,12.5,0.0,0.0,21.2,49.2,9.9
2021-11-19,Friday,47.8,38.4,43.9,42.0,32.3,37.4,0,0.0,0,0,0.0,0.0,0.0,22.5,30.0,9.9
2021-11-20,Saturday,48.7,32.4,40.5,45.0,27.4,37.7,0,0.0,0,0,0.0,0.0,0.0,10.9,57.8,9.9
2021-11-21,Sunday,53.0,37.4,45.8,53.0,34.7,44.6,0,0.0,0,0,0.0,0.0,0.0,10.2,81.6,9.9
2021-11-22,Monday,53.1,37.9,47.3,53.1,28.9,43.8,1,0.073,100,0,25.0,0.0,0.0,21.9,84.6,9.9
2021-11-23,Tuesday,44.8,33.0,38.4,37.4,24.4,31.2,0,0.0,0,0,0.0,0.0,0.0,17.2,31.9,9.9
2021-11-24,Wednesday,48.7,30.3,39.5,47.7,24.5,36.5,0,0.0,0,0,0.0,0.0,0.0,9.6,29.0,9.9
2021-11-25,Thursday,57.1,34.6,44.6,57.1,29.7,42.6,0,0.0,0,0,0.0,0.0,0.0,8.7,79.6,9.9
2021-11-26,Friday,48.5,35.7,43.1,46.7,26.8,36.5,1,0.088,100,0,12.5,0.0,0.0,23.7,78.7,9.6
2021-11-27,Saturday,44.7,33.8,39.0,40.2,23.8,32.5,0,0.0,0,0,0.0,0.0,0.0,16.4,70.7,9.9
2021-11-28,Sunday,55.3,37.3,45.9,55.3,34.3,43.4,0,0.0,0,0,0.0,0.0,0.0,11.1,67.4,9.9
2021-11-29,Monday,46.8,34.3,41.6,41.2,30.3,35.5,0,0.0,0,0,0.0,0.0,0.0,21.7,55.5,9.9
2021-11-30,Tuesday,50.1,34.5,40.7,50.1,29.2,37.6,0,0.0,0,0,0.0,0.0,0.0,13.7,71.6,9.9
2021-12-01,Wednesday,56.9,32.5,44.8,56.9,29.5,43.6,0,0.0,0,0,0.0,0.0,0.0,9.1,53.3,9.9
2021-12-02,Thursday,64.1,43.9,55.0,64.1,39.9,53.9,0,0.0,0,0,0.0,0.0,0.0,16.6,87.2,9.9
2021-12-03,Friday,61.8,44.5,50.7,61.8,39.9,49.4,0,0.0,0,0,0.0,0.0,0.0,22.6,71.1,9.9
2021-12-04,Saturday,57.9,41.6,48.6,57.9,38.8,47.8,0,0.0,0,0,0.0,0.0,0.0,9.0,81.6,9.9
2021-12-05,Sunday,52.0,36.5,45.6,52.0,30.6,44.4,0,0.0,0,0,0.0,0.0,0.0,8.6,64.7,9.9
2021-12-06,Monday,69.7,44.5,55.1,69.7,39.7,53.4,0,0.0,0,0,0.0,0.0,0.0,29.8,87.5,9.9
2021-12-07,Tuesday,44.0,35.3,39.1,39.6,29.3,34.1,0,0.0,0,0,0.0,0.0,0.0,20.8,69.3,9.9
2021-12-08,Wednesday,42.9,36.5,39.6,40.8,31.4,35.7,0,0.0,0,0,0.0,0.0,0.0,18.8,82.9,9.9
2021-12-09,Thursday,42.9,31.1,38.0,40.3,24.0,33.3,0,0.0,0,0,0.0,0.0,0.0,12.2,76.3,9.9
2021-12-10,Friday,53.2,38.5,46.1,53.2,31.5,43.4,1,0.013,100,0,8.33,0.0,0.0,10.8,96.6,9.9
2021-12-11,Saturday,69.1,47.8,58.6,69.1,45.9,58.3,1,0.165,100,0,20.83,0.0,0.0,23.9,98.8,9.3
2021-12-12,Sunday,51.0,38.9,45.2,51.0,34.6,41.1,0,0.0,0,0,0.0,0.0,0.0,19.7,33.2,9.9
2021-12-13,Monday,51.5,32.7,41.2,51.5,28.3,38.7,0,0.0,0,0,0.0,0.0,0.0,9.7,38.4,9.9
2021-12-14,Tuesday,59.8,34.7,45.7,59.8,34.7,45.1,0,0.0,0,0,0.0,0.0,0.0,7.8,48.6,9.9
2021-12-15,Wednesday,57.8,36.3,46.7,57.8,32.7,45.6,0,0.0,0,0,0.0,0.0,0.0,6.7,62.8,9.9
2021-12-16,Thursday,66.9,45.6,55.3,66.9,41.1,53.7,0,0.0,0,0,0.0,0.0,0.0,14.5,71.4,9.9
2021-12-17,Friday,64.8,54.8,59.0,64.8,54.8,59.0,0,0.0,0,0,0.0,0.0,0.0,12.2,93.0,9.9
2021-12-18,Saturday,55.3,49.9,52.3,55.3,46.4,52.2,0,0.0,0,0,0.0,0.0,0.0,9.7,99.2,9.8
2021-12-19,Sunday,56.0,34.5,45.3,56.0,26.0,39.2,0,0.0,0,0,0.0,0.0,0.0,23.7,76.6,9.7
2021-12-20,Monday,41.0,27.7,34.0,39.8,19.9,28.1,0,0.0,0,0,0.0,0.0,0.0,10.0,20.1,9.9
2021-12-21,Tuesday,42.9,29.4,36.4,38.7,24.2,33.5,1,0.062,100,0,12.5,0.0,0.0,7.7,93.0,8.6
2021-12-22,Wednesday,50.9,34.7,41.5,50.9,26.1,36.0,1,0.21,100,0,41.67,0.0,0.0,22.4,49.3,8.2
2021-12-23,Thursday,42.0,29.1,35.2,39.2,21.9,29.4,1,0.058,100,0,8.33,0.0,0.0,13.2,24.4,9.9
2021-12-24,Friday,53.9,38.6,45.9,53.9,30.2,42.7,0,0.0,0,0,0.0,0.0,0.0,15.6,79.5,9.9
2021-12-25,Saturday,66.9,48.8,57.5,66.9,45.4,57.2,1,0.076,100,0,8.33,0.0,0.0,13.9,87.7,9.9
2021-12-26,Sunday,61.9,45.8,54.8,61.9,40.4,54.0,0,0.0,0,0,0.0,0.0,0.0,13.5,21.0,9.9
2021-12-27,Monday,42.9,39.4,41.0,40.8,34.1,37.4,0,0.0,0,0,0.0,0.0,0.0,11.1,88.8,9.9
2021-12-28,Tuesday,56.9,38.5,47.9,56.9,35.0,46.9,0,0.0,0,0,0.0,0.0,0.0,10.8,95.2,9.9
2021-12-29,Wednesday,53.8,47.8,50.2,53.8,45.4,49.2,1,0.11,100,0,16.67,0.0,0.0,9.9,97.6,9.4
2021-12-30,Thursday,53.9,47.0,50.4,53.9,44.4,49.7,1,0.152,100,0,29.17,0.0,0.0,7.6,100.0,5.3
2021-12-31,Friday,57.9,50.1,53.2,57.9,50.1,53.2,1,0.041,100,0,12.5,0.0,0.0,11.0,96.3,7.6
