days__datetime,days_day_of_week,days__tempmax,days__tempmin,days__temp,days__feelslikemax,days__feelslikemin,days__feelslike,days_has_rain,days__precip,days__precipprob,days_has_snow,days__precipcover,days__snow,days__snowdepth,days__windspeed,days__cloudcover,days__visibility
2020-07-27,Monday,94.8,78.3,87.4,101.3,78.3,91.6,0,0.0,0,0,0.0,0,0,13.3,46.3,9.9
2020-07-28,Tuesday,92.8,78.6,85.4,100.6,78.6,90.2,0,0.0,0,0,0.0,0,0,14.3,49.4,9.9
2020-07-29,Wednesday,91.9,74.6,83.7,91.7,74.6,84.5,0,0.0,0,0,0.0,0,0,13.0,34.0,9.9
2020-07-30,Thursday,92.9,74.8,83.8,103.2,74.8,87.1,1,0.132,100,0,12.5,0,0,22.4,51.5,9.9
2020-07-31,Friday,79.8,74.0,76.7,79.8,74.0,76.7,1,0.122,100,0,45.83,0,0,12.1,76.2,9.4
2020-08-01,Saturday,87.0,74.5,80.9,94.4,74.5,84.4,0,0.0,0,0,0.0,0,0,11.1,59.6,9.9
2020-08-02,Sunday,91.1,78.8,83.4,101.5,78.8,88.5,1,0.065,100,0,4.17,0,0,17.0,72.7,9.9
2020-08-03,Monday,86.8,73.7,79.4,90.2,73.7,80.9,1,0.451,100,0,37.5,0,0,9.8,55.3,9.5
2020-08-04,Tuesday,86.9,69.9,76.5,89.8,69.9,77.3,1,2.618,100,0,62.5,0,0,23.8,65.7,7.9
2020-08-05,Wednesday,87.1,70.7,79.3,88.4,70.7,80.2,1,0.001,100,0,4.17,0,0,9.4,42.8,9.9
2020-08-06,Thursday,85.7,73.0,78.5,92.5,73.0,79.8,1,0.584,100,0,29.17,0,0,12.2,59.7,9.5
2020-08-07,Friday,85.9,73.7,78.8,91.9,73.7,80.9,1,0.365,100,0,8.33,0,0,12.5,62.6,9.8
2020-08-08,Saturday,85.5,72.9,77.9,89.6,72.9,79.0,1,0.001,100,0,4.17,0,0,9.5,65.2,9.9
2020-08-09,Sunday,87.1,73.7,80.4,93.8,73.7,84.0,1,0.01,100,0,4.17,0,0,12.2,50.1,9.9
2020-08-10,Monday,91.0,75.5,82.7,98.4,75.5,86.9,0,0.0,0,0,0.0,0,0,14.4,36.0,9.8
2020-08-11,Tuesday,90.0,76.5,82.8,100.0,76.5,88.0,0,0.0,0,0,0.0,0,0,12.3,45.8,9.9
2020-08-12,Wednesday,90.9,74.8,81.0,100.6,74.8,84.7,1,0.334,100,0,29.17,0,0,14.0,51.3,9.6
2020-08-13,Thursday,82.9,74.6,78.3,89.3,74.6,79.7,1,0.682,100,0,37.5,0,0,8.9,64.2,8.7
2020-08-14,Friday,87.0,75.6,79.1,92.8,75.6,80.8,1,0.127,100,0,16.67,0,0,13.2,73.7,9.6
2020-08-15,Saturday,78.8,73.8,76.1,78.8,73.8,76.1,1,0.013,100,0,12.5,0,0,12.0,77.3,9.9
2020-08-16,Sunday,76.6,65.8,70.7,76.6,65.8,70.7,1,1.263,100,0,58.33,0,0,16.6,65.5,8.4
2020-08-17,Monday,82.2,65.5,73.4,85.1,65.5,74.1,1,0.127,100,0,8.33,0,0,12.2,36.5,9.8
2020-08-18,Tuesday,87.7,68.8,76.8,88.4,68.8,77.1,0,0.0,0,0,0.0,0,0,12.2,27.8,9.9
2020-08-19,Wednesday,83.7,69.0,75.4,84.6,69.0,75.7,1,0.098,100,0,20.83,0,0,12.1,47.1,9.8
2020-08-20,Thursday,82.9,67.6,75.4,83.6,67.6,75.6,0,0.0,0,0,0.0,0,0,9.6,53.5,9.9
2020-08-21,Friday,83.0,69.4,76.4,87.3,69.4,77.4,0,0.0,0,0,0.0,0,0,10.0,65.5,9.9
2020-08-22,Saturday,83.9,73.8,78.2,89.3,73.8,79.6,0,0.0,0,0,0.0,0,0,10.0,66.2,9.9
2020-08-23,Sunday,88.0,75.5,81.1,96.3,75.5,84.6,0,0.0,0,0,0.0,0,0,13.4,65.2,9.9
2020-08-24,Monday,87.3,75.5,80.5,93.8,75.5,83.5,1,0.047,100,0,12.5,0,0,11.0,47.8,9.8
2020-08-25,Tuesday,91.1,73.7,81.1,96.8,73.7,83.4,1,0.024,100,0,8.33,0,0,15.8,50.9,9.9
2020-08-26,Wednesday,87.0,71.7,79.5,87.4,71.7,79.9,0,0.0,0,0,0.0,0,0,13.6,46.4,9.9
2020-08-27,Thursday,92.7,73.7,83.5,100.9,73.7,87.1,0,0.0,0,0,0.0,0,0,19.0,52.1,9.9
2020-08-28,Friday,92.6,74.7,82.1,100.0,74.7,85.0,1,1.274,100,0,20.83,0,0,14.5,62.1,9.5
2020-08-29,Saturday,86.8,72.9,78.1,95.2,72.9,80.1,1,0.717,100,0,54.17,0,0,12.5,64.4,9.2
2020-08-30,Sunday,82.8,67.6,76.1,82.7,67.6,76.2,0,0.0,0,0,0.0,0,0,14.4,49.0,9.9
2020-08-31,Monday,76.8,68.9,72.1,76.8,68.9,72.1,1,0.397,100,0,33.33,0,0,8.8,67.4,9.2
2020-09-01,Tuesday,81.7,68.9,74.2,85.0,68.9,74.5,1,0.097,100,0,12.5,0,0,8.7,72.2,9.7
2020-09-02,Wednesday,87.1,74.6,79.6,96.5,74.6,83.4,1,0.017,100,0,8.33,0,0,15.4,66.2,9.8
2020-09-03,Thursday,90.9,76.4,81.6,101.5,76.4,85.0,1,0.369,100,0,8.33,0,0,21.0,47.8,9.6
2020-09-04,Friday,89.8,72.8,80.2,92.5,72.8,81.7,1,0.011,100,0,4.17,0,0,14.2,35.0,9.9
2020-09-05,Saturday,80.9,64.0,73.1,80.6,64.0,73.0,0,0.0,0,0,0.0,0,0,9.9,35.0,9.9
2020-09-06,Sunday,82.8,62.5,72.8,82.6,62.5,72.9,0,0.0,0,0,0.0,0,0,10.9,17.7,9.9
2020-09-07,Monday,82.8,64.4,73.3,83.8,64.4,73.5,0,0.0,0,0,0.0,0,0,9.1,41.9,9.9
2020-09-08,Tuesday,85.7,65.5,75.8,87.8,65.5,76.8,0,0.0,0,0,0.0,0,0,7.5,50.8,9.9
2020-09-09,Wednesday,78.8,72.8,75.4,78.8,72.8,75.4,1,0.659,100,0,41.67,0,0,15.8,75.2,8.5
2020-09-10,Thursday,79.9,75.6,77.2,79.9,75.6,77.2,1,2.683,100,0,45.83,0,0,9.2,77.7,7.6
2020-09-11,Friday,79.9,74.6,76.7,79.9,74.6,76.7,0,0.0,0,0,0.0,0,0,15.6,84.4,9.7
2020-09-12,Saturday,74.8,66.4,71.5,74.8,66.4,71.5,1,0.004,100,0,4.17,0,0,11.0,73.0,9.9
2020-09-13,Sunday,80.0,61.7,71.5,82.2,61.7,71.6,0,0.0,0,0,0.0,0,0,11.1,32.2,9.9
2020-09-14,Monday,78.9,66.2,73.8,78.9,66.2,73.8,0,0.0,0,0,0.0,0,0,15.5,57.8,9.9
2020-09-15,Tuesday,69.8,55.5,62.6,69.8,55.5,62.6,0,0.0,0,0,0.0,0,0,14.1,68.3,9.9
2020-09-16,Wednesday,73.1,55.5,64.3,73.1,55.5,64.3,0,0.0,0,0,0.0,0,0,9.9,62.6,9.9
2020-09-17,Thursday,73.1,65.6,69.3,73.1,65.6,69.3,1,0.37,100,0,29.17,0,0,8.5,78.5,9.2
2020-09-18,Friday,74.7,63.7,68.7,74.7,63.7,68.7,1,0.091,100,0,25.0,0,0,18.4,64.7,9.3
2020-09-19,Saturday,65.7,49.6,58.2,65.7,44.6,58.0,0,0.0,0,0,0.0,0,0,18.6,29.9,9.9
2020-09-20,Sunday,68.8,46.6,57.7,68.8,43.2,57.0,0,0.0,0,0,0.0,0,0,13.5,16.3,9.9
2020-09-21,Monday,66.6,49.3,57.8,66.6,46.0,57.3,0,0.0,0,0,0.0,0,0,13.4,17.3,9.9
2020-09-22,Tuesday,71.8,47.4,59.4,71.8,45.0,59.2,0,0.0,0,0,0.0,0,0,10.2,11.9,9.9
2020-09-23,Wednesday,80.0,55.7,67.8,80.0,55.7,67.8,1,0.003,100,0,4.17,0,0,11.1,46.7,9.9
2020-09-24,Thursday,71.8,60.8,66.2,71.8,60.8,66.2,0,0.0,0,0,0.0,0,0,9.9,76.3,9.9
2020-09-25,Friday,68.0,61.7,64.7,68.0,61.7,64.7,1,0.059,100,0,20.83,0,0,9.9,69.7,9.8
2020-09-26,Saturday,71.7,62.8,66.7,71.7,62.8,66.7,1,0.638,100,0,45.83,0,0,8.9,90.2,7.9
2020-09-27,Sunday,76.9,67.9,71.2,76.9,67.9,71.2,1,0.041,100,0,16.67,0,0,6.6,83.7,7.9
2020-09-28,Monday,80.1,66.7,72.4,83.0,66.7,72.6,1,0.012,100,0,8.33,0,0,11.2,62.1,9.9
2020-09-29,Tuesday,79.1,56.8,70.9,79.1,56.8,70.9,1,0.053,100,0,16.67,0,0,15.9,67.5,9.8
2020-09-30,Wednesday,70.9,56.0,62.6,70.9,56.0,62.6,1,0.248,100,0,25.0,0,0,16.6,39.2,9.7
2020-10-01,Thursday,75.7,56.6,64.7,75.7,56.6,64.7,1,0.025,100,0,20.83,0,0,12.0,48.7,9.9
2020-10-02,Friday,67.7,56.1,60.7,67.7,56.1,60.7,1,0.107,100,0,33.33,0,0,14.6,50.3,9.9
2020-10-03,Saturday,67.8,48.6,58.1,67.8,44.9,57.8,0,0.0,0,0,0.0,0,0,12.1,13.3,9.9
2020-10-04,Sunday,68.9,47.4,58.7,68.9,44.9,58.5,0,0.0,0,0,0.0,0,0,7.4,33.2,9.9
2020-10-05,Monday,69.0,55.0,61.5,69.0,55.0,61.5,1,0.022,100,0,8.33,0,0,16.9,58.0,9.9
2020-10-06,Tuesday,71.9,48.4,60.5,71.9,46.9,60.4,0,0.0,0,0,0.0,0,0,12.2,18.5,9.9
2020-10-07,Wednesday,80.0,55.6,67.7,80.0,55.6,67.7,0,0.0,0,0,0.0,0,0,17.4,29.4,9.9
2020-10-08,Thursday,70.9,57.2,64.1,70.9,57.2,64.1,0,0.0,0,0,0.0,0,0,17.1,14.4,9.9
2020-10-09,Friday,70.0,49.6,60.2,70.0,47.6,60.1,0,0.0,0,0,0.0,0,0,13.5,47.3,9.9
2020-10-10,Saturday,73.0,59.6,65.3,73.0,59.6,65.3,0,0.0,0,0,0.0,0,0,11.5,90.3,9.9
2020-10-11,Sunday,70.9,65.6,67.5,70.9,65.6,67.5,1,0.532,100,0,41.67,0,0,11.1,95.4,8.6
2020-10-12,Monday,65.8,57.8,61.8,65.8,57.8,61.8,1,1.011,100,0,87.5,0,0,20.8,99.7,4.1
2020-10-13,Tuesday,71.8,56.1,62.0,71.8,56.1,62.0,1,0.012,100,0,8.33,0,0,16.9,70.3,9.1
2020-10-14,Wednesday,73.0,49.8,60.6,73.0,47.6,60.4,0,0.0,0,0,0.0,0,0,13.0,22.7,9.9
2020-10-15,Thursday,75.7,55.7,65.3,75.7,55.7,65.3,0,0.0,0,0,0.0,0,0,17.9,32.1,9.9
2020-10-16,Friday,66.6,54.7,59.0,66.6,54.7,59.0,1,0.171,100,0,37.5,0,0,14.9,93.0,9.9
2020-10-17,Saturday,62.8,45.6,53.9,62.8,40.8,52.9,0,0.0,0,0,0.0,0,0,11.4,20.2,9.9
2020-10-18,Sunday,64.9,45.3,55.9,64.9,42.5,55.5,0,0.0,0,0,0.0,0,0,10.0,49.7,9.9
2020-10-19,Monday,71.8,56.3,62.7,71.8,56.3,62.7,0,0.0,0,0,0.0,0,0,9.3,73.4,9.9
2020-10-20,Tuesday,74.9,58.4,64.6,74.9,58.4,64.6,0,0.0,0,0,0.0,0,0,7.4,73.5,8.3
2020-10-21,Wednesday,75.1,61.7,67.2,75.1,61.7,67.2,1,0.011,100,0,4.17,0,0,9.1,67.7,6.3
2020-10-22,Thursday,80.1,60.8,68.6,81.9,60.8,68.8,0,0.0,0,0,0.0,0,0,7.7,32.6,7.2
2020-10-23,Friday,76.9,62.5,67.9,76.9,62.5,67.9,0,0.0,0,0,0.0,0,0,10.3,56.4,8.1
2020-10-24,Saturday,76.9,60.9,66.6,76.9,60.9,66.6,0,0.0,0,0,0.0,0,0,15.6,78.5,9.9
2020-10-25,Sunday,57.9,46.9,49.8,57.9,42.2,46.2,1,0.461,100,0,58.33,0,0,14.2,98.9,8.2
2020-10-26,Monday,62.1,47.9,54.3,62.1,42.7,52.8,1,0.001,100,0,4.17,0,0,12.2,93.6,8.3
2020-10-27,Tuesday,65.0,57.7,61.2,65.0,57.7,61.2,0,0.0,0,0,0.0,0,0,8.8,96.6,9.4
2020-10-28,Wednesday,70.2,61.8,65.4,70.2,61.8,65.4,0,0.0,0,0,0.0,0,0,12.5,94.0,8.8
2020-10-29,Thursday,64.2,52.9,58.8,64.2,52.9,58.8,1,2.284,100,0,75.0,0,0,18.2,99.2,6.5
2020-10-30,Friday,53.8,48.7,51.1,53.8,43.4,49.0,1,0.329,100,0,33.33,0,0,19.8,87.8,9.6
2020-10-31,Saturday,49.8,40.8,46.8,47.0,37.1,42.9,0,0.0,0,0,0.0,0,0,14.0,86.0,9.9
2020-11-01,Sunday,58.9,44.0,51.8,58.9,36.5,50.0,1,0.524,100,0,16.67,0,0,27.3,91.0,9.3
2020-11-02,Monday,49.8,38.8,43.6,44.6,29.4,36.8,0,0.0,0,0,0.0,0,0,31.4,33.7,9.9
2020-11-03,Tuesday,64.8,39.5,51.5,64.8,33.6,49.8,0,0.0,0,0,0.0,0,0,20.3,47.1,9.9
2020-11-04,Wednesday,66.1,41.5,52.6,66.1,41.1,52.5,0,0.0,0,0,0.0,0,0,10.7,3.0,9.8
2020-11-05,Thursday,67.1,47.5,56.1,67.1,47.5,56.0,0,0.0,0,0,0.0,0,0,12.2,42.7,9.4
2020-11-06,Friday,70.3,49.7,56.8,70.3,49.7,56.8,0,0.0,0,0,0.0,0,0,9.6,48.2,9.4
2020-11-07,Saturday,73.4,46.5,57.7,73.4,46.5,57.7,0,0.0,0,0,0.0,0,0,6.6,11.2,9.0
2020-11-08,Sunday,74.2,49.5,60.0,74.2,49.5,60.0,0,0.0,0,0,0.0,0,0,8.3,18.4,8.4
2020-11-09,Monday,74.2,52.6,61.6,74.2,52.6,61.6,0,0.0,0,0,0.0,0,0,9.0,22.8,9.2
2020-11-10,Tuesday,75.0,53.7,63.4,75.0,53.7,63.4,0,0.0,0,0,0.0,0,0,12.4,33.6,9.9
2020-11-11,Wednesday,69.2,61.9,66.2,69.2,61.9,66.2,1,1.128,100,0,66.67,0,0,12.5,90.6,7.3
2020-11-12,Thursday,69.1,51.8,59.3,69.1,51.8,59.3,1,1.776,100,0,58.33,0,0,17.1,98.9,7.8
2020-11-13,Friday,61.0,48.7,53.8,61.0,46.6,53.5,0,0.0,0,0,0.0,0,0,12.4,59.6,9.9
2020-11-14,Saturday,60.9,41.6,51.6,60.9,39.1,51.0,0,0.0,0,0,0.0,0,0,10.3,34.1,9.9
2020-11-15,Sunday,70.9,48.2,57.8,70.9,46.4,57.4,1,0.25,100,0,8.33,0,0,20.1,88.1,9.6
2020-11-16,Monday,62.0,49.5,54.5,62.0,46.5,54.2,0,0.0,0,0,0.0,0,0,17.5,3.0,9.9
2020-11-17,Tuesday,56.8,38.9,46.5,56.8,31.3,42.5,0,0.0,0,0,0.0,0,0,22.2,48.8,9.9
2020-11-18,Wednesday,44.9,36.2,39.5,38.2,28.6,33.2,0,0.0,0,0,0.0,0,0,20.4,40.8,9.9
2020-11-19,Thursday,52.0,31.5,42.6,52.0,27.3,39.6,0,0.0,0,0,0.0,0,0,17.8,51.5,9.9
2020-11-20,Friday,63.0,43.0,51.2,63.0,38.3,49.6,0,0.0,0,0,0.0,0,0,15.4,30.2,9.9
2020-11-21,Saturday,63.8,45.8,54.8,63.8,44.6,54.7,0,0.0,0,0,0.0,0,0,7.7,78.2,9.9
2020-11-22,Sunday,57.8,51.1,54.8,57.8,51.1,54.8,0,0.0,0,0,0.0,0,0,11.1,94.3,9.9
2020-11-23,Monday,57.8,45.9,51.7,57.8,40.8,49.8,1,0.023,100,0,12.5,0,0,24.9,67.8,9.6
2020-11-24,Tuesday,51.9,38.7,45.9,51.9,34.5,43.0,0,0.0,0,0,0.0,0,0,9.8,60.3,9.9
2020-11-25,Wednesday,56.0,44.7,50.2,56.0,38.4,48.1,0,0.0,0,0,0.0,0,0,17.7,87.4,9.9
2020-11-26,Thursday,66.9,51.0,59.0,66.9,51.0,59.0,1,0.049,100,0,20.83,0,0,12.5,67.6,9.8
2020-11-27,Friday,61.0,52.7,56.4,61.0,52.7,56.4,0,0.0,0,0,0.0,0,0,5.6,97.8,9.9
2020-11-28,Saturday,60.9,45.6,52.5,60.9,43.6,52.1,0,0.0,0,0,0.0,0,0,15.1,33.6,9.9
2020-11-29,Sunday,57.0,37.3,47.8,57.0,34.0,47.0,0,0.0,0,0,0.0,0,0,10.0,37.2,9.9
2020-11-30,Monday,64.0,50.0,57.0,64.0,46.8,56.9,1,2.425,100,0,54.17,0,0,13.1,98.3,7.6
2020-12-01,Tuesday,48.7,39.8,44.5,45.5,34.7,39.3,1,0.023,100,0,16.67,0,0,17.9,90.4,9.9
2020-12-02,Wednesday,49.8,35.8,42.3,46.1,30.3,36.5,0,0.0,0,0,0.0,0,0,23.6,44.9,9.9
2020-12-03,Thursday,53.9,32.4,43.4,53.9,31.9,42.4,0,0.0,0,0,0.0,0,0,9.2,56.6,9.9
2020-12-04,Friday,53.2,47.0,49.3,53.2,42.8,47.2,1,0.288,100,0,16.67,0,0,10.2,95.7,9.3
2020-12-05,Saturday,48.7,43.9,46.3,43.7,36.7,39.9,1,0.989,100,0,33.33,0,0,26.9,94.0,8.7
2020-12-06,Sunday,46.0,34.9,40.9,41.2,27.0,33.7,0,0.0,0,0,0.0,0,0,17.9,54.3,9.9
2020-12-07,Monday,41.9,32.9,36.1,38.7,26.5,30.2,0,0.0,0,0,0.0,0,0,13.7,69.4,9.9
2020-12-08,Tuesday,46.9,33.1,38.2,40.3,22.9,30.1,0,0.0,0,0,0.0,0,0,22.5,14.6,9.9
2020-12-09,Wednesday,44.0,30.4,36.7,41.6,24.7,32.7,0,0.0,0,0,0.0,0,0,9.9,59.2,9.9
2020-12-10,Thursday,51.3,31.5,40.3,51.3,27.3,39.4,0,0.0,0,0,0.0,0,0,9.9,6.9,9.0
2020-12-11,Friday,61.0,35.7,46.8,61.0,31.6,45.3,0,0.0,0,0,0.0,0,0,13.6,40.1,8.8
2020-12-12,Saturday,62.9,41.1,50.8,62.9,40.8,50.6,0,0.0,0,0,0.0,0,0,15.6,73.0,8.3
2020-12-13,Sunday,65.9,46.3,54.1,65.9,41.6,52.8,0,0.0,0,0,0.0,0,0,13.4,65.9,9.9
2020-12-14,Monday,45.5,38.8,42.1,42.5,30.4,36.5,1,1.055,100,0,41.67,0,0,20.1,93.7,8.3
2020-12-15,Tuesday,42.1,32.8,36.6,38.3,25.0,30.7,0,0.0,0,0,0.0,0,0,14.6,61.3,9.9
2020-12-16,Wednesday,37.0,31.6,33.5,29.4,21.4,24.7,1,1.1,100,1,54.17,0,0,21.3,96.4,6.8
2020-12-17,Thursday,40.8,28.0,33.6,35.0,18.2,25.7,1,0.017,100,1,8.33,0,0,16.8,46.1,9.8
2020-12-18,Friday,38.8,30.7,35.0,35.3,23.0,29.4,0,0.0,0,0,0.0,0,0,9.6,92.9,9.7
2020-12-19,Saturday,37.1,27.7,32.6,32.9,22.1,28.3,0,0.0,0,0,0.0,0,0,9.2,79.8,9.9
2020-12-20,Sunday,44.0,33.6,39.8,41.9,28.9,35.5,0,0.0,0,0,0.0,0,0,13.7,92.2,9.9
2020-12-21,Monday,46.4,39.7,42.0,42.2,35.9,38.7,1,0.029,100,0,4.17,0,0,10.1,92.0,8.1
2020-12-22,Tuesday,50.9,39.7,44.8,50.9,35.0,40.0,1,0.011,100,0,4.17,0,0,24.6,64.0,9.8
2020-12-23,Wednesday,47.1,31.5,40.3,42.5,26.8,36.9,0,0.0,0,0,0.0,0,0,14.8,61.1,9.9
2020-12-24,Thursday,61.0,42.8,53.2,61.0,38.3,52.2,1,0.982,100,0,50.0,0,0,20.4,98.3,8.6
2020-12-25,Friday,56.9,25.0,35.8,56.9,14.0,27.5,1,0.499,100,0,29.17,0,0,18.0,90.9,9.6
2020-12-26,Saturday,35.8,23.0,29.2,33.4,13.9,21.4,0,0.0,0,0,0.0,0,0,12.7,58.3,9.9
2020-12-27,Sunday,42.0,25.5,33.8,38.2,19.2,29.4,0,0.0,0,0,0.0,0,0,10.7,68.3,9.9
2020-12-28,Monday,52.4,35.0,42.9,52.4,29.1,38.5,0,0.0,0,0,0.0,0,0,12.1,67.4,9.9
2020-12-29,Tuesday,43.1,32.5,38.8,36.6,27.6,32.0,0,0.0,0,0,0.0,0,0,20.3,27.0,9.9
2020-12-30,Wednesday,46.0,31.5,38.8,39.5,24.6,33.0,0,0.0,0,0,0.0,0,0,18.0,80.6,9.9
2020-12-31,Thursday,55.0,41.0,47.4,55.0,34.0,43.2,0,0.0,0,0,0.0,0,0,17.9,94.1,9.9
