"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2014-07-07","93.2","74.6","83.5","94.4","74.6","84.1","0","0","0","","","null","0","0","27.1","17.2","52.7","9.9","null"
"","","","","","","","2014-07-08","94.8","72","83.8","98.3","72","85.3","0.633","100","16.67","rain","","","0","0","42.5","23.2","63.6","9.4","null"
"","","","","","","","2014-07-09","89","72.8","77.5","92.9","72.8","78.6","0.1","100","12.5","rain","","","0","0","36.9","13.4","83.3","9.7","null"
"","","","","","","","2014-07-10","85.6","71.3","77.3","89.2","71.3","78.6","0.62","100","20.83","rain","","","0","0","49.4","10","86.2","9.5","null"
"","","","","","","","2014-07-11","87.4","69.2","78.2","88.5","69.2","78.9","0","0","0","","","null","0","0","null","7.9","67.9","9.8","null"
"","","","","","","","2014-07-12","89.3","72.6","81","92.4","72.6","82.8","0","0","0","","","null","0","0","null","13.9","65.4","9.7","null"
"","","","","","","","2014-07-13","92.7","75.1","82.9","98","75.1","85.6","0.046","100","4.17","rain","","","0","0","21.9","20.4","85.1","9.8","null"
"","","","","","","","2014-07-14","91.5","76.6","81.6","98.8","76.6","84.7","0.154","100","12.5","rain","","","0","0","42.2","29.6","88.9","9.8","null"
"","","","","","","","2014-07-15","87.7","73","78.8","95.5","73","80.3","1.762","100","20.83","rain","","","0","0","24.2","16.6","79.4","8.8","null"
"","","","","","","","2014-07-16","80.5","71.4","76.2","80.5","71.4","76.1","0.006","100","4.17","rain","","","0","0","21.6","13.5","80.6","9.9","null"
"","","","","","","","2014-07-17","82.4","66.3","75.5","81.5","66.3","75.3","0","0","0","","","null","0","0","16.1","11","49.9","9.9","null"
"","","","","","","","2014-07-18","83.8","68.6","76.4","82.4","68.6","76","0","0","0","","","null","0","0","null","8.7","71.6","9.9","null"
"","","","","","","","2014-07-19","83.5","73","77.1","82.3","73","77","0","0","0","","","null","0","0","17.2","10.2","88.7","9.9","null"
"","","","","","","","2014-07-20","83.8","72.9","76.9","84.2","72.9","77.2","0","0","0","","","null","0","0","null","8.7","90.3","9.9","null"
"","","","","","","","2014-07-21","84.1","72.9","77.7","85.7","72.9","78.4","0","0","0","","","null","0","0","null","10","88.2","9.9","null"
"","","","","","","","2014-07-22","87.4","73.1","79.5","90.3","73.1","81.1","0","0","0","","","null","0","0","18.3","11.2","69.1","9.9","null"
"","","","","","","","2014-07-23","92.8","74.6","83.4","100.2","74.6","86.7","0.006","100","4.17","rain","","","0","0","20.8","13.5","53.6","9.9","null"
"","","","","","","","2014-07-24","82.2","74.2","77.5","83","74.2","77.7","0.013","100","12.5","rain","","","0","0","null","13.1","86.9","9.8","null"
"","","","","","","","2014-07-25","84.2","64","75","82.8","64","74.8","0","0","0","","","null","0","0","20.8","13.4","30.6","9.9","null"
"","","","","","","","2014-07-26","87.6","72.4","78.8","88.9","72.4","79.4","0","0","0","","","null","0","0","null","10.9","71.3","9.9","null"
"","","","","","","","2014-07-27","85.6","73","79.3","90","73","81","0.072","100","12.5","rain","","","0","0","30","17.5","82.6","9.7","null"
"","","","","","","","2014-07-28","85.7","73","79.9","84.7","73","80.1","0.028","100","8.33","rain","","","0","0","33.9","21.8","60.5","9.7","null"
"","","","","","","","2014-07-29","78","65.8","71","78","65.8","71","0","0","0","","","null","0","0","25.3","16.9","44.7","9.9","null"
"","","","","","","","2014-07-30","78.8","59.9","71.1","78.8","59.9","71.1","0","0","0","","","null","0","0","null","12.2","46.5","9.9","null"
"","","","","","","","2014-07-31","87.3","65.8","77.1","87.2","65.8","77.2","0","0","0","","","null","0","0","20.8","12.5","39.5","9.5","null"
"","","","","","","","2014-08-01","79.9","71.1","76.6","79.9","71.1","76.6","0.001","100","4.17","rain","","","0","0","18.3","13.2","91.8","9.9","null"
"","","","","","","","2014-08-02","82.2","67.6","74.5","83.9","67.6","74.8","0.175","100","20.83","rain","","","0","0","null","9.1","95.6","9.7","null"
"","","","","","","","2014-08-03","84.1","72.9","77.6","86.5","72.9","78.4","0","0","0","","","null","0","0","null","12.4","90.6","9.7","null"
"","","","","","","","2014-08-04","87.4","69.5","77.8","88.5","69.5","78.3","0.409","100","8.33","rain","","","0","0","null","7.9","58.8","9.9","null"
"","","","","","","","2014-08-05","91","72.4","81.3","90.1","72.4","81.6","0","0","0","","","null","0","0","null","8.8","52.4","9","null"
"","","","","","","","2014-08-06","84.1","69.4","77.7","85.3","69.4","78.1","0.375","100","8.33","rain","","","0","0","32.2","24.2","80.7","9.9","null"
"","","","","","","","2014-08-07","85.7","72.4","78.1","83.6","72.4","77.8","0","0","0","","","null","0","0","17.2","13.5","53.6","9.3","null"
"","","","","","","","2014-08-08","82.5","68.9","75.8","81.8","68.9","75.6","0","0","0","","","null","0","0","null","8.8","65","9.9","null"
"","","","","","","","2014-08-09","84.2","70.7","77.1","85.7","70.7","77.5","0.017","100","12.5","rain","","","0","0","null","14.5","81.7","9.9","null"
"","","","","","","","2014-08-10","87.1","70.9","78.9","87","70.9","79.1","0","0","0","","","null","0","0","null","9","71","9.7","null"
"","","","","","","","2014-08-11","83.7","68.8","75.8","85.1","68.8","76.1","0.031","100","12.5","rain","","","0","0","19.5","12.6","78.4","9.9","null"
"","","","","","","","2014-08-12","76.8","72.8","74.7","76.8","72.8","74.7","1.778","100","70.83","rain","","","0","0","31.3","14.5","92.3","8.5","null"
"","","","","","","","2014-08-13","84.1","73.3","78.2","83.7","73.3","78.2","0","0","0","","","null","0","0","28.1","20.2","59.4","9.9","null"
"","","","","","","","2014-08-14","84.1","63.8","74.6","83.3","63.8","74.3","0","0","0","","","null","0","0","29.5","15.6","42.1","9.9","null"
"","","","","","","","2014-08-15","81.9","62.1","72.5","80.3","62.1","72.4","0","0","0","","","null","0","0","17.2","12.6","33.8","9.9","null"
"","","","","","","","2014-08-16","83.7","65.3","75","82","65.3","74.5","0","0","0","","","null","0","0","null","9.8","59.5","9.8","null"
"","","","","","","","2014-08-17","86.8","71.2","78.7","89.5","71.2","79.7","0.006","100","4.17","rain","","","0","0","18.3","11.4","83.7","9.8","null"
"","","","","","","","2014-08-18","82.6","72.4","77.9","84.1","72.4","78.3","0","0","0","","","null","0","0","null","9.6","82.3","9.9","null"
"","","","","","","","2014-08-19","84.1","73.2","78","86.4","73.2","78.6","0.001","100","4.17","rain","","","0","0","null","9.9","83.7","9.9","null"
"","","","","","","","2014-08-20","88.8","72.4","77.3","88.8","72.4","77.4","0.24","100","8.33","rain","","","0","0","21.9","13.4","69.5","9.7","null"
"","","","","","","","2014-08-21","87.9","71","77.9","93.7","71","79.3","0.026","100","16.67","rain","","","0","0","null","10.1","67.4","9.6","null"
"","","","","","","","2014-08-22","81.9","73.1","77.8","85.6","73.1","78.6","0.001","100","4.17","rain","","","0","0","20.8","9.9","84.3","9.2","null"
"","","","","","","","2014-08-23","75.1","71.3","73.2","75.1","71.3","73.2","0.217","100","33.33","rain","","","0","0","null","10.9","98.3","9.1","null"
"","","","","","","","2014-08-24","81.7","67.6","74.2","81.4","67.6","74.2","0","0","0","","","null","0","0","null","11","79.3","9.9","null"
"","","","","","","","2014-08-25","82.3","65.6","74.9","82","65.6","74.8","0.001","100","4.17","rain","","","0","0","16.1","12.3","60","9.9","null"
"","","","","","","","2014-08-26","88.6","65.6","77.3","88.1","65.6","77.4","0","0","0","","","null","0","0","null","7.8","36.9","9.9","null"
"","","","","","","","2014-08-27","88.9","68.9","79.1","90.8","68.9","79.9","0","0","0","","","null","0","0","null","10.1","24.7","9.7","null"
"","","","","","","","2014-08-28","85.7","72.6","79.8","84.7","72.6","79.9","0","0","0","","","null","0","0","23","14.6","34.3","9.9","null"
"","","","","","","","2014-08-29","81.7","63.6","73","81.3","63.6","73","0","0","0","","","null","0","0","null","9.8","43.9","9.9","null"
"","","","","","","","2014-08-30","84.2","69.3","76.6","88.3","69.3","77.7","0","0","0","","","null","0","0","17.2","9.9","87.1","9.9","null"
"","","","","","","","2014-08-31","95.9","76.4","82.6","101.2","76.4","85.1","0.308","100","16.67","rain","","","0","0","25","16.8","69.9","9","null"
"","","","","","","","2014-09-01","91","76.5","81.9","100.3","76.5","85.8","0.02","100","8.33","rain","","","0","0","19.5","10","74.6","9.9","null"
"","","","","","","","2014-09-02","94.6","76.6","84.2","100.7","76.6","87.6","0.092","100","8.33","rain","","","0","0","34.2","12.5","61.1","9.8","null"
"","","","","","","","2014-09-03","87","76.6","81.1","87.9","76.6","82.2","0","0","0","","","null","0","0","null","8.6","83.3","9.9","null"
"","","","","","","","2014-09-04","89.3","72.8","80.7","93.2","72.8","82.6","0","0","0","","","null","0","0","16.1","10.3","53.8","9.9","null"
"","","","","","","","2014-09-05","91.4","75.1","82.9","98.7","75.1","86.4","0","0","0","","","null","0","0","null","13.2","41.7","9.9","null"
"","","","","","","","2014-09-06","93.2","75","83","100.1","75","86.4","0.142","100","8.33","rain","","","0","0","24.6","19.9","52","9.8","null"
"","","","","","","","2014-09-07","82.2","69.5","75.8","81.1","69.5","75.5","0.009","100","4.17","rain","","","0","0","20.8","16.5","84.9","9.9","null"
"","","","","","","","2014-09-08","75.2","69.4","72.5","75.2","69.4","72.5","0","0","0","","","null","0","0","23","15.2","94.2","9.9","null"
"","","","","","","","2014-09-09","78.5","69.5","73.3","78.5","69.5","73.3","0","0","0","","","null","0","0","null","12.4","97.6","9.9","null"
"","","","","","","","2014-09-10","80.5","70.8","74.7","82.1","70.8","75","0","0","0","","","null","0","0","null","9.9","92.6","9.9","null"
"","","","","","","","2014-09-11","89.4","71.4","79.9","94.4","71.4","81.8","0.005","100","4.17","rain","","","0","0","21.9","14.5","77.3","9.9","null"
"","","","","","","","2014-09-12","78.6","66.2","73.1","78.6","66.2","73.1","0","0","0","","","null","0","0","23","18.8","77.2","9.9","null"
"","","","","","","","2014-09-13","71.4","64.1","68.1","71.4","64.1","68.1","0.179","100","20.83","rain","","","0","0","24.2","15.4","81.5","9.4","null"
"","","","","","","","2014-09-14","73.1","55.1","64.5","73.1","55.1","64.5","0.062","100","4.17","rain","","","0","0","null","11","50.6","9.9","null"
"","","","","","","","2014-09-15","76.6","58.1","67.1","76.6","58.1","67.1","0","0","0","","","null","0","0","null","11","71.4","9.8","null"
"","","","","","","","2014-09-16","79.5","65.6","71.5","79.5","65.6","71.5","0","0","0","","","null","0","0","24","16.7","59.8","9.9","null"
"","","","","","","","2014-09-17","77.7","58.3","67.7","77.7","58.3","67.7","0","0","0","","","null","0","0","null","9.7","43.1","9.9","null"
"","","","","","","","2014-09-18","78.5","63.5","70.1","78.5","63.5","70.1","0","0","0","","","null","0","0","21.9","13.3","71.2","9.9","null"
"","","","","","","","2014-09-19","76.6","60.3","68.5","76.6","60.3","68.5","0","0","0","","","null","0","0","17.2","10.9","61.1","9.5","null"
"","","","","","","","2014-09-20","82.2","63.9","72.1","82","63.9","72.1","0","0","0","","","null","0","0","null","9.8","36.8","9.6","null"
"","","","","","","","2014-09-21","84.3","63.5","73.9","85.1","63.5","73.9","0","0","0","","","null","0","0","18.3","12.7","68.8","9.8","null"
"","","","","","","","2014-09-22","78.5","61.9","69.9","78.5","61.9","69.9","0","0","0","","","null","0","0","29.7","21.3","46","9.9","null"
"","","","","","","","2014-09-23","73.1","53","62.9","73.1","53","62.9","0","0","0","","","null","0","0","null","10.2","68.4","9.9","null"
"","","","","","","","2014-09-24","73.1","58.1","65.1","73.1","58.1","65.1","0.064","100","20.83","rain","","","0","0","25.3","16.7","85.4","9.8","null"
"","","","","","","","2014-09-25","69","62.3","65.4","69","62.3","65.4","0.622","100","54.17","rain","","","0","0","24.2","17.8","100","7.7","null"
"","","","","","","","2014-09-26","78","60.4","68.6","78","60.4","68.6","0","0","0","","","null","0","0","null","11.3","56.1","9.9","null"
"","","","","","","","2014-09-27","83.5","59.6","70.4","81.8","59.6","70.2","0","0","0","","","null","0","0","null","6.8","16.6","9.9","null"
"","","","","","","","2014-09-28","80.2","61.3","70.5","80.6","61.3","70.5","0","0","0","","","null","0","0","null","9.7","65.6","9.9","null"
"","","","","","","","2014-09-29","73.3","64","69","73.3","64","69","0","0","0","","","null","0","0","null","10.6","88.3","9.9","null"
"","","","","","","","2014-09-30","77.8","66.2","70.3","77.8","66.2","70.3","0","0","0","","","null","0","0","null","10","79.8","8.8","null"
"","","","","","","","2014-10-01","75.1","65.7","69.6","75.1","65.7","69.6","0.049","100","12.5","rain","","","0","0","null","9.7","80.3","9.7","null"
"","","","","","","","2014-10-02","77.8","62.1","68.2","77.8","62.1","68.2","0","0","0","","","null","0","0","null","9.2","65.7","9","null"
"","","","","","","","2014-10-03","72.9","63.5","68.1","72.9","63.5","68.1","0.054","100","12.5","rain","","","0","0","21.9","13.6","91.5","9.7","null"
"","","","","","","","2014-10-04","71.3","52.8","65.5","71.3","52.8","65.5","0.092","100","29.17","rain","","","0","0","31.2","22.7","74.4","9.7","null"
"","","","","","","","2014-10-05","63.9","43.5","54.5","63.9","40.2","54","0","0","0","","","null","0","0","18.3","11.4","25.7","9.9","null"
"","","","","","","","2014-10-06","76.7","49.2","62.7","76.7","46.4","62.5","0","0","0","","","null","0","0","32.2","19.1","40.3","9.9","null"
"","","","","","","","2014-10-07","73.2","61.8","66.6","73.2","61.8","66.6","0.158","100","20.83","rain","","","0","0","22","16","91.2","9.9","null"
"","","","","","","","2014-10-08","78.5","60.2","69.2","78.5","60.2","69.2","0.001","100","4.17","rain","","","0","0","23.2","17.1","46.7","9.9","null"
"","","","","","","","2014-10-09","74.5","54.6","65.4","74.5","54.6","65.4","0","0","0","","","null","0","0","21.9","12.2","58.7","9.9","null"
"","","","","","","","2014-10-10","65.5","57.2","62.1","65.5","57.2","62.1","0.047","100","8.33","rain","","","0","0","null","10.8","97.1","9.7","null"
"","","","","","","","2014-10-11","59.9","54.9","56.9","59.9","54.9","56.9","0.395","100","41.67","rain","","","0","0","null","12","99.3","8.1","null"
"","","","","","","","2014-10-12","63.9","52.7","58.8","63.9","52.7","58.8","0","0","0","","","null","0","0","null","8.7","84.3","9.4","null"
"","","","","","","","2014-10-13","67.9","60.4","64.1","67.9","60.4","64.1","0.097","100","20.83","rain","","","0","0","null","5.7","97.2","7.2","null"
"","","","","","","","2014-10-14","80.4","64.6","72.9","82.2","64.6","73","0","0","0","","","null","0","0","32","22.3","80","8.7","null"
"","","","","","","","2014-10-15","78.7","63.8","72.5","78.7","63.8","72.5","1.403","100","45.83","rain","","","0","0","33.3","17.7","92","8.9","null"
"","","","","","","","2014-10-16","66.2","60.2","62.6","66.2","60.2","62.6","0","0","0","","","null","0","0","null","10.8","90","9.1","null"
"","","","","","","","2014-10-17","73.5","56.3","64.7","73.5","56.3","64.7","0.018","100","4.17","rain","","","0","0","20.8","14.7","34","9.9","null"
"","","","","","","","2014-10-18","73","55.3","62.8","73","55.3","62.8","0.003","100","4.17","rain","","","0","0","29.8","20.6","42.6","9.9","null"
"","","","","","","","2014-10-19","61.8","50.6","55.6","61.8","50.6","55.6","0","0","0","","","null","0","0","31.8","19.3","66.6","9.9","null"
"","","","","","","","2014-10-20","69.1","45.3","56.6","69.1","44.2","56.4","0","0","0","","","null","0","0","26.8","15.9","81.3","9.9","null"
"","","","","","","","2014-10-21","71.5","54.5","60.3","71.5","54.5","60.3","0.147","100","33.33","rain","","","0","0","21","12.8","77.9","9.7","null"
"","","","","","","","2014-10-22","57.1","55","56","57.1","55","56","0.947","100","79.17","rain","","","0","0","27.3","20.4","99.4","7.7","null"
"","","","","","","","2014-10-23","66","53.5","59.8","66","53.5","59.8","0","0","0","","","null","0","0","35.3","23.8","89","9.9","null"
"","","","","","","","2014-10-24","69.6","55.4","61.9","69.6","55.4","61.9","0","0","0","","","null","0","0","26.3","18.3","55.5","9.9","null"
"","","","","","","","2014-10-25","73.4","49.1","60.4","73.4","48.5","60.4","0","0","0","","","null","0","0","21.9","13.4","16.8","9.9","null"
"","","","","","","","2014-10-26","71.4","56.1","63.9","71.4","56.1","63.9","0","0","0","","","null","0","0","30.8","21.6","4.1","9.9","null"
"","","","","","","","2014-10-27","71.1","45.7","57.4","71.1","44.7","57.3","0","0","0","","","null","0","0","null","10.1","25.9","9.9","null"
"","","","","","","","2014-10-28","78.5","57","66.1","78.5","57","66.1","0","0","0","","","null","0","0","null","12.7","81.5","9.9","null"
"","","","","","","","2014-10-29","69.3","54.7","62.4","69.3","54.7","62.4","0.03","100","8.33","rain","","","0","0","26.7","20.3","77.6","9.7","null"
"","","","","","","","2014-10-30","61.8","49.1","54.7","61.8","47.1","54.6","0","0","0","","","null","0","0","23","14.6","44.2","9.8","null"
"","","","","","","","2014-10-31","57.1","46.9","51.6","57.1","45.2","51","0","0","0","","","null","0","0","null","8.8","75.2","9.9","null"
"","","","","","","","2014-11-01","53.3","48.2","51.6","53.3","41.6","51.1","0.001","100","4.17","rain","","","0","0","33.3","24.3","92.8","9.9","null"
"","","","","","","","2014-11-02","52.9","44.3","48.1","52.9","36.1","42.6","0.021","100","16.67","rain","","","0","0","41.8","32.9","56","9.9","null"
"","","","","","","","2014-11-03","64.4","44","52.9","64.4","39.8","51.2","0","0","0","","","null","0","0","24","14.7","50.7","9.9","null"
"","","","","","","","2014-11-04","67.9","47.3","57.1","67.9","46.8","57","0","0","0","","","null","0","0","null","9.5","84.1","9.9","null"
"","","","","","","","2014-11-05","66.2","53.5","59.5","66.2","53.5","59.5","0","0","0","","","null","0","0","null","8.8","93.7","9.9","null"
"","","","","","","","2014-11-06","64.6","54.9","58.1","64.6","54.9","58.1","0.518","100","50","rain","","","0","0","23","13.1","95","8.6","null"
"","","","","","","","2014-11-07","56.9","43.8","51.9","56.9","38.3","50.6","0.008","100","12.5","rain","","","0","0","36","21.6","56.4","9.9","null"
"","","","","","","","2014-11-08","53.1","35","45.1","53.1","31.4","42.6","0","0","0","","","null","0","0","null","13.6","52.7","9.9","null"
"","","","","","","","2014-11-09","60.2","45.2","51.5","60.2","42.9","51.2","0","0","0","","","null","0","0","null","9.1","65.7","9.9","null"
"","","","","","","","2014-11-10","64.5","42","52.2","64.5","42","52.2","0","0","0","","","null","0","0","null","10.3","28.5","9.3","null"
"","","","","","","","2014-11-11","71.1","44","57.1","71.1","44","57","0","0","0","","","null","0","0","null","9.1","62.4","9.7","null"
"","","","","","","","2014-11-12","66.4","46.4","60","66.4","41.4","59.3","0.001","100","4.17","rain","","","0","0","25.3","23.2","52.5","7.8","null"
"","","","","","","","2014-11-13","47.7","39.1","43.7","45","33.6","38.5","0.032","100","12.5","rain","","","0","0","18.3","13.7","84.8","9.8","null"
"","","","","","","","2014-11-14","43.9","35","39","37.5","26.4","31.3","0","0","0","","","null","0","0","29.6","20.3","46.7","9.9","null"
"","","","","","","","2014-11-15","45.9","33.1","38.2","44.6","24","33.5","0","0","0","","","null","0","0","23","13.9","24.4","9.9","null"
"","","","","","","","2014-11-16","47.8","36.4","43","46.2","32.4","39.2","0.012","100","8.33","rain","","","0","0","null","12.3","97.1","9.9","null"
"","","","","","","","2014-11-17","51.5","43.9","46.4","51.5","36","43.1","0.706","100","66.67","rain","","","0","0","32.1","18.7","99.6","7.9","null"
"","","","","","","","2014-11-18","42.2","26.4","31.7","35.9","14.6","20.9","0.005","100","12.5","rain","snow","","0","0","35.5","24.8","32.7","9.9","null"
"","","","","","","","2014-11-19","39.1","21.2","31.2","30.7","12.7","23.3","0","0","0","","","null","0","0","22.9","17.9","46.5","9.9","null"
"","","","","","","","2014-11-20","55.4","35.3","43.5","55.4","28","38","0","0","0","","","null","0","0","27.5","20.4","34.6","9.9","null"
"","","","","","","","2014-11-21","39.1","30.8","34.7","32.7","21.5","27.2","0","0","0","","","null","0","0","34.7","25.4","12.1","9.9","null"
"","","","","","","","2014-11-22","51.5","25.8","38.2","51.5","20.4","33.8","0","0","0","","","null","0","0","26.4","15.4","38.4","9.9","null"
"","","","","","","","2014-11-23","57","39.3","48.9","57","35.1","47","0.036","100","8.33","rain","","","0","0","null","10.9","78.3","9.7","null"
"","","","","","","","2014-11-24","73.4","55.5","65.5","73.4","55.5","65.5","0.275","100","16.67","rain","","","0","0","29.6","20.4","65.1","9.5","null"
"","","","","","","","2014-11-25","69","50.7","56.5","69","50.7","56.5","0","0","0","","","null","0","0","19.3","16.6","91.2","9.9","null"
"","","","","","","","2014-11-26","50.8","34.6","42","50.8","25","36.8","1.076","100","62.5","rain","snow","","0","0","null","16.5","97.3","7.6","null"
"","","","","","","","2014-11-27","48","37.3","41.4","43.9","32","37.7","0","0","0","","","null","0","0","23","13.7","81.2","9.9","null"
"","","","","","","","2014-11-28","40.7","34.1","37","34.3","26.3","31","0","0","0","","","null","0","0","22","13.9","50","9.9","null"
"","","","","","","","2014-11-29","48.2","33.1","41.2","44.9","29.1","37.4","0","0","0","","","null","0","0","null","13.3","89.8","9.9","null"
"","","","","","","","2014-11-30","65.9","41.7","52","65.9","35.9","49.8","0","0","0","","","null","0","0","24.2","13.6","77.4","9.9","null"
"","","","","","","","2014-12-01","69.6","47.7","57.2","69.6","41.8","56.5","0.234","100","16.67","rain","","","0","0","30.3","20.3","77.6","9.7","null"
"","","","","","","","2014-12-02","46","37.3","39.5","40.9","30.5","34.4","0.557","100","66.67","rain","","","0","0","null","14.1","99.9","6.7","null"
"","","","","","","","2014-12-03","53.5","39.2","46.6","53.5","34.4","43.3","0.068","100","20.83","rain","","","0","0","24.2","17.9","93.6","9.1","null"
"","","","","","","","2014-12-04","46.4","36.4","42.8","46.4","31.9","40","0.001","100","4.17","rain","","","0","0","null","8.8","90.3","9.9","null"
"","","","","","","","2014-12-05","43.9","42","42.8","43.9","39.1","40.9","0.014","100","12.5","rain","","","0","0","null","5.7","99.4","9.6","null"
"","","","","","","","2014-12-06","52.9","43.9","47.5","52.9","36.1","44.5","0.452","100","41.67","rain","","","0","0","25.1","21.2","97.4","7.4","null"
"","","","","","","","2014-12-07","49.7","38.5","43","44.3","28.8","35.5","0.023","100","8.33","rain","","","0","0","34.9","24.2","44.1","9.9","null"
"","","","","","","","2014-12-08","37.5","34.8","36.2","30.4","26","28.5","0","0","0","","","null","0","0","null","14.4","95.7","9.7","null"
"","","","","","","","2014-12-09","46.7","34.8","40.3","40.7","25.8","32.9","0.336","100","83.33","rain","snow","","0","0","24.1","15.7","97.8","7.4","null"
"","","","","","","","2014-12-10","49.7","39.6","45","44","31.6","37.9","0.031","100","25","rain","","","0","0","37","25.7","78.3","9.9","null"
"","","","","","","","2014-12-11","43.7","36.8","40.6","39.5","28.9","33.8","0","0","0","","","null","0","0","31","17","72.8","9.9","null"
"","","","","","","","2014-12-12","45.8","36.7","41.9","40.5","32.1","35.6","0","0","0","","","null","0","0","25.2","17.8","70.7","9.9","null"
"","","","","","","","2014-12-13","48.5","32.2","39.9","44.5","27.1","36.4","0","0","0","","","null","0","0","null","14.3","72.1","9.3","null"
"","","","","","","","2014-12-14","55.7","33.5","45.4","55.7","28.5","43.6","0","0","0","","","null","0","0","33.3","14.5","74.6","9.9","null"
"","","","","","","","2014-12-15","56.8","40.5","47.5","56.8","40.5","46.4","0","0","0","","","null","0","0","null","7.6","60.5","9.9","null"
"","","","","","","","2014-12-16","49.5","39.3","45","47.8","38.4","43.4","0.397","100","20.83","rain","","","0","0","null","7.9","93.5","5.7","null"
"","","","","","","","2014-12-17","57.3","40.8","47.7","57.3","33.7","44.8","0","0","0","","","null","0","0","27.6","17","36","8.7","null"
"","","","","","","","2014-12-18","42.1","37.6","39.4","35.2","29.6","32.4","0","0","0","","","null","0","0","29.8","18","77.1","9.9","null"
"","","","","","","","2014-12-19","42.1","34.7","38.5","35.7","28.2","31.5","0","0","0","","","null","0","0","23","16.1","70.8","9.9","null"
"","","","","","","","2014-12-20","38.8","30.4","35.6","38.8","24.7","31.7","0","0","0","","","null","0","0","15","7.8","69.4","9.9","null"
"","","","","","","","2014-12-21","44.9","35.6","38.8","43.6","30.8","36.2","0","0","0","","","null","0","0","null","7.8","75.9","9.7","null"
"","","","","","","","2014-12-22","38.9","32.9","36.3","35.4","27.6","31.1","0.248","100","37.5","rain","","","0","0","null","12.2","98.2","5.8","null"
"","","","","","","","2014-12-23","47","38.9","43.5","46.9","32.3","41.1","0.021","100","8.33","rain","","","0","0","null","9.9","100","1.9","null"
"","","","","","","","2014-12-24","57.8","46","49.9","57.8","45.7","49.5","0.897","100","66.67","rain","","","0","0","21.9","10","100","3.4","null"
"","","","","","","","2014-12-25","59.2","45.8","52.7","59.2","41.5","51.7","0.132","100","29.17","rain","","","0","0","29.6","17.7","57.3","9.2","null"
"","","","","","","","2014-12-26","51.2","36.3","43.7","51.2","32.6","41.6","0","0","0","","","null","0","0","null","12.2","28.1","9.9","null"
"","","","","","","","2014-12-27","57.8","35.7","46","57.8","30.9","45.1","0","0","0","","","null","0","0","null","7.8","64","9.9","null"
"","","","","","","","2014-12-28","57.1","45.8","52.1","57.1","43.4","51.3","0.057","100","25","rain","","","0","0","null","9.1","95.5","9.9","null"
"","","","","","","","2014-12-29","47.6","43.6","44.5","44.7","38.2","41.2","0.084","100","25","rain","","","0","0","23","11","96.5","9.8","null"
"","","","","","","","2014-12-30","43.7","32.3","39.4","39.6","29.4","33.9","0","0","0","","","null","0","0","17.3","13.4","54.1","9.9","null"
"","","","","","","","2014-12-31","38.5","29.1","33.2","34","23.7","28","0","0","0","","","null","0","0","25.3","12.7","36.4","9.9","null"
