"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2024-07-10","96.9","80.9","87.7","109.3","87.8","97.4","0.144","100","8.33","rain","","","null","null","38.9","20.3","76.4","9.8","6"
"","","","","","","","2024-07-11","91.9","74.9","84.3","91.9","74.9","84.8","0","0","0","","","null","null","null","23","13.4","63.7","9.9","9"
"","","","","","","","2024-07-12","82.8","75.9","79.5","87.5","75.9","80.8","0.131","100","33.33","rain","","","null","null","null","12.8","91.8","9.5","3"
"","","","","","","","2024-07-13","94.7","74.7","82.5","98.6","74.7","85.2","0.047","100","4.17","rain","","","null","null","null","10.8","68.3","9.9","8"
"","","","","","","","2024-07-14","98.9","78.5","88.3","104.4","78.5","92.9","0","0","0","","","null","null","null","19.8","10.6","33.4","9.9","9"
"","","","","","","","2024-07-15","100.9","80.8","89.7","106","84.3","93.9","0","0","0","","","null","null","null","30.9","16.4","53.6","9.9","9"
"","","","","","","","2024-07-16","102.7","79.6","90.8","108.9","79.6","95.9","0","0","0","","","null","null","null","30.3","19.2","52.5","9.8","9"
"","","","","","","","2024-07-17","99","78.9","88.3","104.4","78.9","91.6","0.448","100","12.5","rain","","","null","null","35.2","14.4","82.8","9.7","9"
"","","","","","","","2024-07-18","87.8","75.8","81.3","88.9","75.8","82","0","0","0","","","null","null","null","16.1","11.5","81.1","9.9","10"
"","","","","","","","2024-07-19","88.7","74.4","80.2","88.8","74.4","80.4","0","0","0","","","null","null","null","17.2","12.1","69.1","9.9","9"
"","","","","","","","2024-07-20","86.7","74.8","78.3","89","74.8","78.9","0.023","100","12.5","rain","","","null","null","null","10.3","86.3","9.8","5"
"","","","","","","","2024-07-21","92.3","71.5","81.5","94.2","71.5","83.3","0.005","100","8.33","rain","","","null","null","19.7","14.3","62.2","9.8","9"
"","","","","","","","2024-07-22","82.8","75.4","78.7","89.3","75.4","80.2","1.168","100","33.33","rain","","","null","null","26.4","15.3","91.2","8.9","4"
"","","","","","","","2024-07-23","89.1","73.2","80.9","91","73.2","82","0.076","100","12.5","rain","","","null","null","20.8","14.4","78.7","9.8","9"
"","","","","","","","2024-07-24","87.1","75.6","80","94.5","75.6","82.5","0.004","100","8.33","rain","","","null","null","null","9.8","91.5","9.9","5"
"","","","","","","","2024-07-25","85.7","75.7","79.1","90.5","75.7","80.3","0.548","100","12.5","rain","","","null","null","29.6","12.5","85.1","9.8","7"
"","","","","","","","2024-07-26","83.9","73.7","77.8","82.9","73.7","77.6","0","0","0","","","null","null","null","21.9","14.1","84","9.8","9"
"","","","","","","","2024-07-27","88.8","68.5","79.1","87","68.5","78.7","0","0","0","","","null","null","null","16.1","7.9","28.3","9.8","10"
"","","","","","","","2024-07-28","89.8","69.3","80.3","89.4","69.3","80.3","0","0","0","","","null","null","null","null","12.3","21.3","9.9","10"
"","","","","","","","2024-07-29","92.2","74.4","81.7","97.9","74.4","84.4","0.245","100","8.33","rain","","","null","null","37.8","13.7","54.7","9.9","9"
"","","","","","","","2024-07-30","87.9","75.7","79.6","94.7","75.7","81.3","0.039","100","4.17","rain","","","null","null","22.8","16.3","91.2","9.9","6"
"","","","","","","","2024-07-31","92.2","74.8","80","100.6","74.8","82.5","0.359","100","16.67","rain","","","null","null","33.3","18.1","77","9.5","9"
"","","","","","","","2024-08-01","95.2","74.5","85.3","101.4","74.5","89.4","0","0","0","","","null","null","null","null","10.6","47.8","9.9","10"
"","","","","","","","2024-08-02","98.1","80.4","88.2","106.1","85.3","95.2","0","0","0","","","null","null","null","30.5","17.2","59.8","9.9","9"
"","","","","","","","2024-08-03","92.9","75.6","82.2","102","75.6","85.9","0.158","100","12.5","rain","","","null","null","36.7","21.5","63.8","9.7","9"
"","","","","","","","2024-08-04","89.1","74","79.8","95.1","74","82.1","0","0","0","","","null","null","null","17.2","12.5","74.1","9.9","6"
"","","","","","","","2024-08-05","93","74.6","83.6","99.7","74.6","87.1","0","0","0","","","null","null","null","21.9","15.7","48.5","9.9","9"
"","","","","","","","2024-08-06","92.2","78.9","84.5","102.7","78.9","90.9","0","0","0","","","null","null","null","24.2","16.7","57.7","9.9","8"
"","","","","","","","2024-08-07","88.6","76.8","81.6","96.7","76.8","85","0.012","100","8.33","rain","","","null","null","23","12.4","89","9.9","9"
"","","","","","","","2024-08-08","80.8","75.7","78.7","86.9","75.7","79.1","0.882","100","50","rain","","","null","null","18.5","12.4","96.5","8.4","2"
"","","","","","","","2024-08-09","82.9","78","80.5","90.2","78","83.9","1.741","100","45.83","rain","","","null","null","40.9","23.5","90.8","8.6","3"
"","","","","","","","2024-08-10","89.8","74","82.1","92.5","74","83.7","0.389","100","4.17","rain","","","null","null","30","10.2","61","9.9","9"
"","","","","","","","2024-08-11","84.6","71","76.9","83.5","71","76.8","0","0","0","","","null","null","null","24.2","14.1","62.3","9.8","10"
"","","","","","","","2024-08-12","84.6","68.6","76.7","83.5","68.6","76.5","0","0","0","","","null","null","null","21.4","15.8","59.6","9.8","9"
"","","","","","","","2024-08-13","84.7","68.8","77","83.7","68.8","76.7","0","0","0","","","null","null","null","17.2","9.4","62.6","9.9","9"
"","","","","","","","2024-08-14","84.8","67.8","76.6","84.7","67.8","76.6","0","0","0","","","null","null","null","24.2","15.9","33.1","9.5","8"
"","","","","","","","2024-08-15","88.8","68.7","78.6","88.1","68.7","78.5","0","0","0","","","null","null","null","19.7","12.5","35.1","9.7","8"
"","","","","","","","2024-08-16","87.2","70.4","79.4","88.9","70.4","80.2","0","0","0","","","null","null","null","null","13.1","75.8","9.7","9"
"","","","","","","","2024-08-17","84.7","71.7","77.5","90.5","71.7","78.8","0.182","100","16.67","rain","","","null","null","null","19.4","84.9","9.8","4"
"","","","","","","","2024-08-18","87.1","72.9","78.3","94.4","72.9","79.8","0","0","0","","","null","null","null","null","13.4","64.2","9.7","10"
"","","","","","","","2024-08-19","86","73.7","78.7","87.6","73.7","79.4","0.011","100","4.17","rain","","","null","0","33.3","18.3","79.5","9.9","9"
"","","","","","","","2024-08-20","74.7","66","70.5","74.7","66","70.5","0","0","0","","","null","null","null","25.3","17","68.7","9.9","10"
"","","","","","","","2024-08-21","76.8","58.8","68","76.8","58.8","68","0","0","0","","","null","null","null","25.3","14.6","42.8","9.9","8"
"","","","","","","","2024-08-22","78.7","57.3","69.3","78.7","57.3","69.3","0","0","0","","","null","null","null","19.7","9.7","35","9.9","9"
"","","","","","","","2024-08-23","83","61.2","72.6","81.2","61.2","72.2","0","0","0","","","null","null","null","null","13.1","27.2","9.9","9"
"","","","","","","","2024-08-24","84","65","74.1","83.4","65","74.1","0","0","0","","","null","null","null","null","12.8","39.1","9.9","9"
"","","","","","","","2024-08-25","87.2","65.3","76.1","87.5","65.3","76.4","0","0","0","","","null","null","null","null","13.3","34.4","9.9","8"
"","","","","","","","2024-08-26","88.2","69.9","77.7","92.4","69.9","79.3","0.144","100","8.33","rain","","","null","null","51.7","28.6","67.5","9.6","7"
"","","","","","","","2024-08-27","91.9","72.5","81.8","92.7","72.5","82.3","0","0","0","","","null","null","null","null","10.6","40.5","9.4","8"
"","","","","","","","2024-08-28","100","75.6","86.3","103.4","75.6","89.3","0","0","0","","","null","null","null","24.2","14.4","70.3","9.9","7"
"","","","","","","","2024-08-29","91.1","73.9","82.6","100.5","73.9","86.6","0.5","100","25","rain","","","null","null","17.2","14.5","73.9","9.2","8"
"","","","","","","","2024-08-30","74.9","71.9","73.3","74.9","71.9","73.3","0.245","100","20.83","rain","","","null","null","null","12.3","99.2","8","2"
"","","","","","","","2024-08-31","81.1","71.6","75.3","85","71.6","76","0.012","100","8.33","rain","","","null","null","null","10.7","98.2","9.8","5"
"","","","","","","","2024-09-01","84.7","72.8","77.1","88.9","72.8","78","0.02","100","12.5","rain","","","null","null","null","13.2","84.8","9.9","7"
"","","","","","","","2024-09-02","80.7","68.6","75.1","80.1","68.6","75.1","0","0","0","","","null","null","null","25.2","15.1","58.4","9.9","9"
"","","","","","","","2024-09-03","76.8","60.6","68.4","76.8","60.6","68.4","0","0","0","","","null","null","null","23","14.2","26.9","9.9","9"
"","","","","","","","2024-09-04","77.9","58.4","68.4","77.9","58.4","68.4","0.002","100","4.17","rain","","","null","null","16.1","9.8","71","9.9","8"
"","","","","","","","2024-09-05","78.9","60.6","70.1","78.9","60.6","70.1","0","0","0","","","null","null","null","null","9.1","53.3","9.9","8"
"","","","","","","","2024-09-06","78.2","65.4","71.3","78.2","65.4","71.3","0","0","0","","","null","null","null","null","8.2","71.9","9.9","7"
"","","","","","","","2024-09-07","74.9","64.1","68.6","74.9","64.1","68.6","0.012","100","8.33","rain","","","null","null","38.3","18.3","65.9","9.8","4"
"","","","","","","","2024-09-08","74.7","56.4","65.6","74.7","56.4","65.6","0","0","0","","","null","null","null","22.7","13.4","34.8","9.9","9"
"","","","","","","","2024-09-09","79.8","56","67.2","79.8","56","67.2","0","0","0","","","null","null","null","18.3","11","31.4","9.9","8"
"","","","","","","","2024-09-10","85.8","58.7","72.3","83.8","58.7","71.8","0","0","0","","","null","null","null","17.2","11","22.7","9.9","8"
"","","","","","","","2024-09-11","84.8","64","74.4","84.3","64","74.3","0","0","0","","","null","null","null","null","10","31.5","9.9","8"
"","","","","","","","2024-09-12","82","66","73.5","81","66","73.3","0","0","0","","","null","null","null","null","11","43.2","9.8","8"
"","","","","","","","2024-09-13","82.9","65.8","73.6","84.4","65.8","73.9","0","0","0","","","null","null","null","20.8","10.8","80.1","9.8","6"
"","","","","","","","2024-09-14","84.7","64.7","74.6","83.9","64.7","74.4","0","0","0","","","null","null","null","20.8","13.5","39.9","9.8","7"
"","","","","","","","2024-09-15","83.1","63.9","72.8","82.7","63.9","72.9","0","0","0","","","null","null","null","26.1","14.1","64.8","9.9","8"
"","","","","","","","2024-09-16","78.7","63.6","70.7","78.7","63.6","70.7","0","0","0","","","null","null","null","18.3","14.3","86.2","9.9","5"
"","","","","","","","2024-09-17","79.9","69","72.9","79.9","69","72.9","0.108","100","25","rain","","","null","null","23","15.9","95.5","9","4"
"","","","","","","","2024-09-18","75.7","70","72.5","75.7","70","72.5","0.226","100","41.67","rain","","","null","null","23","15.9","96.6","8.7","3"
"","","","","","","","2024-09-19","83.7","69.9","76.1","84.7","69.9","76.5","0","0","0","","","null","null","null","null","10.1","84.8","9.9","6"
"","","","","","","","2024-09-20","85.7","64.8","74.8","85.5","64.8","75","0","0","0","","","null","null","null","null","8.2","43.8","9.9","8"
"","","","","","","","2024-09-21","82.6","67.6","74.6","84.8","67.6","75","0","0","0","","","null","null","null","null","11.6","77.1","9.9","6"
"","","","","","","","2024-09-22","75.5","67.9","71.4","75.5","67.9","71.4","0.305","100","8.33","rain","","","null","null","null","14.5","95.1","9.6","3"
"","","","","","","","2024-09-23","69.9","64.1","67.4","69.9","64.1","67.4","0.085","100","20.83","rain","","","null","null","null","10.2","98.8","9.1","1"
"","","","","","","","2024-09-24","69.1","63.5","65.9","69.1","63.5","65.9","0.44","100","29.17","rain","","","null","null","null","8","99.4","9","1"
"","","","","","","","2024-09-25","73.5","65.8","69.6","73.5","65.8","69.6","0.072","100","37.5","rain","","","null","null","null","10.1","99.9","7.7","1"
"","","","","","","","2024-09-26","81.9","71.8","75.5","86.3","71.8","76.2","0.505","100","16.67","rain","","","null","null","null","7.8","92.8","9.6","3"
"","","","","","","","2024-09-27","78.1","73.8","75.5","78.1","73.8","75.5","0.115","100","29.17","rain","","","null","null","23.9","14.9","98.4","9.6","1"
"","","","","","","","2024-09-28","83.9","73.8","77.7","85.5","73.8","78.1","0.026","100","16.67","rain","","","null","null","18.3","13.1","62.2","9.3","7"
"","","","","","","","2024-09-29","73","68","69.9","73","68","69.9","0.1","100","16.67","rain","","","null","null","null","13.2","99.8","8.5","1"
"","","","","","","","2024-09-30","68","65.8","67","68","65.8","67","0.086","100","33.33","rain","","","null","null","null","12.1","99.1","8","2"
"","","","","","","","2024-10-01","69.1","64.9","66.6","69.1","64.9","66.6","1.331","100","58.33","rain","","","null","null","null","11.2","99.4","6.7","2"
"","","","","","","","2024-10-02","71","64","66.8","71","64","66.8","0.025","100","16.67","rain","","","null","null","null","7.6","97.5","8.7","2"
"","","","","","","","2024-10-03","77.1","66.5","70.4","77.1","66.5","70.4","0","0","0","","","null","null","null","null","7.3","75.4","9.9","7"
"","","","","","","","2024-10-04","77","65.6","70.9","77","65.6","70.9","0","0","0","","","null","null","null","null","9.8","69","9.9","4"
"","","","","","","","2024-10-05","79.8","64.9","71.1","79.8","64.9","71.1","0","0","0","","","null","null","null","17.2","11.2","44.9","9.5","7"
"","","","","","","","2024-10-06","77","56.4","66.7","77","56.4","66.7","0","0","0","","","null","null","null","19.7","11.2","16.3","9.9","7"
"","","","","","","","2024-10-07","74.8","63.8","68.8","74.8","63.8","68.8","0","0","0","","","null","null","null","24.2","17.1","48.3","9.9","7"
"","","","","","","","2024-10-08","70.8","53.7","62","70.8","53.7","62","0","0","0","","","null","null","null","17.2","11","12.3","9.9","7"
"","","","","","","","2024-10-09","73.9","52.6","62.5","73.9","52.6","62.5","0","0","0","","","null","null","null","30.5","16.8","15.3","9.9","7"
"","","","","","","","2024-10-10","66.6","51.3","58.5","66.6","51.3","58.5","0","0","0","","","null","null","null","23","13.4","28.1","9.9","7"
"","","","","","","","2024-10-11","70","47.1","58.8","70","45.4","58.4","0","0","0","","","null","null","null","19.7","12.4","14.9","9.9","7"
"","","","","","","","2024-10-12","80.9","51.8","65.4","80","51.8","65.3","0","0","0","","","null","null","null","18.3","12.3","21.8","9.9","7"
"","","","","","","","2024-10-13","80.1","57.4","68.6","80","57.4","68.5","0","0","0","","","null","null","null","31.9","20.3","36.6","9.6","6"
"","","","","","","","2024-10-14","71.1","52.9","63.8","71.1","52.9","63.8","0","0","0","","","null","null","null","37.1","23.1","70.6","9.7","6"
"","","","","","","","2024-10-15","57.8","48.6","53.3","57.8","46.3","52.6","0","0","0","","","null","null","null","18.3","11.3","74.1","9.8","6"
"","","","","","","","2024-10-16","58.8","45.7","52.2","58.8","40.9","50.6","0","0","0","","","null","null","null","27.8","17.8","48.4","9.9","6"
"","","","","","","","2024-10-17","62","43.7","52.3","62","38.3","50.4","0","0","0","","","null","null","null","26.1","18.6","26.5","9.9","7"
"","","","","","","","2024-10-18","70.9","45.8","56.8","70.9","42.2","55.6","0","0","0","","","null","null","null","null","9.7","12.7","9.9","7"
"","","","","","","","2024-10-19","73.9","46.2","58.6","73.9","43.6","58.2","0","0","0","","","null","null","null","null","6.2","13.2","9.9","7"
"","","","","","","","2024-10-20","76.8","47","59.7","76.8","47","59.7","0","0","0","","","null","null","null","null","6.4","15.3","9.9","7"
"","","","","","","","2024-10-21","80.7","50.3","63.6","80","50.3","63.5","0","0","0","","","null","null","null","null","10.4","3","9.9","7"
"","","","","","","","2024-10-22","81.1","54.4","65","79.7","54.4","64.9","0","0","0","","","null","null","null","null","9","2.1","9.8","6"
"","","","","","","","2024-10-23","77.2","53.2","64.5","77.2","53.2","64.5","0","0","0","","","null","null","null","null","10.2","18.7","9.9","7"
"","","","","","","","2024-10-24","70","57.5","64.8","70","57.5","64.8","0","0","0","","","null","null","null","27.6","16.8","24.5","9.8","7"
"","","","","","","","2024-10-25","66.9","46.3","57.6","66.9","43.8","57.2","0","0","0","","","null","null","null","null","12.4","18.2","9.8","7"
"","","","","","","","2024-10-26","70","54.6","61.9","70","54.6","61.9","0","0","0","","","null","null","null","33.9","23","55.1","9.9","7"
"","","","","","","","2024-10-27","60.1","46","53","60.1","42.6","52.4","0","0","0","","","null","null","null","null","9.8","27.7","9.9","6"
"","","","","","","","2024-10-28","65.8","44","53.9","65.8","41.7","53.6","0","0","0","","","null","null","null","null","9.8","49.3","9.9","6"
"","","","","","","","2024-10-29","67.9","46.1","56.8","67.9","44.2","56.7","0","0","0","","","null","null","null","null","11","76.2","9.9","6"
"","","","","","","","2024-10-30","78.4","53.8","64.2","78.4","53.8","64.2","0","0","0","","","null","null","null","null","10.6","44.3","9.9","6"
"","","","","","","","2024-10-31","82.2","61.7","70.6","82.2","61.7","70.6","0","0","0","","","null","null","null","19.7","13.7","33.1","9.8","6"
"","","","","","","","2024-11-01","80.8","65","72.5","80","65","72.5","0","0","0","","","null","null","null","28","16.6","71.6","9.9","6"
"","","","","","","","2024-11-02","65.7","50.8","57.6","65.7","50.8","57.6","0","0","0","","","null","null","null","21.9","14.7","30.3","9.9","6"
"","","","","","","","2024-11-03","62.8","45.4","52.6","62.8","42","51.7","0","0","0","","","null","null","null","null","9.8","35.5","9.9","6"
"","","","","","","","2024-11-04","62.9","44.3","54.6","62.9","41.8","53.9","0","0","0","","","null","null","null","null","8.1","64.2","9.9","5"
"","","","","","","","2024-11-05","78","55.4","65.8","78","55.4","65.8","0","0","0","","","null","null","null","24.2","15.1","49.9","9.8","6"
"","","","","","","","2024-11-06","82.1","62.8","71.1","83","62.8","71.2","0","0","0","","","null","null","null","21.9","15.5","50.7","9.9","5"
"","","","","","","","2024-11-07","82.1","64.8","71.6","82.8","64.8","71.7","0","0","0","","","null","null","null","null","12.2","85.7","9.7","6"
"","","","","","","","2024-11-08","74.8","58.5","66.8","74.8","58.5","66.8","0","0","0","","","null","null","null","25.3","14.6","37.2","9.9","6"
"","","","","","","","2024-11-09","62","46.1","54.8","62","46","54.8","0","0","0","","","null","null","null","30.5","16.6","40.9","9.9","6"
"","","","","","","","2024-11-10","60.9","44","52.6","60.9","41.8","52","0.158","100","25","rain","","","null","null","23","15.7","86.3","9.6","3"
"","","","","","","","2024-11-11","76.8","57.8","66.2","76.8","57.8","66.2","0.042","100","8.33","rain","","","null","null","26.4","15","54.6","9.9","6"
"","","","","","","","2024-11-12","64","46.5","56.8","64","39.9","56.1","0","0","0","","","null","null","null","29.9","20.1","22.7","9.9","6"
"","","","","","","","2024-11-13","53.6","37.5","45","53.6","31.1","41.6","0","0","0","","","null","null","null","null","13.2","51","9.9","5"
"","","","","","","","2024-11-14","53.8","40.8","48","53.8","37","46.5","0.153","100","29.17","rain","","","null","null","null","12.4","96.8","9.7","2"
"","","","","","","","2024-11-15","56.7","46.8","50.9","56.7","42.6","49.2","0.066","100","16.67","rain","","","null","null","18.3","11.3","87","9.3","2"
"","","","","","","","2024-11-16","63.9","48","56.8","63.9","44.7","56.6","0","0","0","","","null","null","null","35.3","20.1","42","9.9","5"
"","","","","","","","2024-11-17","60.1","41.8","51.1","60.1","37.6","49.4","0","0","0","","","null","null","0","null","8.9","61.7","9.9","4"
"","","","","","","","2024-11-18","72.9","45.4","58","72.9","43.7","57.7","0","0","0","","","null","null","0","20.8","12.4","77.5","9.9","5"
"","","","","","","","2024-11-19","61.9","52.7","57.3","61.9","52.7","57.3","0.013","100","4.17","rain","","","null","0","null","6.7","88.7","9.9","3"
"","","","","","","","2024-11-20","65.7","51.9","58.2","65.7","51.9","58.2","0.521","100","16.67","rain","","","null","0","34.9","19.1","94.3","9.3","2"
"","","","","","","","2024-11-21","53.8","42","47","53.8","35.6","42.9","0.075","100","12.5","rain","","","null","null","28.9","15.2","58.2","9.9","5"
"","","","","","","","2024-11-22","46.6","35.9","40.1","41","29.9","33.4","0.167","100","45.83","rain","","","null","null","27.6","17.1","73.2","9.6","2"
"","","","","","","","2024-11-23","57.6","43.9","51","57.6","38.2","48.6","0","0","0","","","null","null","null","36","19.9","67.8","9.9","6"
"","","","","","","","2024-11-24","60.9","46.4","52.3","60.9","44.2","51","0","0","0","","","null","null","null","19.7","11","61.7","9.9","5"
"","","","","","","","2024-11-25","59","40.3","50.8","59","37.6","50.4","0","0","0","","","null","null","null","null","8.9","70.3","9.9","5"
"","","","","","","","2024-11-26","65.8","50.4","57.2","65.8","50.4","57.2","0.059","100","16.67","rain","","","null","null","38.1","20.5","64.9","9.9","5"
"","","","","","","","2024-11-27","56","46.3","51.2","56","43.6","50.5","0","0","0","","","null","null","null","null","9.6","81.1","9.9","3"
"","","","","","","","2024-11-28","56.7","44.6","51.1","56.7","40.3","50","0.292","100","33.33","rain","","","null","null","33.1","20.3","78.6","8.8","4"
"","","","","","","","2024-11-29","49.8","35","42.2","45","28.9","37.3","0","0","0","","","null","null","null","32.7","18.1","49.9","9.9","2"
"","","","","","","","2024-11-30","39.6","30.2","34.5","32.8","24","28.4","0","0","0","","","null","null","null","27.2","16.9","25.1","9.9","5"
"","","","","","","","2024-12-01","45.8","29.6","37.2","45.8","24.7","33.2","0","0","0","","","null","null","null","18.3","12.3","86.2","9.9","4"
"","","","","","","","2024-12-02","41.9","30.6","35.3","35.9","21.3","28.2","0","0","0","","","null","null","null","19.7","16","15.8","9.9","5"
"","","","","","","","2024-12-03","43.8","29.8","35.6","38.2","23.2","28.7","0","0","0","","","null","null","null","27.2","14","15.4","9.9","5"
"","","","","","","","2024-12-04","46.1","26.4","36.7","38.5","20.3","30.2","0","0","0","","","null","null","null","35.6","21.3","58.7","9.9","5"
"","","","","","","","2024-12-05","46","29.8","38.9","40.1","18.2","30","0","0","0","","","null","null","null","54.2","31.6","46.7","9.9","6"
"","","","","","","","2024-12-06","38.7","29.7","33.1","29.8","18.7","24.3","0","0","0","","","null","null","null","34.3","23.5","25","9.9","4"
"","","","","","","","2024-12-07","44.6","27.6","35.6","39.8","19.3","29.3","0","0","0","","","null","null","null","23.8","15.5","77.3","9.9","5"
"","","","","","","","2024-12-08","67.7","39.8","49.5","67.7","33.1","47.2","0","0","0","","","null","null","null","20.8","11.3","81.6","9.9","5"
"","","","","","","","2024-12-09","57.8","40.5","47.9","57.8","36.8","46.7","0.05","100","12.5","rain","","","null","null","25.3","12.6","71.5","9.7","2"
"","","","","","","","2024-12-10","52.7","39.9","48","52.7","39.9","46.7","0.035","100","16.67","rain","","","null","null","null","8.4","92.7","3.2","1"
"","","","","","","","2024-12-11","64","38.8","53.5","64","28.6","51.1","0.701","100","70.83","rain","","","null","null","45.3","21.5","91.9","7.2","1"
"","","","","","","","2024-12-12","46.9","33.1","39.2","40.9","26.7","33.1","0","0","0","","","null","null","null","29.9","15.9","38.1","9.9","5"
"","","","","","","","2024-12-13","39.7","30.1","35.3","35.9","25.4","31.8","0","0","0","","","null","null","null","null","8.5","67.2","9.9","2"
"","","","","","","","2024-12-14","42.8","30.2","35.1","39.8","22.5","29.2","0","0","0","","","null","null","null","null","9.9","60.9","9.9","5"
"","","","","","","","2024-12-15","42.1","32.9","37.5","39.3","26.1","32.7","0.228","100","20.83","rain","","","null","null","null","10.1","90.4","9.2","1"
"","","","","","","","2024-12-16","46.9","40.9","43.7","44.7","35.3","40.6","0.427","100","33.33","rain","","","null","null","null","10.2","100","5.4","2"
"","","","","","","","2024-12-17","63.7","44","54.9","63.7","39.7","54.6","0","0","0","","","null","null","null","21.9","12.6","81.5","9.2","4"
"","","","","","","","2024-12-18","56.8","38.7","48.2","56.8","36.5","47.5","0.102","100","16.67","rain","","","null","null","20.8","13.1","67.1","9.8","3"
"","","","","","","","2024-12-19","48.5","38.4","44.4","48.4","34.3","40.6","0.001","100","4.17","rain","","","null","null","28.9","16.1","74.1","9.9","5"
"","","","","","","","2024-12-20","39.8","37.7","39","36.3","32","33.9","0.021","100","8.33","rain","","","null","null","null","9.9","95.6","9.5","1"
"","","","","","","","2024-12-21","38.9","30.7","36.5","33","19.9","28","0","0","0","","","null","null","null","35.5","23.5","62.3","9.9","5"
"","","","","","","","2024-12-22","34.9","25.7","29.9","27.8","18.3","22","0","0","0","","","null","null","null","18.3","13.6","40.3","9.9","5"
"","","","","","","","2024-12-23","35.8","20.4","28","29.5","12","21.2","0","0","0","","","null","null","null","null","10","41.9","9.9","5"
"","","","","","","","2024-12-24","39.8","29.6","35.2","39.6","21.6","31.5","0.016","100","8.33","rain","snow","","null","null","null","9.1","93","9.8","2"
"","","","","","","","2024-12-25","46.7","37.5","40.5","45.9","34.8","39.4","0","0","0","","","null","null","null","null","6.4","93.7","9.7","2"
"","","","","","","","2024-12-26","40.8","32.9","37.2","40.8","28.6","34.5","0","0","0","","","null","null","null","null","7.5","96.2","9.2","1"
"","","","","","","","2024-12-27","48.7","35.6","41.4","48.7","31.8","39.8","0","0","0","","","null","null","null","null","6.4","93.6","9.4","4"
"","","","","","","","2024-12-28","52.1","42.1","46.5","52.1","39.8","45","0.463","100","79.17","rain","","","null","null","null","10.8","98.3","4.8","1"
"","","","","","","","2024-12-29","66.9","50.2","58.6","66.9","50.2","58.6","0.113","100","33.33","rain","","","null","null","31.7","20.7","93.9","7.7","3"
"","","","","","","","2024-12-30","62.8","44.3","56.2","62.8","41.4","56","0","0","0","","","null","null","null","30.3","20.1","43.6","9.9","5"
"","","","","","","","2024-12-31","62.7","39.2","49.3","62.7","37.1","48.4","0.421","100","12.5","rain","","","null","null","43.6","21.9","64.6","9.5","5"
