"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype","days__preciptype__001","days__preciptype__002","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2021-07-10","82.9","70.7","76.7","83.9","70.7","77","0","0","0","null","","","0","0","20.8","14.5","80.1","9.9","7"
"","","","","","","","2021-07-11","89.8","74.4","81.9","98","74.4","86.1","0","0","0","null","","","0","0","19.7","15.4","80","9.9","7"
"","","","","","","","2021-07-12","91.1","77.9","84.1","102.7","77.9","89.5","0","0","0","null","","","0","0","null","16.6","65.8","9.9","7"
"","","","","","","","2021-07-13","92.8","77.9","85.1","102.8","77.9","90.4","0","0","0","null","","","0","0","25.7","18.8","61.4","9.9","8"
"","","","","","","","2021-07-14","89.9","73.8","81.6","93.8","73.8","83.6","0.005","100","8.33","","rain","","0","0","null","11.3","65.2","9.7","7"
"","","","","","","","2021-07-15","90","71.6","81.6","97.1","71.6","84.5","0","0","0","null","","","0","0","null","13.3","68.1","9.9","7"
"","","","","","","","2021-07-16","92.9","77.6","85.4","97.1","77.6","88.9","0","0","0","null","","","0","0","null","15.3","52.1","9.9","8"
"","","","","","","","2021-07-17","92.9","78.5","84.6","104","78.5","90","0.003","100","4.17","","rain","","0","0","28.4","20","66.4","9.9","8"
"","","","","","","","2021-07-18","83","73.9","78.1","83.4","73.9","78.2","0","0","0","null","","","0","0","28.7","17.1","73","9.9","7"
"","","","","","","","2021-07-19","88.9","72","79.9","89.2","72","80.6","0","0","0","null","","","0","0","null","10.3","73.8","9.9","6"
"","","","","","","","2021-07-20","92.8","72.3","82.4","93.8","72.3","83.4","0","0","0","null","","","0","0","null","10.8","13.6","9.4","6"
"","","","","","","","2021-07-21","88.7","75.3","81.2","93.8","75.3","82.4","0.407","100","8.33","","rain","","0","0","50.6","19.1","41.6","8.8","5"
"","","","","","","","2021-07-22","83.7","68.7","76.2","82","68.7","75.9","0","0","0","null","","","0","0","19.7","13.8","62","9.9","7"
"","","","","","","","2021-07-23","85.7","67.3","76.4","83.7","67.3","75.9","0","0","0","null","","","0","0","null","9.8","65","9.9","7"
"","","","","","","","2021-07-24","85.7","69.2","77.4","87","69.2","77.7","0.015","100","8.33","","rain","","0","0","23","15.5","80.7","9.8","7"
"","","","","","","","2021-07-25","88.3","73.9","80.5","94.8","73.9","83.8","0","0","0","null","","","0","0","23","14.3","86.4","9.9","3"
"","","","","","","","2021-07-26","96","74.6","82.6","98.5","74.6","84.5","0.271","100","8.33","","rain","","0","0","32.3","13.8","75.3","9.6","3"
"","","","","","","","2021-07-27","94.8","72.6","82.7","95.6","72.6","83.6","0.067","100","4.17","","rain","","0","0","null","10.8","40.6","9.8","5"
"","","","","","","","2021-07-28","92.8","75.3","83.1","93.6","75.3","83.9","0.403","100","4.17","","rain","","0","0","19.7","12.4","40.4","9.8","5"
"","","","","","","","2021-07-29","87.1","73.7","79.2","92.8","73.7","81.6","0.207","100","8.33","","rain","","0","0","23","14.1","85.5","9.8","2"
"","","","","","","","2021-07-30","89.6","75.6","82.5","89.7","75.6","82.9","0","0","0","null","","","0","0","25.7","15","54.3","9.9","5"
"","","","","","","","2021-07-31","80.8","69.6","74.7","81.2","69.6","74.7","0","0","0","null","","","0","0","null","11.9","82.8","9.9","5"
"","","","","","","","2021-08-01","80.5","70.8","74.4","82.9","70.8","74.5","0.418","100","45.83","","rain","","0","0","25.3","13.2","92.2","9.3","1"
"","","","","","","","2021-08-02","82.5","66.4","73.9","81.9","66.4","73.9","0","0","0","null","","","0","0","20.8","13.4","38.5","9.9","3"
"","","","","","","","2021-08-03","80.7","67.4","73.8","81","67.4","73.9","0","0","0","null","","","0","0","null","10.1","86.3","9.9","2"
"","","","","","","","2021-08-04","81.8","68.5","74.2","81.4","68.5","74.1","0","0","0","null","","","0","0","24.2","13","60.3","9.9","4"
"","","","","","","","2021-08-05","86.9","66","76.3","85.9","66","76.2","0","0","0","null","","","0","0","null","9.9","49.7","9.9","6"
"","","","","","","","2021-08-06","89.7","70.4","79.5","90.2","70.4","80","0","0","0","null","","","0","0","21.9","14.4","70","9.9","6"
"","","","","","","","2021-08-07","76.8","69.5","72.5","76.8","69.5","72.5","0.256","100","25","","rain","","0","0","null","9.4","92.1","9.8","1"
"","","","","","","","2021-08-08","90.6","68.7","77.9","90.5","68.7","78.4","0","0","0","null","","","0","0","null","11.2","50.9","9.8","6"
"","","","","","","","2021-08-09","90.5","73.5","80.1","98.1","73.5","82.5","0.01","100","8.33","","rain","","0","0","23","15.7","72.6","9.9","3"
"","","","","","","","2021-08-10","92.9","75.8","81.7","103.1","75.8","84.5","0.618","100","8.33","","rain","","0","0","44.7","23.5","54.5","9.8","5"
"","","","","","","","2021-08-11","94.9","74.7","81.3","104.1","74.7","84.2","0.069","100","12.5","","rain","","0","0","34.4","12.6","63.2","9.9","5"
"","","","","","","","2021-08-12","96","73.7","83.8","104.1","73.7","89.1","0","0","0","null","","","0","0","null","15.4","40.4","9.9","5"
"","","","","","","","2021-08-13","96","74.7","84.7","102.5","74.7","89.4","0.1","100","16.67","","rain","","0","0","34.4","15.3","78.2","9.9","5"
"","","","","","","","2021-08-14","91.8","73.7","82.2","98.6","73.7","85.2","0","0","0","null","","","0","0","17.2","10.1","82.8","9.9","4"
"","","","","","","","2021-08-15","82.7","72.8","77.3","83.8","72.8","77.6","2.463","100","33.33","","rain","","0","0","32.2","12.9","92.1","9.3","3"
"","","","","","","","2021-08-16","82.7","73.3","76.8","87.3","73.3","77.1","0.699","100","41.67","","rain","","0","0","21.9","9.9","97.2","9.5","1"
"","","","","","","","2021-08-17","87","72.8","80","96.2","72.8","83.6","0.623","100","20.83","","rain","","0","0","36.7","10","89.6","9.6","1"
"","","","","","","","2021-08-18","87","78.8","82.4","97.3","78.8","87.9","0.326","100","20.83","","rain","","0","0","30.8","20","82.5","9.8","3"
"","","","","","","","2021-08-19","90.9","75.6","82.8","95.8","75.6","85.3","0.024","100","16.67","","rain","","0","0","20.8","12.9","77.1","9.9","4"
"","","","","","","","2021-08-20","83.5","71","77.3","86","71","77.8","2.137","100","37.5","","rain","","0","0","null","13.1","91.8","8.4","3"
"","","","","","","","2021-08-21","85.7","74.4","79.9","90.1","74.4","81.7","0.105","100","12.5","","rain","","0","0","null","9.5","83.8","9.9","1"
"","","","","","","","2021-08-22","82.9","73.6","78.2","87.3","73.6","79.7","0.09","100","8.33","","rain","","0","0","42.5","8.7","68.5","9.9","1"
"","","","","","","","2021-08-23","92.7","73.7","83.3","97.1","73.7","85.9","0.001","100","4.17","","rain","","0","0","22.9","16.5","66.2","9.8","4"
"","","","","","","","2021-08-24","92.6","75.6","83.6","98.2","75.6","86.6","0.019","100","4.17","","rain","","0","0","null","14.4","47.4","9.8","5"
"","","","","","","","2021-08-25","92.5","74.5","83","100.7","74.5","86.5","0.044","100","8.33","","rain","","0","0","19.7","9.8","43.2","9.8","4"
"","","","","","","","2021-08-26","90.2","75.5","80.3","100.2","75.5","83.2","0.516","100","16.67","","rain","","0","0","26.8","14.9","80.7","8.9","6"
"","","","","","","","2021-08-27","91.2","75.3","80.7","101.1","75.3","83.4","0.292","100","12.5","","rain","","0","0","31.7","13.1","56.7","9.1","6"
"","","","","","","","2021-08-28","90.7","75.5","81.8","99.5","75.5","85.2","0.001","100","4.17","","rain","","0","0","null","14","56.5","9","5"
"","","","","","","","2021-08-29","82.9","72.9","77.7","86.9","72.9","78.8","0","0","0","null","","","0","0","null","10.8","88.9","9.7","1"
"","","","","","","","2021-08-30","92.6","74.4","80.6","99.8","74.4","83","0.001","100","4.17","","rain","","0","0","20.8","15.7","63","9.1","7"
"","","","","","","","2021-08-31","85.8","74.5","80.1","90.5","74.5","82.4","0","0","0","null","","","0","0","null","8.7","79.1","9.6","1"
"","","","","","","","2021-09-01","83.6","67.8","76.8","89.2","67.8","77.7","1.177","100","37.5","","rain","","0","0","40.3","24.2","93.1","9.3","1"
"","","","","","","","2021-09-02","78.9","62.8","71","78.9","62.8","71","0.1","100","4.17","","rain","","0","0","32.2","16.7","25.7","9.9","9"
"","","","","","","","2021-09-03","78.8","58.4","69.3","78.8","58.4","69.3","0","0","0","null","","","0","0","null","9.9","19.1","9.7","8"
"","","","","","","","2021-09-04","79.8","62.2","70.4","79.8","62.2","70.4","0","0","0","null","","","0","0","17.2","9.9","53.9","9.9","6"
"","","","","","","","2021-09-05","77.1","68.7","73","77.1","68.7","73","0","0","0","null","","","0","0","null","10","85.7","9.9","1"
"","","","","","","","2021-09-06","85.8","70.9","77.4","84.1","70.9","77","0.025","100","12.5","","rain","","0","0","23","15.5","59.5","9.9","8"
"","","","","","","","2021-09-07","85.8","65.3","74.8","84.7","65.3","74.8","0","0","0","null","","","0","0","19.7","15.1","32.1","9.9","6"
"","","","","","","","2021-09-08","87","67.6","76.3","92.7","67.6","77.7","0","0","0","null","","","0","0","19.7","14.7","48.9","9.9","7"
"","","","","","","","2021-09-09","78.7","68.8","72.8","78.7","68.8","72.8","0.249","100","25","","rain","","0","0","23","14.2","87.5","9.5","1"
"","","","","","","","2021-09-10","76.8","62.8","69.9","76.8","62.8","69.9","0","0","0","null","","","0","0","30.4","16.9","30","9.9","7"
"","","","","","","","2021-09-11","79","60.2","69.7","79","60.2","69.7","0","0","0","null","","","0","0","24.2","12.3","44.9","9.9","3"
"","","","","","","","2021-09-12","84.8","64.6","74.1","86.1","64.6","74.4","0","0","0","null","","","0","0","25.3","17.8","21.3","9.9","5"
"","","","","","","","2021-09-13","89","70.5","79.7","91.9","70.5","80.5","0","0","0","null","","","0","0","19.7","12.7","52.6","9.6","5"
"","","","","","","","2021-09-14","88.8","72.4","79.9","93.5","72.4","82","0","0","0","null","","","0","0","null","10","70.4","8.9","4"
"","","","","","","","2021-09-15","89.8","72.9","79.9","91","72.9","81.2","0","0","0","null","","","0","0","26.4","17.7","71","9.9","5"
"","","","","","","","2021-09-16","82.8","72.8","75.7","86.8","72.8","76.2","0.765","100","29.17","","rain","","0","0","29.8","10","92.9","9.5","2"
"","","","","","","","2021-09-17","80.6","72.9","75.6","84","72.9","75.9","0.014","100","12.5","","rain","","0","0","null","10.8","87.5","9.3","1"
"","","","","","","","2021-09-18","84.8","70.5","75.9","89.4","70.5","77.1","0","0","0","null","","","0","0","null","7.9","59.6","9.1","5"
"","","","","","","","2021-09-19","82.8","70.9","75.8","83.9","70.9","76.1","0","0","0","null","","","0","0","null","12","29","9.8","6"
"","","","","","","","2021-09-20","79.8","63.5","71.5","79.8","63.5","71.5","0","0","0","null","","","0","0","18.3","12.4","65","9.9","6"
"","","","","","","","2021-09-21","80.8","64.8","72.9","82.4","64.8","73.1","0","0","0","null","","","0","0","null","12.4","79.6","9.9","1"
"","","","","","","","2021-09-22","79.9","71.7","75.1","79.9","71.7","75.1","0.357","100","37.5","","rain","","0","0","41.4","20.2","91.7","9.6","1"
"","","","","","","","2021-09-23","75.7","61.8","70.2","75.7","61.8","70.2","1.223","100","37.5","","rain","","0","0","30.3","20.7","89.6","8.4","4"
"","","","","","","","2021-09-24","74.7","55.5","65.2","74.7","55.5","65.2","0","0","0","null","","","0","0","21.9","14.3","21.1","9.9","6"
"","","","","","","","2021-09-25","75.6","56.7","66","75.6","56.7","66","0","0","0","null","","","0","0","null","10.7","44.9","9.9","3"
"","","","","","","","2021-09-26","76.6","59.7","68","76.6","59.7","68","0","0","0","null","","","0","0","25.7","17.9","30.5","9.9","5"
"","","","","","","","2021-09-27","79","57.3","67.9","79","57.3","67.9","0","0","0","null","","","0","0","21.9","15.6","23.4","9.9","7"
"","","","","","","","2021-09-28","81.6","62.6","72.4","82.3","62.6","72.5","0","0","0","null","","","0","0","null","12.1","53.6","9.9","1"
"","","","","","","","2021-09-29","72.9","60.8","66.7","72.9","60.8","66.7","0","0","0","null","","","0","0","19.7","15","46.8","9.9","7"
"","","","","","","","2021-09-30","74.7","55.4","64.7","74.7","55.4","64.7","0","0","0","null","","","0","0","18.3","13.1","24.7","9.9","6"
"","","","","","","","2021-10-01","72.9","54.6","63.6","72.9","54.6","63.6","0","0","0","null","","","0","0","null","8.6","25","9.9","7"
"","","","","","","","2021-10-02","78.2","56.3","66.4","78.2","56.3","66.4","0","0","0","null","","","0","0","null","10.8","53.1","9.9","4"
"","","","","","","","2021-10-03","82.2","62.5","71.4","83.7","62.5","71.7","0","0","0","null","","","0","0","null","13.2","65.6","8.7","6"
"","","","","","","","2021-10-04","82.2","69.9","74.8","83.9","69.9","75.2","0","0","0","null","","","0","0","null","10.9","84.7","9.9","6"
"","","","","","","","2021-10-05","82.8","68.6","73.2","85","68.6","73.6","0.001","100","4.17","","rain","","0","0","null","16.6","76.2","9.3","5"
"","","","","","","","2021-10-06","71.8","67.6","69.7","71.8","67.6","69.7","0.023","100","12.5","","rain","","0","0","null","10","97.9","8","0"
"","","","","","","","2021-10-07","78.6","64.8","70","78.6","64.8","70","0","0","0","null","","","0","0","null","7.6","85.6","9.9","6"
"","","","","","","","2021-10-08","77","66","70.9","77","66","70.9","0","0","0","null","","","0","0","null","7.8","84.8","9.9","1"
"","","","","","","","2021-10-09","73.1","64.7","69","73.1","64.7","69","0","0","0","null","","","0","0","18.3","13.3","92.1","9.9","1"
"","","","","","","","2021-10-10","72.9","64.9","68.6","72.9","64.9","68.6","0.043","100","20.83","","rain","","0","0","null","16.1","99.1","8.7","1"
"","","","","","","","2021-10-11","68.9","64.8","67.1","68.9","64.8","67.1","0.001","100","4.17","","rain","","0","0","null","13.2","98.9","9.7","1"
"","","","","","","","2021-10-12","71.7","64","67.5","71.7","64","67.5","0.055","100","12.5","","rain","","0","0","null","8.8","98.4","8.8","1"
"","","","","","","","2021-10-13","73.8","65.7","69.1","73.8","65.7","69.1","0.001","100","4.17","","rain","","0","0","null","7.8","92.4","9.3","1"
"","","","","","","","2021-10-14","80.7","62","70.5","81.2","62","70.6","0","0","0","null","","","0","0","19.7","9.1","60.2","9","5"
"","","","","","","","2021-10-15","80.1","64.2","70.6","81.8","64.2","70.6","0","0","0","null","","","0","0","null","9","66.5","9.9","6"
"","","","","","","","2021-10-16","80.8","58.6","68","82.7","58.6","68.1","0.289","100","16.67","","rain","","0","0","33","18.2","69","9.3","2"
"","","","","","","","2021-10-17","64.8","52.6","58.1","64.8","52.6","58.1","0","0","0","null","","","0","0","31.8","19.2","47.4","9.9","3"
"","","","","","","","2021-10-18","69","47.5","58","69","43.9","57.6","0","0","0","null","","","0","0","32","20.6","22","9.9","7"
"","","","","","","","2021-10-19","73.8","47.2","60.2","73.8","44.9","60.1","0","0","0","null","","","0","0","24.2","13.2","0","9.9","7"
"","","","","","","","2021-10-20","76.9","53.9","64.9","76.9","53.9","64.9","0","0","0","null","","","0","0","19.7","12.8","20","9.9","7"
"","","","","","","","2021-10-21","74","52.4","63.7","74","52.4","63.7","0","0","0","null","","","0","0","20.8","11.6","27.7","9.9","7"
"","","","","","","","2021-10-22","69.8","58.5","65.4","69.8","58.5","65.4","0","0","0","null","","","0","0","21.9","13.7","64.7","9.9","6"
"","","","","","","","2021-10-23","67.7","54.6","60.6","67.7","54.6","60.6","0","0","0","null","","","0","0","23","11.1","78","9.9","3"
"","","","","","","","2021-10-24","69.9","54.6","61.2","69.9","54.6","61.2","0","0","0","null","","","0","0","null","11.1","80.4","9.9","4"
"","","","","","","","2021-10-25","79.9","61.8","67.5","79.9","61.8","67.5","1.315","100","25","","rain","","0","0","45.9","14.4","85.3","8.9","6"
"","","","","","","","2021-10-26","65.8","53.8","60.1","65.8","53.8","60.1","0.308","100","12.5","","rain","","0","0","42.6","25.6","85.3","9.7","5"
"","","","","","","","2021-10-27","70.9","52.9","60.4","70.9","52.9","60.4","0","0","0","null","","","0","0","33.8","21.4","53.1","9.9","6"
"","","","","","","","2021-10-28","67.7","51.5","59.2","67.7","51.5","59.2","0","0","0","null","","","0","0","null","11.1","60.5","9.9","3"
"","","","","","","","2021-10-29","61.9","56.8","59.4","61.9","56.8","59.4","1.234","100","75","","rain","","0","0","36.9","21.5","99.8","6.8","0"
"","","","","","","","2021-10-30","62.7","55.7","59","62.7","55.7","59","0.074","100","20.83","","rain","","0","0","null","14.4","91.6","9.4","1"
"","","","","","","","2021-10-31","67.8","52","58.4","67.8","52","58.4","0","0","0","null","","","0","0","28.3","16.9","69.8","9.7","3"
"","","","","","","","2021-11-01","61.9","50.2","56.2","61.9","50.2","56.2","0","0","0","null","","","0","0","24.2","16.6","34.1","9.9","6"
"","","","","","","","2021-11-02","51.6","45.7","48.8","51.6","43.5","47.4","0.107","100","29.17","","rain","","0","0","null","12","87.9","9.8","1"
"","","","","","","","2021-11-03","52.9","37.8","45.9","52.9","36","43.8","0","0","0","null","","","0","0","20.8","14.8","37.7","9.9","6"
"","","","","","","","2021-11-04","53.6","38.5","45.6","53.6","33.7","43.9","0","0","0","null","","","0","0","null","6.5","83.2","9.9","3"
"","","","","","","","2021-11-05","55","35.3","44.9","55","29.2","42.6","0","0","0","null","","","0","0","null","12.3","50","9.9","6"
"","","","","","","","2021-11-06","56.8","33.9","45.4","56.8","27.3","43","0","0","0","null","","","0","0","null","11.3","72.7","9.9","5"
"","","","","","","","2021-11-07","59.8","38.6","48.1","59.8","33.5","45.7","0","0","0","null","","","0","0","null","12.2","73.8","9.9","6"
"","","","","","","","2021-11-08","69.9","43.2","54.6","69.9","38.2","53.1","0","0","0","null","","","0","0","17.2","12.3","16.1","9.9","6"
"","","","","","","","2021-11-09","71.4","42.7","55.7","71.4","42.7","55.6","0","0","0","null","","","0","0","null","9.7","21","9.9","6"
"","","","","","","","2021-11-10","72","49.3","59.9","72","48.7","59.9","0","0","0","null","","","0","0","null","14.5","32.1","9.9","5"
"","","","","","","","2021-11-11","68","47.5","57.8","68","44","57.1","0","0","0","null","","","0","0","null","14.8","62","9.5","3"
"","","","","","","","2021-11-12","64.9","50.3","59.4","64.9","50.3","59.4","0.604","100","33.33","","rain","","0","0","29.7","16","58.4","8.9","6"
"","","","","","","","2021-11-13","53","39.5","47.9","53","35.5","45.9","0.011","100","4.17","","rain","","0","0","33.8","16.8","42","9.8","4"
"","","","","","","","2021-11-14","47.8","33.6","42.4","43.7","27.6","37.8","0","0","0","null","","","0","0","23.8","13.9","66.4","9.9","4"
"","","","","","","","2021-11-15","51.1","39.8","45.5","51.1","35.1","40.9","0","0","0","null","","","0","0","33.5","20.3","65.8","9.9","3"
"","","","","","","","2021-11-16","53.9","36.8","45.3","53.9","32.3","43.4","0","0","0","null","","","0","0","null","8.8","63.8","9.9","5"
"","","","","","","","2021-11-17","64.1","39.7","50.2","64.1","35.6","49.3","0","0","0","null","","","0","0","null","9.2","48.9","9.9","5"
"","","","","","","","2021-11-18","74","48.7","60.2","74","41.8","59.8","0.061","100","12.5","","rain","","0","0","38.2","21.2","49.2","9.9","5"
"","","","","","","","2021-11-19","47.8","38.4","43.9","42","32.3","37.4","0","0","0","null","","","0","0","33.8","22.5","30","9.9","6"
"","","","","","","","2021-11-20","48.7","32.4","40.5","45","27.4","37.7","0","0","0","null","","","0","0","null","10.9","57.8","9.9","2"
"","","","","","","","2021-11-21","53","37.4","45.8","53","34.7","44.6","0","0","0","null","","","0","0","null","10.2","81.6","9.9","2"
"","","","","","","","2021-11-22","53.1","37.9","47.3","53.1","28.9","43.8","0.073","100","25","","rain","","0","0","34.4","21.9","84.6","9.9","2"
"","","","","","","","2021-11-23","44.8","33","38.4","37.4","24.4","31.2","0","0","0","null","","","0","0","29.8","17.2","31.9","9.9","5"
"","","","","","","","2021-11-24","48.7","30.3","39.5","47.7","24.5","36.5","0","0","0","null","","","0","0","null","9.6","29","9.9","5"
"","","","","","","","2021-11-25","57.1","34.6","44.6","57.1","29.7","42.6","0","0","0","null","","","0","0","null","8.7","79.6","9.9","3"
"","","","","","","","2021-11-26","48.5","35.7","43.1","46.7","26.8","36.5","0.088","100","12.5","","rain","","0","0","41.8","23.7","78.7","9.6","5"
"","","","","","","","2021-11-27","44.7","33.8","39","40.2","23.8","32.5","0","0","0","null","","","0","0","28.3","16.4","70.7","9.9","5"
"","","","","","","","2021-11-28","55.3","37.3","45.9","55.3","34.3","43.4","0","0","0","null","","","0","0","18.3","11.1","67.4","9.9","5"
"","","","","","","","2021-11-29","46.8","34.3","41.6","41.2","30.3","35.5","0","0","0","null","","","0","0","35","21.7","55.5","9.9","3"
"","","","","","","","2021-11-30","50.1","34.5","40.7","50.1","29.2","37.6","0","0","0","null","","","0","0","null","13.7","71.6","9.9","3"
"","","","","","","","2021-12-01","56.9","32.5","44.8","56.9","29.5","43.6","0","0","0","null","","","0","0","null","9.1","53.3","9.9","5"
"","","","","","","","2021-12-02","64.1","43.9","55","64.1","39.9","53.9","0","0","0","null","","","0","0","25.3","16.6","87.2","9.9","2"
"","","","","","","","2021-12-03","61.8","44.5","50.7","61.8","39.9","49.4","0","0","0","null","","","0","0","36.9","22.6","71.1","9.9","1"
"","","","","","","","2021-12-04","57.9","41.6","48.6","57.9","38.8","47.8","0","0","0","null","","","0","0","null","9","81.6","9.9","4"
"","","","","","","","2021-12-05","52","36.5","45.6","52","30.6","44.4","0","0","0","null","","","0","0","null","8.6","64.7","9.9","1"
"","","","","","","","2021-12-06","69.7","44.5","55.1","69.7","39.7","53.4","0","0","0","null","","","0","0","51.2","29.8","87.5","9.9","2"
"","","","","","","","2021-12-07","44","35.3","39.1","39.6","29.3","34.1","0","0","0","null","","","0","0","31.3","20.8","69.3","9.9","4"
"","","","","","","","2021-12-08","42.9","36.5","39.6","40.8","31.4","35.7","0","0","0","null","","","0","0","26.4","18.8","82.9","9.9","3"
"","","","","","","","2021-12-09","42.9","31.1","38","40.3","24","33.3","0","0","0","null","","","0","0","null","12.2","76.3","9.9","2"
"","","","","","","","2021-12-10","53.2","38.5","46.1","53.2","31.5","43.4","0.013","100","8.33","","rain","","0","0","null","10.8","96.6","9.9","3"
"","","","","","","","2021-12-11","69.1","47.8","58.6","69.1","45.9","58.3","0.165","100","20.83","","rain","","0","0","42","23.9","98.8","9.3","1"
"","","","","","","","2021-12-12","51","38.9","45.2","51","34.6","41.1","0","0","0","null","","","0","0","45.6","19.7","33.2","9.9","5"
"","","","","","","","2021-12-13","51.5","32.7","41.2","51.5","28.3","38.7","0","0","0","null","","","0","0","null","9.7","38.4","9.9","5"
"","","","","","","","2021-12-14","59.8","34.7","45.7","59.8","34.7","45.1","0","0","0","null","","","0","0","null","7.8","48.6","9.9","5"
"","","","","","","","2021-12-15","57.8","36.3","46.7","57.8","32.7","45.6","0","0","0","null","","","0","0","null","6.7","62.8","9.9","4"
"","","","","","","","2021-12-16","66.9","45.6","55.3","66.9","41.1","53.7","0","0","0","null","","","0","0","23","14.5","71.4","9.9","5"
"","","","","","","","2021-12-17","64.8","54.8","59","64.8","54.8","59","0","0","0","null","","","0","0","null","12.2","93","9.9","4"
"","","","","","","","2021-12-18","55.3","49.9","52.3","55.3","46.4","52.2","0","0","0","null","","","0","0","null","9.7","99.2","9.8","1"
"","","","","","","","2021-12-19","56","34.5","45.3","56","26","39.2","0","0","0","null","","","0","0","36.2","23.7","76.6","9.7","2"
"","","","","","","","2021-12-20","41","27.7","34","39.8","19.9","28.1","0","0","0","null","","","0","0","null","10","20.1","9.9","5"
"","","","","","","","2021-12-21","42.9","29.4","36.4","38.7","24.2","33.5","0.062","100","12.5","","rain","","0","0","null","7.7","93","8.6","1"
"","","","","","","","2021-12-22","50.9","34.7","41.5","50.9","26.1","36","0.21","100","41.67","","rain","","0","0","34.7","22.4","49.3","8.2","5"
"","","","","","","","2021-12-23","42","29.1","35.2","39.2","21.9","29.4","0.058","100","8.33","","rain","","0","0","null","13.2","24.4","9.9","4"
"","","","","","","","2021-12-24","53.9","38.6","45.9","53.9","30.2","42.7","0","0","0","null","","","0","0","24.2","15.6","79.5","9.9","4"
"","","","","","","","2021-12-25","66.9","48.8","57.5","66.9","45.4","57.2","0.076","100","8.33","","rain","","0","0","31.1","13.9","87.7","9.9","4"
"","","","","","","","2021-12-26","61.9","45.8","54.8","61.9","40.4","54","0","0","0","null","","","0","0","null","13.5","21","9.9","5"
"","","","","","","","2021-12-27","42.9","39.4","41","40.8","34.1","37.4","0","0","0","null","","","0","0","null","11.1","88.8","9.9","0"
"","","","","","","","2021-12-28","56.9","38.5","47.9","56.9","35","46.9","0","0","0","null","","","0","0","null","10.8","95.2","9.9","2"
"","","","","","","","2021-12-29","53.8","47.8","50.2","53.8","45.4","49.2","0.11","100","16.67","","rain","","0","0","null","9.9","97.6","9.4","1"
"","","","","","","","2021-12-30","53.9","47","50.4","53.9","44.4","49.7","0.152","100","29.17","","rain","","0","0","null","7.6","100","5.3","1"
"","","","","","","","2021-12-31","57.9","50.1","53.2","57.9","50.1","53.2","0.041","100","12.5","","rain","","0","0","null","11","96.3","7.6","2"
