"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"","","","","","","","2012-07-09","85.7","73.6","79.5","86.1","73.6","80.2","0.911","100","33.33","rain","","","0","0","null","15.5","92.3","8.9","null"
"","","","","","","","2012-07-10","89.1","73.3","80.7","90.5","73.3","81.5","0.535","100","8.33","rain","","","0","0","41.4","16.8","84.9","9.7","null"
"","","","","","","","2012-07-11","87.8","72.8","79.8","87.4","72.8","80","0.006","100","4.17","rain","","","0","0","null","10.2","86.3","9.9","null"
"","","","","","","","2012-07-12","87.3","71","79.9","86.2","71","79.7","0","0","0","","","null","0","0","null","9.8","77.7","9.9","null"
"","","","","","","","2012-07-13","87.7","74.7","81.1","87","74.7","81.1","0","0","0","","","null","0","0","null","9","93.3","9.9","null"
"","","","","","","","2012-07-14","87.2","71.3","79.1","92.2","71.3","80.8","0.09","100","12.5","rain","","","0","0","null","15.2","92.8","9.8","null"
"","","","","","","","2012-07-15","96.1","76.5","82.8","100.2","76.5","85.4","0.02","100","8.33","rain","","","0","0","32.1","13.9","87.7","9.9","null"
"","","","","","","","2012-07-16","93.3","75.4","84.4","99","75.4","88.2","0.022","100","8.33","rain","","","0","0","33","12.1","68.6","9.9","null"
"","","","","","","","2012-07-17","100","76.6","88.9","101.8","76.6","91.6","0","0","0","","","null","0","0","17.2","10.2","72.6","9.8","null"
"","","","","","","","2012-07-18","100.6","79.7","87.4","108","79.7","91.9","0","0","0","","","null","0","0","38.2","24.5","74.8","9.6","null"
"","","","","","","","2012-07-19","93.4","75.4","85.7","97.6","75.4","89.3","0.181","100","4.17","rain","","","0","0","39.8","10.9","78.6","9.9","null"
"","","","","","","","2012-07-20","80.5","71.1","76","84","71.1","76.3","0.427","100","41.67","rain","","","0","0","48.3","16","97.8","9.5","null"
"","","","","","","","2012-07-21","71","67.7","69.3","71","67.7","69.3","0.222","100","45.83","rain","","","0","0","null","13.1","100","7.4","null"
"","","","","","","","2012-07-22","82","69.7","75.2","85.7","69.7","75.9","0","0","0","","","null","0","0","null","8.7","94.2","9.9","null"
"","","","","","","","2012-07-23","89.5","75","82.1","94.4","75","84.7","0","0","0","","","null","0","0","null","9.8","82.7","9.5","null"
"","","","","","","","2012-07-24","91.5","74.7","83.1","98.5","74.7","86.4","0","0","0","","","null","0","0","24.9","13.8","65.1","9.7","null"
"","","","","","","","2012-07-25","87.8","72.7","80.7","85.3","72.7","80","0","0","0","","","null","0","0","20.8","13.4","30.2","9.9","null"
"","","","","","","","2012-07-26","99.9","74.4","85.3","107.5","74.4","89.7","0.002","100","4.17","rain","","","0","0","40.6","16.7","49.2","9.2","null"
"","","","","","","","2012-07-27","93.2","77.7","85.5","98.8","77.7","88.4","0.002","100","4.17","rain","","","0","0","20.8","14.3","70.1","9.8","null"
"","","","","","","","2012-07-28","94.8","74.6","84.2","95.4","74.6","86.5","0.28","100","12.5","rain","","","0","0","41.4","12","57.9","9.9","null"
"","","","","","","","2012-07-29","88.8","71.6","80.2","89.7","71.6","81.1","0","0","0","","","null","0","0","null","13.2","47.7","9.9","null"
"","","","","","","","2012-07-30","87.7","74.3","80.8","90.4","74.3","82.5","0","0","0","","","null","0","0","21.9","16.4","66","9.5","null"
"","","","","","","","2012-07-31","89","73.3","79.9","92.9","73.3","81.2","0.028","100","4.17","rain","","","0","0","19.5","11.3","73.8","9.8","null"
"","","","","","","","2012-08-01","89.2","72.9","79.9","92.3","72.9","81.5","0.001","100","4.17","rain","","","0","0","null","11","83.7","9.9","null"
"","","","","","","","2012-08-02","92.7","74.8","83","97.2","74.8","86.1","0.014","100","8.33","rain","","","0","0","18.3","18.1","43.6","9.9","null"
"","","","","","","","2012-08-03","94.5","74.6","84.2","99.9","74.6","87.9","0","0","0","","","null","0","0","null","12.3","65.8","9.8","null"
"","","","","","","","2012-08-04","96","78.5","86.8","100","78.5","91.2","0","0","0","","","null","0","0","26.4","16.5","45.1","9.8","null"
"","","","","","","","2012-08-05","96.1","78.4","85","102.9","78.4","88.5","0.032","100","8.33","rain","","","0","0","33.3","21.5","64.2","9.9","null"
"","","","","","","","2012-08-06","90.7","78.5","83","92.6","78.5","84.9","0.018","100","4.17","rain","","","0","0","18.3","8.8","87.3","9.9","null"
"","","","","","","","2012-08-07","89.2","76.6","81.6","92.4","76.6","83.8","0","0","0","","","null","0","0","null","10.8","88.5","9.1","null"
"","","","","","","","2012-08-08","90.8","76.5","82.7","93.8","76.5","85.2","0","0","0","","","null","0","0","null","11.1","84.8","9.7","null"
"","","","","","","","2012-08-09","94.4","74.9","83.8","97.1","74.9","85.3","0.021","100","8.33","rain","","","0","0","24.2","17.9","67.5","8.9","null"
"","","","","","","","2012-08-10","87.4","71.7","79.8","91.1","71.7","81.4","0.594","100","25","rain","","","0","0","25.3","17.5","86.5","9.6","null"
"","","","","","","","2012-08-11","87.6","71.1","78.5","90.1","71.1","79.4","0.13","100","25","rain","","","0","0","33.3","14.5","85","9.7","null"
"","","","","","","","2012-08-12","87.4","71.4","78.4","85.9","71.4","78.2","0","0","0","","","null","0","0","null","9.2","80","9.9","null"
"","","","","","","","2012-08-13","89.2","71.3","80.1","88.1","71.3","80.1","0","0","0","","","null","0","0","null","13.4","79.4","9.9","null"
"","","","","","","","2012-08-14","89","73.1","80.7","91.8","73.1","82.2","0.202","100","8.33","rain","","","0","0","null","11.1","82.9","9.2","null"
"","","","","","","","2012-08-15","85.7","73","79.3","87.3","73","80.2","0","0","0","","","null","0","0","null","12.5","72","9.9","null"
"","","","","","","","2012-08-16","89.4","69.3","80","87.7","69.3","79.6","0","0","0","","","null","0","0","21.9","13.2","15.1","9.8","null"
"","","","","","","","2012-08-17","92.7","71","80.8","92.9","71","81","0.001","100","4.17","rain","","","0","0","28.4","19","55.9","9.6","null"
"","","","","","","","2012-08-18","84.2","69.5","76.6","83.2","69.5","76.3","0.157","100","16.67","rain","","","0","0","17.2","10.9","67.2","9.5","null"
"","","","","","","","2012-08-19","76.8","69.5","72.7","76.8","69.5","72.7","0.323","100","20.83","rain","","","0","0","null","7.7","91.3","9.3","null"
"","","","","","","","2012-08-20","80.3","69","73","81.6","69","73.1","0.005","100","8.33","rain","","","0","0","null","11.1","93.8","9.8","null"
"","","","","","","","2012-08-21","84.1","65.7","73.8","83.1","65.7","73.7","0.351","100","12.5","rain","","","0","0","null","10.8","77.2","8.9","null"
"","","","","","","","2012-08-22","84.3","67.4","75.2","85","67.4","75.4","0.487","100","8.33","rain","","","0","0","36.9","20.2","69.7","9.3","null"
"","","","","","","","2012-08-23","88.7","69.5","77.9","88.6","69.5","78.2","0","0","0","","","null","0","0","null","9","69.6","8.5","null"
"","","","","","","","2012-08-24","87.4","71","78.6","87.3","71","78.9","0","0","0","","","null","0","0","null","8.8","89.9","9.7","null"
"","","","","","","","2012-08-25","80.1","71.3","75.2","81.8","71.3","75.2","0.082","100","20.83","rain","","","0","0","28.9","18.2","94.4","9.7","null"
"","","","","","","","2012-08-26","82.4","71","74.3","87.1","71","74.8","0.307","100","50","rain","","","0","0","21.9","14.2","91.2","9.8","null"
"","","","","","","","2012-08-27","87.6","70.9","78.4","91.7","70.9","80","0.049","100","4.17","rain","","","0","0","18.3","12.4","74.5","9.9","null"
"","","","","","","","2012-08-28","90.9","74.8","81.1","91.5","74.8","81.4","0.029","100","4.17","rain","","","0","0","23","15.3","56.6","9.9","null"
"","","","","","","","2012-08-29","85.4","69","77","84.2","69","76.9","0","0","0","","","null","0","0","null","9","36.2","9.9","null"
"","","","","","","","2012-08-30","88.8","69.2","78.6","89.4","69.2","78.9","0","0","0","","","null","0","0","17.2","8.3","43.9","9.9","null"
"","","","","","","","2012-08-31","96.5","72.9","84.2","95.6","72.9","84.6","0.006","100","4.17","rain","","","0","0","21.9","13.5","20.4","8.8","null"
"","","","","","","","2012-09-01","93.2","73.5","83.7","97.8","73.5","86.8","1.495","100","12.5","rain","","","0","0","43.6","11.2","88.3","9.8","null"
"","","","","","","","2012-09-02","83.7","74.4","78.3","88.9","74.4","80.1","0.005","100","16.67","rain","","","0","0","null","6.6","88.9","9.5","null"
"","","","","","","","2012-09-03","83.8","74.7","79.1","88.9","74.7","81","0.047","100","4.17","rain","","","0","0","null","12.3","89.2","9.7","null"
"","","","","","","","2012-09-04","87.8","75.1","80.9","94.1","75.1","84","0","0","0","","","null","0","0","26.4","19.2","91.7","9.8","null"
"","","","","","","","2012-09-05","88.7","78.7","81.9","95.7","78.7","85.6","0.02","100","8.33","rain","","","0","0","20.8","12.9","86.8","9.8","null"
"","","","","","","","2012-09-06","83.6","73.1","78.2","88","73.1","79.2","0.233","100","12.5","rain","","","0","0","18.3","10","73.2","9.2","null"
"","","","","","","","2012-09-07","87.8","71","78.7","93.8","71","80.7","0","0","0","","","null","0","0","null","13.5","16.2","9.9","null"
"","","","","","","","2012-09-08","89.2","65.9","76.1","94.1","65.9","77.2","0.544","100","16.67","rain","","","0","0","57.2","21.1","86.9","9.1","null"
"","","","","","","","2012-09-09","80","62","70.5","80","62","70.5","0","0","0","","","null","0","0","19.5","12.5","43.8","9.9","null"
"","","","","","","","2012-09-10","75.3","60.3","68","75.3","60.3","68","0","0","0","","","null","0","0","19.5","15.6","20.7","9.9","null"
"","","","","","","","2012-09-11","78.2","56.2","67.2","78.2","56.2","67.2","0","0","0","","","null","0","0","null","7.5","20.5","9.9","null"
"","","","","","","","2012-09-12","80","59.4","69","80","59.4","69","0","0","0","","","null","0","0","null","12.1","11.9","9.9","null"
"","","","","","","","2012-09-13","80.4","59.9","70.3","80.4","59.9","70.3","0.006","100","4.17","rain","","","0","0","null","9.6","9.7","9.9","null"
"","","","","","","","2012-09-14","80.7","63.3","72.2","81.5","63.3","72.3","0","0","0","","","null","0","0","null","8.8","62.2","9.9","null"
"","","","","","","","2012-09-15","76.8","64.5","70.5","76.8","64.5","70.5","0","0","0","","","null","0","0","27.2","21.6","63.8","9.9","null"
"","","","","","","","2012-09-16","75.3","59.6","67.4","75.3","59.6","67.4","0","0","0","","","null","0","0","null","6.8","69.6","9.9","null"
"","","","","","","","2012-09-17","73.6","58.1","67.2","73.6","58.1","67.2","0","0","0","","","null","0","0","null","11.1","71.8","9.9","null"
"","","","","","","","2012-09-18","79.9","69.3","72.5","79.9","69.3","72.5","1.128","100","62.5","rain","","","0","0","41.4","28.3","99.5","9.1","null"
"","","","","","","","2012-09-19","71.4","60","65.5","71.4","60","65.5","0.002","100","8.33","rain","","","0","0","29.4","18.6","71","9.8","null"
"","","","","","","","2012-09-20","74.8","54.4","64.3","74.8","54.4","64.3","0","0","0","","","null","0","0","null","9.7","63.8","9.9","null"
"","","","","","","","2012-09-21","78.7","59.6","69","78.7","59.6","69","0","0","0","","","null","0","0","null","12.4","25.9","9.9","null"
"","","","","","","","2012-09-22","83.9","66","74.1","84.6","66","74.3","0","0","0","","","null","0","0","23.8","14.4","39.5","9.9","null"
"","","","","","","","2012-09-23","71","55.5","63.5","71","55.5","63.5","0","0","0","","","null","0","0","27","15.4","26","9.9","null"
"","","","","","","","2012-09-24","69.2","55.3","61.6","69.2","55.3","61.6","0","0","0","","","null","0","0","18.3","12.5","49.1","9.9","null"
"","","","","","","","2012-09-25","75.3","53.1","64.4","75.3","53.1","64.4","0.001","100","4.17","rain","","","0","0","20.8","13.7","36.4","9.9","null"
"","","","","","","","2012-09-26","82.7","64.5","73","83","64.5","73.1","0.001","100","4.17","rain","","","0","0","24.2","13.7","76.7","9.9","null"
"","","","","","","","2012-09-27","84.3","66.1","74.2","84.4","66.1","74.3","0.144","100","8.33","rain","","","0","0","null","13.2","84","9.5","null"
"","","","","","","","2012-09-28","78.7","66.1","71.4","78.7","66.1","71.4","0.642","100","50","rain","","","0","0","19.5","12","94.4","8.8","null"
"","","","","","","","2012-09-29","70.9","58.8","64.3","70.9","58.8","64.3","0","0","0","","","null","0","0","17.2","14.1","77.4","9.9","null"
"","","","","","","","2012-09-30","73.1","54.5","62.8","73.1","54.5","62.8","0","0","0","","","null","0","0","32.2","18","62.9","9.9","null"
"","","","","","","","2012-10-01","71","53.5","62.2","71","53.5","62.2","0","0","0","","","null","0","0","null","10","71.2","9.9","null"
"","","","","","","","2012-10-02","71.6","64.3","68.4","71.6","64.3","68.4","0.38","100","29.17","rain","","","0","0","null","7.7","100","5.3","null"
"","","","","","","","2012-10-03","80.7","69.8","74.6","83.3","69.8","74.9","0.001","100","4.17","rain","","","0","0","null","7.9","93.6","6.6","null"
"","","","","","","","2012-10-04","80.1","70.3","74.8","81.9","70.3","74.9","0.012","100","8.33","rain","","","0","0","null","13.3","71","9.5","null"
"","","","","","","","2012-10-05","81.9","61.8","70.9","81.1","61.8","70.8","0","0","0","","","null","0","0","null","10.8","14.3","9.8","null"
"","","","","","","","2012-10-06","78.4","55.2","65.9","78.4","55.2","65.9","0","0","0","","","null","0","0","30.1","21.4","45.7","9.9","null"
"","","","","","","","2012-10-07","54.9","49.7","53","54.9","47.6","52.9","0.117","100","29.17","rain","","","0","0","null","9.5","83.5","9.4","null"
"","","","","","","","2012-10-08","53.6","44.3","49.8","53.6","41","48.2","0.037","100","8.33","rain","","","0","0","null","10.8","75.7","9.7","null"
"","","","","","","","2012-10-09","62.4","47.8","55.2","62.4","43.1","53.9","0.101","100","20.83","rain","","","0","0","null","10.8","99.1","9.4","null"
"","","","","","","","2012-10-10","69.6","56.8","62","69.6","56.8","62","0.002","100","8.33","rain","","","0","0","31.5","23.1","71.6","8.8","null"
"","","","","","","","2012-10-11","62.1","48.2","54.7","62.1","43.9","54","0","0","0","","","null","0","0","25","15.5","3","9.9","null"
"","","","","","","","2012-10-12","65.9","45.9","54.8","65.9","44.8","54.6","0","0","0","","","null","0","0","31.4","19.5","23.9","9.9","null"
"","","","","","","","2012-10-13","60.3","41.7","50.4","60.3","36.8","48.9","0","0","0","","","null","0","0","null","8.5","35.9","9.9","null"
"","","","","","","","2012-10-14","75.2","51.5","62.1","75.2","51.5","62.1","0","0","0","","","null","0","0","30.4","18","57.2","9.9","null"
"","","","","","","","2012-10-15","71.3","60.1","66.7","71.3","60.1","66.7","0.064","100","25","rain","","","0","0","24.2","15.8","93.1","9.7","null"
"","","","","","","","2012-10-16","64.1","51","57.7","64.1","51","57.7","0","0","0","","","null","0","0","23","16.7","44","9.8","null"
"","","","","","","","2012-10-17","67.9","47.4","56.2","67.9","45.7","56.2","0","0","0","","","null","0","0","null","9.9","48.2","9.8","null"
"","","","","","","","2012-10-18","71.1","53","62.1","71.1","53","62.1","0","0","0","","","null","0","0","23","14.8","62.3","9.9","null"
"","","","","","","","2012-10-19","74.9","60","66.4","74.9","60","66.4","0.257","100","16.67","rain","","","0","0","30","13.3","81.9","9.4","null"
"","","","","","","","2012-10-20","66.4","51.2","59.2","66.4","51.2","59.2","0.001","100","4.17","rain","","","0","0","18.3","11.1","42.3","9.8","null"
"","","","","","","","2012-10-21","66.3","48.4","57.1","66.3","45.3","56.9","0","0","0","","","null","0","0","19.5","13.8","18.5","9.9","null"
"","","","","","","","2012-10-22","72.9","47.8","59","72.9","47.8","59","0","0","0","","","null","0","0","null","7.7","5.9","9.8","null"
"","","","","","","","2012-10-23","77.2","51.5","64.3","77.2","51.5","64.3","0","0","0","","","null","0","0","null","8.7","68.5","9.9","null"
"","","","","","","","2012-10-24","82.5","58.6","68.2","80.9","58.6","68.1","0.003","100","4.17","rain","","","0","0","null","9.4","84.1","9.9","null"
"","","","","","","","2012-10-25","71","62","65.1","71","62","65.1","0","0","0","","","null","0","0","null","7.9","67.8","7.1","null"
"","","","","","","","2012-10-26","70.9","62.4","64.8","70.9","62.4","64.8","0","0","0","","","null","0","0","null","7.9","97.6","8.5","null"
"","","","","","","","2012-10-27","69.6","58.7","63.1","69.6","58.7","63.1","0","0","0","","","null","0","0","null","12.2","86.4","9.9","null"
"","","","","","","","2012-10-28","62","53.6","58.8","62","53.6","58.8","0.33","100","20.83","rain","","","0","0","32.6","21.8","98","9.4","null"
"","","","","","","","2012-10-29","55","47.8","51.3","55","38","48.4","5.927","100","100","rain","","","0","0","59.4","37.7","100","5.1","null"
"","","","","","","","2012-10-30","46.6","42.2","43.2","39.8","34","36.7","1.039","100","87.5","rain","","","0","0","42.1","23","99.5","8.4","null"
"","","","","","","","2012-10-31","53.4","42","47.5","53.4","37.9","45.4","0.009","100","8.33","rain","","","0","0","16.1","11.1","93.8","9.9","null"
"","","","","","","","2012-11-01","51.8","42.5","48.6","51.8","39.9","46.8","0","0","0","","","null","0","0","19.5","10.2","89.5","9.9","null"
"","","","","","","","2012-11-02","53.5","42.1","47.6","53.5","37.9","44.5","0","0","0","","","null","0","0","28.1","20.4","81.9","9.9","null"
"","","","","","","","2012-11-03","48.4","44.1","46.6","44.6","38.5","41.4","0","0","0","","","null","0","0","32.3","19.4","95","9.9","null"
"","","","","","","","2012-11-04","51.7","38.6","44.6","51.7","34.5","41.5","0","0","0","","","null","0","0","18.3","14.5","60.4","9.9","null"
"","","","","","","","2012-11-05","49.8","38.3","44.1","47","34","39.1","0","0","0","","","null","0","0","19.5","13.6","52.3","9.9","null"
"","","","","","","","2012-11-06","47.8","33.4","40.6","45.7","27.4","36.1","0","0","0","","","null","0","0","null","12","70","9.9","null"
"","","","","","","","2012-11-07","44.5","39.3","42.2","38.5","31.5","35.5","0.016","100","8.33","rain","","","0","0","21.7","15.6","95.4","9.9","null"
"","","","","","","","2012-11-08","55.5","40.7","46.9","55.5","32.8","42.4","0.02","100","12.5","rain","","","0","0","30","23.6","54","9.9","null"
"","","","","","","","2012-11-09","56.9","39.1","48","56.9","35","45.3","0","0","0","","","null","0","0","28.9","16.9","0","9.9","null"
"","","","","","","","2012-11-10","64.4","37.2","50.4","64.4","34.9","49.8","0","0","0","","","null","0","0","null","7.7","45.6","9.6","null"
"","","","","","","","2012-11-11","70","42.2","53.5","70","39.1","52.9","0","0","0","","","null","0","0","null","9.4","19.6","9.7","null"
"","","","","","","","2012-11-12","70","49.6","59.3","70","48","59.3","0.011","100","4.17","rain","","","0","0","19.5","11.6","66.2","9.8","null"
"","","","","","","","2012-11-13","62.4","39.3","46.5","62.4","31.6","41.1","0.476","100","45.83","rain","","","0","0","34.4","25.1","64.1","8.7","null"
"","","","","","","","2012-11-14","47.8","35.2","41.4","45.2","28.9","36.5","0","0","0","","","null","0","0","24.2","15.5","44.1","9.9","null"
"","","","","","","","2012-11-15","49.9","37.2","44.4","48.2","34.4","41","0","0","0","","","null","0","0","null","9.8","97.3","9.9","null"
"","","","","","","","2012-11-16","53.6","42.1","46.3","53.6","38.2","43.6","0","0","0","","","null","0","0","null","11.1","62.6","9.8","null"
"","","","","","","","2012-11-17","53.6","36.5","44.6","53.6","30.6","41.4","0","0","0","","","null","0","0","17.2","12.3","28.4","9.9","null"
"","","","","","","","2012-11-18","53","40.7","46.4","53","35.5","42.9","0","0","0","","","null","0","0","20.8","13.4","77.2","9.9","null"
"","","","","","","","2012-11-19","55.5","46.2","49.7","55.5","41.4","47","0","0","0","","","null","0","0","null","12.2","93.2","9.9","null"
"","","","","","","","2012-11-20","56.7","44.2","49.2","56.7","41.3","48.1","0.002","100","8.33","rain","","","0","0","17.2","7.8","90.4","9.9","null"
"","","","","","","","2012-11-21","56.9","38.9","47.1","56.9","36.7","45.9","0","0","0","","","null","0","0","null","9","17.8","9.1","null"
"","","","","","","","2012-11-22","58.9","35.1","45.8","58.9","30.2","44.6","0","0","0","","","null","0","0","null","5.6","0","9.9","null"
"","","","","","","","2012-11-23","60.6","36.4","48.6","60.6","33.6","48.1","0.006","100","4.17","rain","","","0","0","29.1","21.8","54.4","9.9","null"
"","","","","","","","2012-11-24","51.3","37","40.7","51.3","29.7","33","0","0","0","","","null","0","0","36.4","25.2","70.5","9.9","null"
"","","","","","","","2012-11-25","42.4","34.7","37.4","38.8","25.6","33","0","0","0","","","null","0","0","19.5","14.4","59","9.9","null"
"","","","","","","","2012-11-26","55.1","32.8","43.6","55.1","29.5","43.1","0","0","0","","","null","0","0","null","12.2","31.4","9.9","null"
"","","","","","","","2012-11-27","44.3","36.9","41.7","44.3","30.1","36.2","0.066","100","25","rain","","","0","0","null","15.6","90.4","8.2","null"
"","","","","","","","2012-11-28","48.3","37.6","42.2","43.2","30.3","37.1","0","0","0","","","null","0","0","26.1","16.1","52.8","9.9","null"
"","","","","","","","2012-11-29","49.9","31.7","40.3","47.4","28.4","37.9","0","0","0","","","null","0","0","18.3","10.9","15.6","9.9","null"
"","","","","","","","2012-11-30","53.1","33.2","42.2","53.1","33.2","41.6","0","0","0","","","null","0","0","null","7.5","75.6","9.7","null"
"","","","","","","","2012-12-01","51","36.8","42.1","51","32.3","40.8","0","0","0","","","null","0","0","null","10","53","6.1","null"
"","","","","","","","2012-12-02","55.8","37.2","46.8","55.8","33","46.2","0.022","100","8.33","rain","","","0","0","null","10.4","85.3","6.1","null"
"","","","","","","","2012-12-03","69.9","46","56.5","69.9","46","56.5","0","0","0","","","null","0","0","null","7.8","72.4","9.5","null"
"","","","","","","","2012-12-04","69.6","49","58.8","69.6","49","58.8","0","0","0","","","null","0","0","null","12.3","83","9.8","null"
"","","","","","","","2012-12-05","62.2","42.2","55","62.2","34.4","53.6","0.001","100","4.17","rain","","","0","0","27.6","20.2","65.3","9.9","null"
"","","","","","","","2012-12-06","44.2","34.5","38.4","44.2","25.9","33.4","0","0","0","","","null","0","0","null","12","64.3","9.9","null"
"","","","","","","","2012-12-07","50","36.8","44.5","50","31.4","41.3","0.057","100","25","rain","","","0","0","null","10","98.1","9.7","null"
"","","","","","","","2012-12-08","53.7","47.9","50.1","53.7","45.5","49.4","0.007","100","4.17","rain","","","0","0","null","10.9","90","5","null"
"","","","","","","","2012-12-09","51.9","48.4","50.2","51.9","45.5","49.2","0.138","100","20.83","rain","","","0","0","null","12.8","99.8","4.3","null"
"","","","","","","","2012-12-10","62.7","48.5","55.3","62.7","48.5","55.2","0.013","100","12.5","rain","","","0","0","23","11.5","98.1","4","null"
"","","","","","","","2012-12-11","59.2","42.6","47.8","59.2","37.4","43.3","0.077","100","20.83","rain","","","0","0","31.9","18.4","86.6","9.8","null"
"","","","","","","","2012-12-12","46.5","38.5","42.3","46.5","32.5","38.1","0","0","0","","","null","0","0","null","10.7","87.4","9.9","null"
"","","","","","","","2012-12-13","48.3","37.2","41.9","45.7","30.8","37.9","0","0","0","","","null","0","0","18.3","10.9","30.3","9.9","null"
"","","","","","","","2012-12-14","51.7","29.8","40.5","51.7","25.3","38.1","0","0","0","","","null","0","0","null","8.8","18.3","9.8","null"
"","","","","","","","2012-12-15","53.2","36.9","44.6","53.2","33.7","43.1","0","0","0","","","null","0","0","null","9.8","81.1","9.9","null"
"","","","","","","","2012-12-16","50","45.9","48.1","49.6","42","46.6","0.089","100","16.67","rain","","","0","0","null","7.9","97.5","8.5","null"
"","","","","","","","2012-12-17","53.6","48.4","51","53.6","46","50.8","0.052","100","16.67","rain","","","0","0","null","9.9","100","4.3","null"
"","","","","","","","2012-12-18","60.7","45.8","52.6","60.7","42.9","51.4","0.02","100","8.33","rain","","","0","0","32","21.1","53.3","9.2","null"
"","","","","","","","2012-12-19","53.5","36.7","45.3","53.5","32.5","43.3","0","0","0","","","null","0","0","25.3","15.4","40.8","9.9","null"
"","","","","","","","2012-12-20","51.3","41.8","45.1","51.3","39.7","42.4","0.416","100","16.67","rain","","","0","0","23","13.2","87.7","9.1","null"
"","","","","","","","2012-12-21","57.4","38.9","45.2","57.4","30.4","39.4","0.429","100","25","rain","","","0","0","36.2","23.3","94.1","9.2","null"
"","","","","","","","2012-12-22","44.5","35.1","39.7","36.7","27.5","31.1","0.004","100","12.5","rain","","","0","0","42.3","27.5","57.5","9.9","null"
"","","","","","","","2012-12-23","46.6","28","37.6","43.5","22.8","33.9","0","0","0","","","null","0","0","18.3","12.2","45.3","9.9","null"
"","","","","","","","2012-12-24","40.8","31.6","36.3","38.7","26.3","33.7","0.145","100","25","rain","","","0","0","19.5","10.1","81.9","7.3","null"
"","","","","","","","2012-12-25","51.2","35.3","41.5","51.2","29.9","38","0.001","100","4.17","rain","","","0","0","17.2","13.6","90.8","7","null"
"","","","","","","","2012-12-26","44.4","33.3","37.5","38.7","21.9","29.5","1.376","100","66.67","rain","snow","","0","0","31.1","19.4","98.7","6.4","null"
"","","","","","","","2012-12-27","42.3","37.5","38.7","33.4","27.1","30.4","0.038","100","16.67","rain","","","0","0","40.3","22.2","92.2","9.4","null"
"","","","","","","","2012-12-28","42.7","35.3","38.4","39.9","27.6","33.8","0","0","0","","","null","0","0","18.3","11.2","83.1","9.9","null"
"","","","","","","","2012-12-29","42.7","33.9","38.4","39.4","29.7","35.3","0.15","100","16.67","rain","snow","","0","0","38.4","22.7","93.7","8.3","null"
"","","","","","","","2012-12-30","42.2","33","38.3","33.5","25.6","29.8","0.164","100","20.83","rain","","","0","0","48.6","27.2","61.3","9.9","null"
"","","","","","","","2012-12-31","41.1","28.3","35.2","37.3","22.4","29.8","0","0","0","","","null","0","0","null","8.9","71.8","9.9","null"
